"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
5,186938,0.0423538878832471,"SINE"
6,81149,0.0183856446941639,"SINE"
7,66122,0.0149810299383542,"SINE"
8,72495,0.0164249382260214,"SINE"
9,80454,0.0182281809784996,"SINE"
10,72677,0.0164661733285407,"SINE"
11,72548,0.0164369462503814,"SINE"
12,63181,0.0143146978696222,"SINE"
13,59838,0.0135572860689519,"SINE"
14,51884,0.0117551761489606,"SINE"
15,67136,0.015210768366676,"SINE"
16,42112,0.00954116833677101,"SINE"
17,33463,0.00758159470111532,"SINE"
18,32314,0.00732126979565014,"SINE"
19,27663,0.00626750901643466,"SINE"
20,29242,0.00662525751576411,"SINE"
21,25627,0.00580621962781228,"SINE"
22,21344,0.00483583531962482,"SINE"
23,12501,0.00283230778348154,"SINE"
24,11789,0.00267099243736212,"SINE"
25,10413,0.0023592369369965,"SINE"
26,10914,0.00247274675217323,"SINE"
27,14989,0.00339600522891007,"SINE"
28,13438,0.00304460059150667,"SINE"
29,7135,0.00161655195865457,"SINE"
30,4901,0.00111040240355516,"SINE"
31,3875,0.000877945177265095,"SINE"
32,3006,0.000681058891060355,"SINE"
33,3084,0.000698731077854336,"SINE"
34,4433,0.00100436928279127,"SINE"
35,6596,0.00149443261657821,"SINE"
36,5121,0.00116024703297408,"SINE"
37,2840,0.000643448852498805,"SINE"
38,2206,0.000499805693173368,"SINE"
39,691,0.000156557449674885,"SINE"
40,1862,0.000421866818081963,"SINE"
41,151,3.42115411011689e-05,"SINE"
42,475,0.000107619086245399,"SINE"
43,177,4.0102270032496e-05,"SINE"
44,0,0,"SINE"
45,0,0,"SINE"
46,0,0,"SINE"
47,0,0,"SINE"
48,0,0,"SINE"
49,0,0,"SINE"
50,0,0,"SINE"
51,0,0,"SINE"
52,0,0,"SINE"
53,0,0,"SINE"
54,0,0,"SINE"
55,0,0,"SINE"
56,0,0,"SINE"
57,0,0,"SINE"
58,0,0,"SINE"
59,0,0,"SINE"
60,0,0,"SINE"
61,0,0,"SINE"
62,0,0,"SINE"
63,0,0,"SINE"
64,0,0,"SINE"
65,0,0,"SINE"
66,0,0,"SINE"
67,0,0,"SINE"
68,0,0,"SINE"
69,0,0,"SINE"
70,0,0,"SINE"
0,1011731,0.22922434893925,"Unknown"
1,2130613,0.482725524636985,"Unknown"
2,2924551,0.662605276416984,"Unknown"
3,3089905,0.70006895302124,"Unknown"
4,2236683,0.506757433011826,"Unknown"
5,1666986,0.377683179166047,"Unknown"
6,1498831,0.339584889802689,"Unknown"
7,1385987,0.31401821997474,"Unknown"
8,1398093,0.316761033991765,"Unknown"
9,1344063,0.304519646139472,"Unknown"
10,1331689,0.301716112301155,"Unknown"
11,1215472,0.275385233677615,"Unknown"
12,1060317,0.240232308779921,"Unknown"
13,994925,0.225416672384639,"Unknown"
14,889478,0.201525914937652,"Unknown"
15,867375,0.196518115646532,"Unknown"
16,825736,0.187084113263012,"Unknown"
17,816949,0.185093273450721,"Unknown"
18,811961,0.183963159761895,"Unknown"
19,762220,0.172693515616774,"Unknown"
20,730672,0.165545795758101,"Unknown"
21,661592,0.14989458212056,"Unknown"
22,642564,0.145583474808818,"Unknown"
23,572974,0.129816712257623,"Unknown"
24,542858,0.122993435623168,"Unknown"
25,505907,0.114621576979265,"Unknown"
26,439697,0.0996206091891434,"Unknown"
27,375110,0.0849873588242348,"Unknown"
28,358722,0.0812743870655199,"Unknown"
29,317200,0.0718668929621905,"Unknown"
30,284084,0.0643639168356586,"Unknown"
31,193152,0.0437617720978342,"Unknown"
32,139436,0.0315915261257125,"Unknown"
33,93144,0.0211033098299819,"Unknown"
34,75619,0.0171327319637701,"Unknown"
35,83540,0.0189273651893487,"Unknown"
36,81426,0.0184484036139323,"Unknown"
37,58859,0.0133354774680377,"Unknown"
38,39265,0.0088961335187907,"Unknown"
39,29592,0.00670455578983966,"Unknown"
40,20561,0.00465843375219293,"Unknown"
41,15756,0.00356978173238422,"Unknown"
42,13699,0.0031037344473173,"Unknown"
43,8987,0.00203615311176294,"Unknown"
44,5815,0.00131748418214104,"Unknown"
45,6448,0.00146090077496912,"Unknown"
46,2724,0.000617167138805192,"Unknown"
47,3000,0.000679699492076203,"Unknown"
48,619,0.000140244661865056,"Unknown"
49,643,0.000145682257801666,"Unknown"
50,1784,0.000404194631287982,"Unknown"
51,359,8.13373725517856e-05,"Unknown"
52,0,0,"Unknown"
53,11,2.49223147094608e-06,"Unknown"
54,87,1.97112852702099e-05,"Unknown"
55,100,2.26566497358734e-05,"Unknown"
56,0,0,"Unknown"
57,0,0,"Unknown"
58,0,0,"Unknown"
59,0,0,"Unknown"
60,0,0,"Unknown"
61,31,7.02356141812076e-06,"Unknown"
62,18,4.07819695245722e-06,"Unknown"
63,0,0,"Unknown"
64,0,0,"Unknown"
65,0,0,"Unknown"
66,0,0,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,18,4.07819695245722e-06,"Unknown"
70,0,0,"Unknown"
0,107279,0.0243058272701476,"Other"
1,201982,0.0457623542695119,"Other"
2,124226,0.0281454497008861,"Other"
3,122415,0.0277351377741694,"Other"
4,96249,0.0218067988042808,"Other"
5,90737,0.0205579642708395,"Other"
6,91405,0.0207093106910751,"Other"
7,45490,0.0103065099648488,"Other"
8,54608,0.0123723432877658,"Other"
9,83124,0.0188331135264474,"Other"
10,59491,0.0134786674943685,"Other"
11,41124,0.00931732063738059,"Other"
12,36748,0.00832586564493877,"Other"
13,18206,0.00412486965091312,"Other"
14,22401,0.00507531610733301,"Other"
15,22381,0.00507078477738583,"Other"
16,14835,0.00336111398831682,"Other"
17,13155,0.00298048227275415,"Other"
18,9479,0.00214762382846344,"Other"
19,14141,0.00320387683914986,"Other"
20,10831,0.00245394173289245,"Other"
21,26809,0.00607402122769031,"Other"
22,15785,0.00357635216080762,"Other"
23,10304,0.0023345411887844,"Other"
24,5363,0.00121507612533489,"Other"
25,15840,0.00358881331816235,"Other"
26,16227,0.00367649455264018,"Other"
27,12974,0.00293947373673222,"Other"
28,9193,0.00208282581021884,"Other"
29,13687,0.003101015649349,"Other"
30,4274,0.00096834520971123,"Other"
31,4192,0.000949766756927814,"Other"
32,5131,0.00116251269794767,"Other"
33,3550,0.000804311065623506,"Other"
34,1738,0.00039377257240948,"Other"
35,1136,0.000257379540999522,"Other"
36,1448,0.000328068288175447,"Other"
37,1077,0.000244012117655357,"Other"
38,710,0.000160862213124701,"Other"
39,420,9.51579288906684e-05,"Other"
40,479,0.000108525352234834,"Other"
41,886,0.000200737916659839,"Other"
42,128,2.9000511661918e-05,"Other"
43,0,0,"Other"
44,0,0,"Other"
45,0,0,"Other"
46,0,0,"Other"
47,0,0,"Other"
48,0,0,"Other"
49,0,0,"Other"
50,0,0,"Other"
51,0,0,"Other"
52,0,0,"Other"
53,0,0,"Other"
54,0,0,"Other"
55,0,0,"Other"
56,0,0,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
