"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
57,0,0,"LTR"
58,0,0,"LTR"
59,0,0,"LTR"
60,0,0,"LTR"
61,0,0,"LTR"
62,0,0,"LTR"
63,0,0,"LTR"
64,0,0,"LTR"
65,0,0,"LTR"
66,0,0,"LTR"
67,0,0,"LTR"
68,0,0,"LTR"
69,0,0,"LTR"
70,0,0,"LTR"
0,708960,0.0400874149010101,"SINE"
1,2437515,0.137826781669538,"SINE"
2,5257129,0.29725895877219,"SINE"
3,5832332,0.32978322151382,"SINE"
4,4663470,0.263691120470003,"SINE"
5,3105777,0.175612969968707,"SINE"
6,2319056,0.131128639204859,"SINE"
7,2092634,0.118325839813192,"SINE"
8,2013579,0.113855756049652,"SINE"
9,1852029,0.104721077256408,"SINE"
10,1640660,0.092769434286125,"SINE"
11,1451892,0.0820957416433329,"SINE"
12,1301967,0.0736183865329826,"SINE"
13,1208796,0.0683501280504984,"SINE"
14,1183595,0.0669251633939306,"SINE"
15,1100510,0.0622272074203207,"SINE"
16,1062951,0.060103472348854,"SINE"
17,1076373,0.0608624055507291,"SINE"
18,998743,0.056472896948318,"SINE"
19,972522,0.0549902574395736,"SINE"
20,887915,0.0502062415394809,"SINE"
21,770864,0.0435877129883946,"SINE"
22,679167,0.0384028003217026,"SINE"
23,563573,0.0318666563388724,"SINE"
24,457667,0.0258783103637731,"SINE"
25,370565,0.0209532172517389,"SINE"
26,309744,0.0175141562868123,"SINE"
27,265884,0.0150341376432241,"SINE"
28,226612,0.0128135427464846,"SINE"
29,204238,0.0115484279008019,"SINE"
30,196434,0.0111071587376791,"SINE"
31,179573,0.010153770813613,"SINE"
32,156579,0.00885359870484266,"SINE"
33,152811,0.00864054101562606,"SINE"
34,130211,0.00736264723210819,"SINE"
35,112247,0.00634689130612965,"SINE"
36,99922,0.00564998684233064,"SINE"
37,83629,0.00472871589477061,"SINE"
38,69408,0.00392460405869063,"SINE"
39,55481,0.00313711615059092,"SINE"
40,41750,0.00236071086114473,"SINE"
41,30332,0.0017150917806046,"SINE"
42,26357,0.00149032948903453,"SINE"
43,16286,0.000920875139750973,"SINE"
44,15078,0.000852570020702761,"SINE"
45,8900,0.000503241357226063,"SINE"
46,6754,0.000381897991764588,"SINE"
47,3988,0.000225497363215454,"SINE"
48,2587,0.00014627925743189,"SINE"
49,2429,0.00013734530974181,"SINE"
50,1274,7.20370212478656e-05,"SINE"
51,250,1.41359931805074e-05,"SINE"
52,474,2.6801843070242e-05,"SINE"
53,346,1.95642145618222e-05,"SINE"
54,372,2.1034357852595e-05,"SINE"
55,130,7.35071645386384e-06,"SINE"
56,0,0,"SINE"
57,0,0,"SINE"
58,0,0,"SINE"
59,0,0,"SINE"
60,0,0,"SINE"
61,0,0,"SINE"
62,0,0,"SINE"
63,0,0,"SINE"
64,0,0,"SINE"
65,0,0,"SINE"
66,0,0,"SINE"
67,0,0,"SINE"
68,0,0,"SINE"
69,0,0,"SINE"
70,0,0,"SINE"
0,1479321,0.0836466862711255,"Unknown"
1,2930403,0.165696627296554,"Unknown"
2,5805984,0.32829340092054,"Unknown"
3,9567909,0.541007585502861,"Unknown"
4,12190698,0.6893104951745,"Unknown"
5,13666534,0.772760125700689,"Unknown"
6,13334500,0.753985604261903,"Unknown"
7,12434406,0.70309071367864,"Unknown"
8,11974469,0.677084048496788,"Unknown"
9,12088052,0.683506482550475,"Unknown"
10,12492647,0.706383891193944,"Unknown"
11,12312947,0.696222939295795,"Unknown"
12,11816924,0.668175828314296,"Unknown"
13,10770316,0.608996454111638,"Unknown"
14,10025684,0.566892002615688,"Unknown"
15,9232952,0.522067786031808,"Unknown"
16,8421535,0.476187045317617,"Unknown"
17,7972841,0.450816104021079,"Unknown"
18,7465682,0.422139319359347,"Unknown"
19,6854681,0.387590895482214,"Unknown"
20,6097130,0.344755952402668,"Unknown"
21,5621055,0.317836780589028,"Unknown"
22,5206832,0.29441496657619,"Unknown"
23,4700995,0.265812933046397,"Unknown"
24,4318072,0.24416094537976,"Unknown"
25,4037722,0.228308842627139,"Unknown"
26,3652697,0.206537999529839,"Unknown"
27,3303659,0.186802004378887,"Unknown"
28,2910326,0.164561393956213,"Unknown"
29,2608744,0.147508749574758,"Unknown"
30,2163819,0.122350922511409,"Unknown"
31,1853404,0.1047988252189,"Unknown"
32,1572779,0.0889311728737809,"Unknown"
33,1279245,0.0723335943847927,"Unknown"
34,1016358,0.0574689190278165,"Unknown"
35,829626,0.0469103499134865,"Unknown"
36,645651,0.0365076725319511,"Unknown"
37,506215,0.0286234071514822,"Unknown"
38,394033,0.0222801912035795,"Unknown"
39,302958,0.0171304488879206,"Unknown"
40,215800,0.012202189313414,"Unknown"
41,149720,0.00846576359594226,"Unknown"
42,118328,0.00669073520425231,"Unknown"
43,75992,0.00429688957509247,"Unknown"
44,53500,0.00302510254062858,"Unknown"
45,34256,0.00193697032956584,"Unknown"
46,23660,0.00133783039460322,"Unknown"
47,14291,0.000808069914170524,"Unknown"
48,12373,0.000699618574489671,"Unknown"
49,6368,0.000360072018293884,"Unknown"
50,2773,0.000156796436358188,"Unknown"
51,2521,0.000142547355232236,"Unknown"
52,805,4.55178980412338e-05,"Unknown"
53,911,5.15115591497689e-05,"Unknown"
54,339,1.9168406752768e-05,"Unknown"
55,147,8.31196399013834e-06,"Unknown"
56,0,0,"Unknown"
57,0,0,"Unknown"
58,0,0,"Unknown"
59,0,0,"Unknown"
60,0,0,"Unknown"
61,0,0,"Unknown"
62,0,0,"Unknown"
63,0,0,"Unknown"
64,0,0,"Unknown"
65,0,0,"Unknown"
66,0,0,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,25342,0.00143293735672167,"Other"
1,69950,0.00395525089190597,"Other"
2,253760,0.0143485985179422,"Other"
3,1286857,0.0727640071051528,"Other"
4,2150841,0.121617094833423,"Other"
5,1674380,0.0946760970463118,"Other"
6,898663,0.0508139761582972,"Other"
7,382665,0.0216373993216754,"Other"
8,164361,0.0092936239005655,"Other"
9,115460,0.00652856709048553,"Other"
10,81525,0.00460974737616346,"Other"
11,70461,0.00398414486196692,"Other"
12,65688,0.00371426048016468,"Other"
13,53877,0.00304641961834479,"Other"
14,50722,0.00286802338440678,"Other"
15,48764,0.00275731028581705,"Other"
16,46635,0.00263692816789185,"Other"
17,43102,0.00243715831226492,"Other"
18,35537,0.00200940315862276,"Other"
19,30216,0.00170853267976884,"Other"
20,23506,0.00132912262280403,"Other"
21,17879,0.00101094968829717,"Other"
22,14876,0.000841148138212911,"Other"
23,13316,0.000752939540766545,"Other"
24,19530,0.00110430378726124,"Other"
25,27801,0.00157197898564514,"Other"
26,49587,0.00280384597536728,"Other"
27,69237,0.00391493503935516,"Other"
28,116638,0.00659517589035208,"Other"
29,165207,0.00934146010148833,"Other"
30,238195,0.0134684915825238,"Other"
31,290816,0.0164438919711297,"Other"
32,220103,0.0124454980280369,"Other"
33,233842,0.0132223556692648,"Other"
34,155774,0.00880808080680143,"Other"
35,124820,0.00705781867516373,"Other"
36,89375,0.00505361756203139,"Other"
37,51510,0.00291258003491174,"Other"
38,37792,0.00213690981711094,"Other"
39,36257,0.00205011481898263,"Other"
40,30701,0.00173595650653903,"Other"
41,15836,0.00089543035202606,"Other"
42,13679,0.000773465002864642,"Other"
43,6097,0.000344748601686214,"Other"
44,4672,0.000264173440557322,"Other"
45,3500,0.000197903904527103,"Other"
46,1025,5.79575720400803e-05,"Other"
47,1234,6.97752623389844e-05,"Other"
48,539,3.04772012971739e-05,"Other"
49,843,4.76665690046709e-05,"Other"
50,59,3.33609439059974e-06,"Other"
51,326,1.84333351073816e-05,"Other"
52,0,0,"Other"
53,0,0,"Other"
54,0,0,"Other"
55,0,0,"Other"
56,0,0,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
