"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
25,4532439,0.339447719956609,"Unknown"
26,3712049,0.278006294054307,"Unknown"
27,3002384,0.224857389858794,"Unknown"
28,2488937,0.186403830203924,"Unknown"
29,1989382,0.148990683387624,"Unknown"
30,1600653,0.119877622465897,"Unknown"
31,1312271,0.0982798442329128,"Unknown"
32,1021852,0.0765295090641265,"Unknown"
33,814491,0.0609996323999459,"Unknown"
34,664719,0.0497827657386756,"Unknown"
35,514287,0.0385164697314899,"Unknown"
36,366978,0.027484064402022,"Unknown"
37,255401,0.0191277339032335,"Unknown"
38,170995,0.0128063197042432,"Unknown"
39,110175,0.00825133058519251,"Unknown"
40,90131,0.00675017632833208,"Unknown"
41,62017,0.00464463597823358,"Unknown"
42,38037,0.00284870307664141,"Unknown"
43,38999,0.0029207500929605,"Unknown"
44,31477,0.00235740533542187,"Unknown"
45,19770,0.00148063358901072,"Unknown"
46,11969,0.000896393698880592,"Unknown"
47,7495,0.000561322647932996,"Unknown"
48,5847,0.000437899069041258,"Unknown"
49,5221,0.000391016083370003,"Unknown"
50,2031,0.00015210757811233,"Unknown"
51,5502,0.000412061001858218,"Unknown"
52,2019,0.000151208862732051,"Unknown"
53,663,4.96540247604505e-05,"Unknown"
54,1819,0.000136230273060723,"Unknown"
55,602,4.50855549106956e-05,"Unknown"
56,1,7.48929483566373e-08,"Unknown"
57,540,4.04421921125841e-05,"Unknown"
58,0,0,"Unknown"
59,0,0,"Unknown"
60,1222,9.15191828918108e-05,"Unknown"
61,0,0,"Unknown"
62,494,3.69971164881788e-05,"Unknown"
63,0,0,"Unknown"
64,0,0,"Unknown"
65,67,5.0178275398947e-06,"Unknown"
66,0,0,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,55346,0.00414502511974645,"Other"
1,20331,0.00152264853303879,"Other"
2,12720,0.000952638303096426,"Other"
3,31575,0.00236474484436082,"Other"
4,39488,0.00295737274470689,"Other"
5,32012,0.00239747306279267,"Other"
6,34917,0.0026150370777687,"Other"
7,33301,0.00249401007322438,"Other"
8,38693,0.00289783285076337,"Other"
9,38177,0.00285918808941134,"Other"
10,63735,0.00477330206351028,"Other"
11,54713,0.0040976178834367,"Other"
12,64169,0.00480580560309706,"Other"
13,128764,0.00964351560219404,"Other"
14,63758,0.00477502460132248,"Other"
15,62316,0.00466702896979221,"Other"
16,69705,0.0052204129651994,"Other"
17,74988,0.00561607241136752,"Other"
18,81305,0.0060891711661364,"Other"
19,78070,0.00584689247820267,"Other"
20,82725,0.00619551915280282,"Other"
21,73759,0.00552402897783721,"Other"
22,66687,0.00499438604705907,"Other"
23,70231,0.00525980665603499,"Other"
24,65025,0.00486991396689034,"Other"
25,59851,0.0044824178520931,"Other"
26,53852,0.00403313505490163,"Other"
27,45734,0.00342515410014245,"Other"
28,27189,0.00203626437286861,"Other"
29,28528,0.00213654603071815,"Other"
30,26122,0.00195635359697208,"Other"
31,12201,0.000913768862899332,"Other"
32,4810,0.000360235081595425,"Other"
33,11577,0.00086703566312479,"Other"
34,1303,9.75855117086984e-05,"Other"
35,1697,0.000127093333361213,"Other"
36,732,5.48216381970585e-05,"Other"
37,1005,7.52674130984205e-05,"Other"
38,70,5.24250638496461e-06,"Other"
39,330,2.47146729576903e-05,"Other"
40,0,0,"Other"
41,0,0,"Other"
42,372,2.78601767886691e-05,"Other"
43,323,2.41904223191938e-05,"Other"
44,84,6.29100766195753e-06,"Other"
45,158,1.18330858403487e-05,"Other"
46,0,0,"Other"
47,0,0,"Other"
48,0,0,"Other"
49,0,0,"Other"
50,0,0,"Other"
51,0,0,"Other"
52,0,0,"Other"
53,0,0,"Other"
54,0,0,"Other"
55,0,0,"Other"
56,0,0,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
