"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
8,1214152,0.0513870595174507,"LTR"
9,1567394,0.0663374674384221,"LTR"
10,1833574,0.0776031141633421,"LTR"
11,2122209,0.0898191331822288,"LTR"
12,2462027,0.104201391574177,"LTR"
13,3075071,0.130147507476318,"LTR"
14,3578562,0.151456966245484,"LTR"
15,4171877,0.17656808348418,"LTR"
16,4641868,0.196459707835716,"LTR"
17,5139016,0.217500709180672,"LTR"
18,5391509,0.228187075318305,"LTR"
19,5252538,0.222305347949574,"LTR"
20,5181035,0.219279096774535,"LTR"
21,5030475,0.212906883344135,"LTR"
22,4692810,0.198615747265654,"LTR"
23,4437141,0.187794961960546,"LTR"
24,4286112,0.181402898848299,"LTR"
25,4039391,0.170960823464652,"LTR"
26,3854469,0.163134292832503,"LTR"
27,3685125,0.155967076366258,"LTR"
28,3492532,0.147815882814179,"LTR"
29,3233517,0.13685348336097,"LTR"
30,2989411,0.12652208370873,"LTR"
31,2779311,0.117629934122338,"LTR"
32,2533610,0.107231028622453,"LTR"
33,2236225,0.0946446797183641,"LTR"
34,1929020,0.0816427148745402,"LTR"
35,1658677,0.070200875771095,"LTR"
36,1377714,0.0583095619955533,"LTR"
37,1182462,0.0500458304817879,"LTR"
38,911610,0.0385824487598779,"LTR"
39,753217,0.0318787160162448,"LTR"
40,590147,0.0249770366585444,"LTR"
41,468323,0.0198210288945627,"LTR"
42,349305,0.0147837806343383,"LTR"
43,293090,0.0124045698347238,"LTR"
44,183282,0.00775712023080915,"LTR"
45,152992,0.0064751439767787,"LTR"
46,103030,0.00436058149398341,"LTR"
47,86646,0.00366715465522359,"LTR"
48,51754,0.00219040604328465,"LTR"
49,34809,0.00147323576845645,"LTR"
50,18923,0.000800885990591556,"LTR"
51,10660,0.00045116760871458,"LTR"
52,11494,0.000486465337201255,"LTR"
53,8047,0.00034057652413942,"LTR"
54,1234,5.2227094667335e-05,"LTR"
55,695,2.94147737388961e-05,"LTR"
56,1710,7.237304042232e-05,"LTR"
57,182,7.70286161220014e-06,"LTR"
58,493,2.0865443817663e-05,"LTR"
59,428,1.81144218133058e-05,"LTR"
60,0,0,"LTR"
61,0,0,"LTR"
62,0,0,"LTR"
63,0,0,"LTR"
64,0,0,"LTR"
65,0,0,"LTR"
66,0,0,"LTR"
67,0,0,"LTR"
68,0,0,"LTR"
69,0,0,"LTR"
70,0,0,"LTR"
0,88017,0.0037251800578078,"SINE"
1,572526,0.0242312557548709,"SINE"
2,2237078,0.0946807815917443,"SINE"
3,5995731,0.253759814049332,"SINE"
4,10149733,0.429571366482313,"SINE"
5,11050175,0.467681147338427,"SINE"
6,9100116,0.385147990126199,"SINE"
7,6731150,0.284885257917368,"SINE"
8,4969608,0.210330784015839,"SINE"
9,3727047,0.157741358588823,"SINE"
10,2671734,0.113076908058296,"SINE"
11,1987722,0.0841271840083829,"SINE"
12,1559548,0.0660053979207885,"SINE"
13,1282025,0.0542596766944005,"SINE"
14,1108522,0.046916437143293,"SINE"
15,1017177,0.0430504047588621,"SINE"
16,958646,0.0405731729290616,"SINE"
17,932190,0.0394534646498728,"SINE"
18,890272,0.0376793517209706,"SINE"
19,840411,0.0355690639031359,"SINE"
20,852347,0.0360742361899668,"SINE"
21,900155,0.0380976340358792,"SINE"
22,963334,0.040771585100699,"SINE"
23,1077979,0.0456237530651533,"SINE"
24,1215308,0.0514359853857128,"SINE"
25,1357283,0.0574448522944607,"SINE"
26,1494558,0.0632547991505858,"SINE"
27,1599532,0.0676976573642072,"SINE"
28,1638430,0.0693439535784455,"SINE"
29,1670465,0.0706997841924391,"SINE"
30,1656341,0.0701020082726,"SINE"
31,1585777,0.0671154987846698,"SINE"
32,1459089,0.0617536299279313,"SINE"
33,1362416,0.057662098385974,"SINE"
34,1178464,0.0498766214668122,"SINE"
35,1051091,0.0444857610704893,"SINE"
36,889604,0.0376510796794489,"SINE"
37,739290,0.0312892778092497,"SINE"
38,589256,0.024939326495377,"SINE"
39,460020,0.0194696175760676,"SINE"
40,378738,0.0160294857213267,"SINE"
41,298966,0.0126532622239177,"SINE"
42,216528,0.00916420450091468,"SINE"
43,158687,0.00671617582777584,"SINE"
44,111465,0.00471757950331807,"SINE"
45,86492,0.00366063684924404,"SINE"
46,59505,0.00251845483645038,"SINE"
47,38738,0.00163952446776598,"SINE"
48,21356,0.000903858860385419,"SINE"
49,16935,0.000716747040673678,"SINE"
50,11786,0.000498823774513137,"SINE"
51,8227,0.000348194738920717,"SINE"
52,4542,0.00019223295298139,"SINE"
53,1939,8.20651025607476e-05,"SINE"
54,1820,7.70286161220014e-05,"SINE"
55,346,1.46439017462706e-05,"SINE"
56,519,2.19658526194059e-05,"SINE"
57,490,2.07384735713081e-05,"SINE"
58,500,2.11617077258246e-05,"SINE"
59,251,1.06231772783639e-05,"SINE"
60,0,0,"SINE"
61,152,6.43315914865067e-06,"SINE"
62,0,0,"SINE"
63,0,0,"SINE"
64,0,0,"SINE"
65,0,0,"SINE"
66,0,0,"SINE"
67,0,0,"SINE"
68,0,0,"SINE"
69,0,0,"SINE"
70,0,0,"SINE"
0,1880,7.95680210491004e-05,"Unknown"
1,5252,0.000222282577952061,"Unknown"
2,24524,0.00103793944053624,"Unknown"
3,45726,0.00193528049494211,"Unknown"
4,49438,0.00209238501309863,"Unknown"
5,56050,0.00237222743606493,"Unknown"
6,45823,0.00193938586624092,"Unknown"
7,53866,0.00227979309671853,"Unknown"
8,97781,0.0041384258862777,"Unknown"
9,127593,0.00540017154772227,"Unknown"
10,195248,0.00826356222010359,"Unknown"
11,223549,0.00946135720080071,"Unknown"
12,234472,0.00992365586777907,"Unknown"
13,246866,0.0104482122788868,"Unknown"
14,213825,0.00904980430894887,"Unknown"
15,193297,0.00818098923655742,"Unknown"
16,165900,0.00702145462342859,"Unknown"
17,154997,0.00656000242475926,"Unknown"
18,158678,0.00671579491703678,"Unknown"
19,149290,0.0063184626927767,"Unknown"
20,128127,0.00542277225157345,"Unknown"
21,101475,0.00429476858295609,"Unknown"
22,87511,0.00370376440958927,"Unknown"
23,92382,0.00390992176625425,"Unknown"
24,85851,0.00363350753993953,"Unknown"
25,87898,0.00372014357136905,"Unknown"
26,97027,0.00410651403102716,"Unknown"
27,101296,0.00428719269159025,"Unknown"
28,98674,0.00417622069627603,"Unknown"
29,96987,0.00410482109440909,"Unknown"
30,81636,0.00345511434381083,"Unknown"
31,81095,0.00343221737605149,"Unknown"
32,63188,0.00267433197555881,"Unknown"
33,59661,0.00252505728926084,"Unknown"
34,47338,0.00200350584065017,"Unknown"
35,42567,0.00180158082553035,"Unknown"
36,30519,0.00129166831616888,"Unknown"
37,37247,0.00157642025532758,"Unknown"
38,25888,0.00109566857921229,"Unknown"
39,23847,0.00100928648827548,"Unknown"
40,17649,0.000746965959306155,"Unknown"
41,11116,0.000470467086160532,"Unknown"
42,10158,0.000429921254157852,"Unknown"
43,7824,0.000331138402493703,"Unknown"
44,4060,0.000171833066733695,"Unknown"
45,6049,0.000256014340067026,"Unknown"
46,2288,9.68359745533732e-05,"Unknown"
47,2069,8.7567146569462e-05,"Unknown"
48,1268,5.36660907926911e-05,"Unknown"
49,1676,7.09340442969639e-05,"Unknown"
50,1143,4.83756638612349e-05,"Unknown"
51,270,1.14273221719453e-05,"Unknown"
52,924,3.91068358773238e-05,"Unknown"
53,0,0,"Unknown"
54,0,0,"Unknown"
55,0,0,"Unknown"
56,356,1.50671359007871e-05,"Unknown"
57,0,0,"Unknown"
58,47,1.98920052622751e-06,"Unknown"
59,0,0,"Unknown"
60,882,3.73292524283545e-05,"Unknown"
61,0,0,"Unknown"
62,0,0,"Unknown"
63,0,0,"Unknown"
64,0,0,"Unknown"
65,331,1.40090505144959e-05,"Unknown"
66,331,1.40090505144959e-05,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,155319,0.00657363056453469,"Other"
1,44381,0.00187835550115964,"Other"
2,45900,0.00194264476923069,"Other"
3,66113,0.00279812796575488,"Other"
4,88821,0.00375920808383093,"Other"
5,94690,0.00400760420911666,"Other"
6,102046,0.00431893525317899,"Other"
7,118360,0.00500939945285719,"Other"
8,130073,0.00550513361804236,"Other"
9,151221,0.00640018920801383,"Other"
10,171072,0.00724035132814452,"Other"
11,175750,0.00743834026562733,"Other"
12,159744,0.00676091167790824,"Other"
13,156741,0.00663381446130694,"Other"
14,100661,0.00426031732277845,"Other"
15,100240,0.00424249916487331,"Other"
16,110727,0.00468634482271475,"Other"
17,116715,0.00493977743443923,"Other"
18,133752,0.00566084146348897,"Other"
19,165148,0.00698962741500895,"Other"
20,160638,0.00679874881132201,"Other"
21,162060,0.00685893270809426,"Other"
22,153848,0.00651137282040531,"Other"
23,146977,0.00622056863283703,"Other"
24,135605,0.00573926675232088,"Other"
25,117596,0.00497706436345213,"Other"
26,103056,0.00436168190278515,"Other"
27,94802,0.00401234443164724,"Other"
28,75792,0.00320777630391139,"Other"
29,63493,0.00268724061727156,"Other"
30,45946,0.00194459164634147,"Other"
31,36331,0.00153765200677386,"Other"
32,31617,0.00133813942633479,"Other"
33,26345,0.0011150103800737,"Other"
34,21141,0.000894759326063314,"Other"
35,13157,0.000556849177097348,"Other"
36,10389,0.000439697963127183,"Other"
37,6676,0.00028255112155521,"Other"
38,3485,0.000147497102848997,"Other"
39,4022,0.000170224776946533,"Other"
40,2407,0.000101872460992119,"Other"
41,2072,8.7694116815817e-05,"Other"
42,1001,4.23657388671008e-05,"Other"
43,723,3.05998293715423e-05,"Other"
44,406,1.71833066733695e-05,"Other"
45,0,0,"Other"
46,0,0,"Other"
47,0,0,"Other"
48,210,8.88791724484632e-06,"Other"
49,0,0,"Other"
50,0,0,"Other"
51,192,8.12609576671663e-06,"Other"
52,0,0,"Other"
53,0,0,"Other"
54,0,0,"Other"
55,0,0,"Other"
56,0,0,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
