"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
39,2766834,0.105380270497631,"LINE"
40,2220453,0.0845702842191744,"LINE"
41,1771523,0.0674719093855193,"LINE"
42,1334396,0.0508230748324461,"LINE"
43,1027118,0.039119792756987,"LINE"
44,744869,0.0283697889737149,"LINE"
45,486242,0.0185194751428199,"LINE"
46,344345,0.0131150510816719,"LINE"
47,233052,0.00887624006355777,"LINE"
48,151275,0.00576160348598039,"LINE"
49,96038,0.00365779458328596,"LINE"
50,68018,0.00259059822118271,"LINE"
51,44209,0.00168378600900153,"LINE"
52,28656,0.00109141966282766,"LINE"
53,16154,0.000615256603619416,"LINE"
54,6778,0.000258153352688647,"LINE"
55,7583,0.000288813348102392,"LINE"
56,4327,0.00016480223621773,"LINE"
57,2213,8.42864221746792e-05,"LINE"
58,943,3.59159946275294e-05,"LINE"
59,927,3.53066034143369e-05,"LINE"
60,236,8.98852039458847e-06,"LINE"
61,113,4.3038254431716e-06,"LINE"
62,0,0,"LINE"
63,0,0,"LINE"
64,0,0,"LINE"
65,0,0,"LINE"
66,0,0,"LINE"
67,0,0,"LINE"
68,0,0,"LINE"
69,0,0,"LINE"
70,0,0,"LINE"
0,758896,0.0289040346329306,"LTR"
1,1417349,0.0539825016641931,"LTR"
2,2543679,0.0968809769863831,"LTR"
3,3896817,0.148417877451183,"LTR"
4,5067530,0.193006765911817,"LTR"
5,5808247,0.221218417865709,"LTR"
6,6242368,0.237752763044604,"LTR"
7,6362183,0.242316151057644,"LTR"
8,6520837,0.248358798153759,"LTR"
9,6860879,0.261309961086033,"LTR"
10,7514885,0.286219055446979,"LTR"
11,7969874,0.30354819911568,"LTR"
12,8430323,0.321085297535883,"LTR"
13,8668923,0.330172844002615,"LTR"
14,9050051,0.344688847396465,"LTR"
15,9174188,0.34941684721097,"LTR"
16,9061116,0.345110279507339,"LTR"
17,8918087,0.339662741017857,"LTR"
18,8505250,0.323939038500312,"LTR"
19,8106971,0.30876980581287,"LTR"
20,7806193,0.29731408891777,"LTR"
21,7399319,0.281817498887991,"LTR"
22,7090942,0.270072359253576,"LTR"
23,6693631,0.254939994734532,"LTR"
24,6289847,0.239561093382801,"LTR"
25,6013891,0.229050770781068,"LTR"
26,5660971,0.215609124096076,"LTR"
27,5236533,0.199443574862015,"LTR"
28,4852982,0.184835286786317,"LTR"
29,4543981,0.173066380894587,"LTR"
30,4160651,0.158466510035021,"LTR"
31,3779715,0.143957819335729,"LTR"
32,3346818,0.127470092584643,"LTR"
33,2922987,0.111327662129733,"LTR"
34,2527478,0.0962639302960749,"LTR"
35,2165531,0.0824784727059897,"LTR"
36,1784947,0.0679831886133878,"LTR"
37,1493272,0.0568741772316437,"LTR"
38,1226721,0.0467220624024151,"LTR"
39,998490,0.0380294395287824,"LTR"
40,780170,0.0297142964247716,"LTR"
41,602339,0.022941255872695,"LTR"
42,450071,0.0171418320445459,"LTR"
43,352938,0.0134423322501071,"LTR"
44,249605,0.00950669336055617,"LTR"
45,164296,0.00625753367266656,"LTR"
46,119843,0.00456445444766384,"LTR"
47,79689,0.00303511102425577,"LTR"
48,51056,0.00194456736129707,"LTR"
49,30606,0.00116568921693549,"LTR"
50,20968,0.000798607184888691,"LTR"
51,12868,0.000490102883210019,"LTR"
52,10861,0.000413662372905192,"LTR"
53,4081,0.000155432846314896,"LTR"
54,3652,0.000139093544411174,"LTR"
55,3555,0.000135399110181195,"LTR"
56,1477,5.6254426367827e-05,"LTR"
57,752,2.86413870200446e-05,"LTR"
58,466,1.77485190842298e-05,"LTR"
59,198,7.54121626325643e-06,"LTR"
60,259,9.8645202635526e-06,"LTR"
61,5,1.90434754122637e-07,"LTR"
62,188,7.16034675501116e-06,"LTR"
63,0,0,"LTR"
64,221,8.41721613222056e-06,"LTR"
65,0,0,"LTR"
66,0,0,"LTR"
67,0,0,"LTR"
68,0,0,"LTR"
69,0,0,"LTR"
70,0,0,"LTR"
0,380991,0.0145107854815875,"SINE"
1,1156507,0.0440478252372217,"SINE"
2,2178966,0.0829901708903172,"SINE"
3,3257335,0.124061957964012,"SINE"
4,4109392,0.156514211022706,"SINE"
5,4744314,0.180696454014117,"SINE"
6,4668831,0.177821536705029,"SINE"
7,4500880,0.171424795227099,"SINE"
8,4055436,0.154459191504018,"SINE"
9,3765500,0.143416413329758,"SINE"
10,3536690,0.134701738111598,"SINE"
11,3463902,0.131929465134982,"SINE"
12,3487234,0.13281810987162,"SINE"
13,3610530,0.137514078560481,"SINE"
14,3810693,0.145137676898371,"SINE"
15,4041976,0.15394654114592,"SINE"
16,4354391,0.165845475887765,"SINE"
17,4626538,0.176210725293807,"SINE"
18,4957096,0.188800671584462,"SINE"
19,5162321,0.196617066067425,"SINE"
20,5444109,0.207349511766367,"SINE"
21,5599299,0.213260225664826,"SINE"
22,5610964,0.213704509946194,"SINE"
23,5619300,0.214022002768267,"SINE"
24,5516587,0.210109977788227,"SINE"
25,5322150,0.202704465330759,"SINE"
26,4974072,0.189447235661659,"SINE"
27,4583076,0.174555390237072,"SINE"
28,4129434,0.157277549691132,"SINE"
29,3598873,0.13707009897472,"SINE"
30,3120465,0.118848997004659,"SINE"
31,2626987,0.100053924685673,"SINE"
32,2190950,0.0834466049089984,"SINE"
33,1791928,0.0682490736170938,"SINE"
34,1413191,0.0538241361226647,"SINE"
35,1161973,0.0442560085104286,"SINE"
36,886152,0.0337508276470566,"SINE"
37,681218,0.0259455164667829,"SINE"
38,516206,0.019660712537326,"SINE"
39,379187,0.0144420766223001,"SINE"
40,275866,0.0105068947761591,"SINE"
41,198842,0.00757328547585068,"SINE"
42,144589,0.0055069541327676,"SINE"
43,100917,0.00384362081635883,"SINE"
44,74060,0.0028207195780645,"SINE"
45,47702,0.00181682372823161,"SINE"
46,34392,0.00130988641275715,"SINE"
47,22951,0.000874133608373729,"SINE"
48,15606,0.000594384954567575,"SINE"
49,10280,0.000391533854476142,"SINE"
50,7951,0.000302829346005818,"SINE"
51,3151,0.000120011982048086,"SINE"
52,2023,7.7049901518019e-05,"SINE"
53,1865,7.10321632877437e-05,"SINE"
54,1234,4.69992973174669e-05,"SINE"
55,511,1.94624318713335e-05,"SINE"
56,543,2.06812142977184e-05,"SINE"
57,132,5.02747750883762e-06,"SINE"
58,191,7.27460760748474e-06,"SINE"
59,0,0,"SINE"
60,0,0,"SINE"
61,0,0,"SINE"
62,121,4.60852104976782e-06,"SINE"
63,0,0,"SINE"
64,0,0,"SINE"
65,0,0,"SINE"
66,0,0,"SINE"
67,0,0,"SINE"
68,0,0,"SINE"
69,0,0,"SINE"
70,0,0,"SINE"
0,21091,0.000803291879840108,"Unknown"
1,33783,0.00128669145970501,"Unknown"
2,98319,0.00374467091811671,"Unknown"
3,184513,0.00702753755748603,"Unknown"
4,175983,0.00670265586695281,"Unknown"
5,200285,0.00762824494589048,"Unknown"
6,163902,0.0062425274140417,"Unknown"
7,154504,0.00588458625019279,"Unknown"
8,170165,0.00648106598705571,"Unknown"
9,150698,0.00573962731535463,"Unknown"
10,202288,0.007704533108392,"Unknown"
11,226624,0.0086314171436577,"Unknown"
12,225490,0.00858822654142269,"Unknown"
13,248358,0.00945919893287798,"Unknown"
14,268870,0.0102404384681907,"Unknown"
15,305912,0.0116512553006328,"Unknown"
16,315061,0.0119997128137264,"Unknown"
17,363858,0.0138582417531109,"Unknown"
18,366394,0.0139548302604019,"Unknown"
19,413743,0.0157582092949925,"Unknown"
20,452482,0.0172336596829838,"Unknown"
21,459662,0.0175071239899039,"Unknown"
22,501980,0.0191188875748963,"Unknown"
23,524431,0.0199739777078577,"Unknown"
24,538270,0.0205010630203184,"Unknown"
25,595014,0.0226622689579054,"Unknown"
26,588778,0.0224247587325636,"Unknown"
27,587538,0.0223775309135412,"Unknown"
28,574093,0.0218654518597054,"Unknown"
29,552421,0.0210400314614363,"Unknown"
30,489239,0.018633621734441,"Unknown"
31,429776,0.0163688573775621,"Unknown"
32,395051,0.0150462880101804,"Unknown"
33,330104,0.0125726548149798,"Unknown"
34,274832,0.0104675128690065,"Unknown"
35,252938,0.00963363716765432,"Unknown"
36,207302,0.00789550107982618,"Unknown"
37,166633,0.00634654287674348,"Unknown"
38,134720,0.00513107401508034,"Unknown"
39,116201,0.00442574177276091,"Unknown"
40,88639,0.00337598923413529,"Unknown"
41,67962,0.00258846535193653,"Unknown"
42,57724,0.00219853114939502,"Unknown"
43,48156,0.00183411520390594,"Unknown"
44,24392,0.000929016904511873,"Unknown"
45,17606,0.00067055885621663,"Unknown"
46,13497,0.000514059575278647,"Unknown"
47,7877,0.000300010911644803,"Unknown"
48,7085,0.000269846046591777,"Unknown"
49,7154,0.000272474046198669,"Unknown"
50,3895,0.000148348673461534,"Unknown"
51,2603,9.91403329962449e-05,"Unknown"
52,3525,0.000134256501656459,"Unknown"
53,1639,6.24245124014005e-05,"Unknown"
54,354,1.34827805918827e-05,"Unknown"
55,478,1.82055624941241e-05,"Unknown"
56,201,7.65547711573001e-06,"Unknown"
57,113,4.3038254431716e-06,"Unknown"
58,388,1.47777369199166e-05,"Unknown"
59,452,1.72153017726864e-05,"Unknown"
60,18,6.85565114841494e-07,"Unknown"
61,0,0,"Unknown"
62,79,3.00886911513767e-06,"Unknown"
63,356,1.35589544935318e-05,"Unknown"
64,0,0,"Unknown"
65,1164,4.43332107597499e-05,"Unknown"
66,408,1.55394759364072e-05,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,33993,0.00129468971937816,"Other"
1,24186,0.00092117099264202,"Other"
2,29343,0.00111758539804411,"Other"
3,42583,0.00162185662696085,"Other"
4,46365,0.00176590147497921,"Other"
5,63442,0.00241631233420967,"Other"
6,85713,0.00326454681602272,"Other"
7,90860,0.00346058035191656,"Other"
8,118299,0.00450564819559077,"Other"
9,157458,0.00599709510292844,"Other"
10,186016,0.00708478224457529,"Other"
11,262623,0.0100025092863899,"Other"
12,373813,0.0142373973485691,"Other"
13,623253,0.0237378063622392,"Other"
14,1240870,0.0472609546696314,"Other"
15,2106488,0.0802297048684571,"Other"
16,2400948,0.0914447884082475,"Other"
17,2055945,0.078304676112933,"Other"
18,1575987,0.0600245393690945,"Other"
19,1110123,0.0422812001101769,"Other"
20,885758,0.0337358213884318,"Other"
21,754630,0.0287415557007131,"Other"
22,641880,0.0244472519952477,"Other"
23,652229,0.0248414138493307,"Other"
24,577831,0.0220078208818875,"Other"
25,498282,0.0189780420307472,"Other"
26,427231,0.0162719260877137,"Other"
27,401848,0.0153051650149347,"Other"
28,343574,0.0130856860425862,"Other"
29,311745,0.0118734164847923,"Other"
30,261737,0.00996876424795934,"Other"
31,198829,0.00757279034548996,"Other"
32,172199,0.0065585348450328,"Other"
33,151645,0.00577569565778546,"Other"
34,115104,0.00438396038770641,"Other"
35,126966,0.00483574779838695,"Other"
36,79176,0.00301557241848278,"Other"
37,59353,0.00226057479228818,"Other"
38,49320,0.00187844841466569,"Other"
39,36679,0.00139699126929284,"Other"
40,31049,0.00118256173615075,"Other"
41,19037,0.000725061282846529,"Other"
42,15741,0.000599526692928886,"Other"
43,11385,0.000433619935137245,"Other"
44,5304,0.000202013187173294,"Other"
45,3852,0.00014671093457608,"Other"
46,2976,0.000113346765653794,"Other"
47,2419,9.21323340445319e-05,"Other"
48,428,1.63012149528977e-05,"Other"
49,1550,5.90347737780175e-05,"Other"
50,1017,3.87344289885444e-05,"Other"
51,290,1.1045215739113e-05,"Other"
52,617,2.34996486587334e-05,"Other"
53,88,3.35165167255841e-06,"Other"
54,93,3.54208642668105e-06,"Other"
55,165,6.28434688604703e-06,"Other"
56,121,4.60852104976782e-06,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,12,4.57043409894329e-07,"Other"
60,250,9.52173770613186e-06,"Other"
61,0,0,"Other"
62,351,1.33685197394091e-05,"Other"
63,0,0,"Other"
64,96,3.65634727915463e-06,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
