"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
0,11944260,0.497395592965009,"LINE"
1,25216355,1.05008630485615,"LINE"
2,19574523,0.815143129385345,"LINE"
3,11377577,0.473797176084583,"LINE"
4,10573743,0.440323064747804,"LINE"
5,10950818,0.456025623400855,"LINE"
6,11771940,0.490219660041602,"LINE"
7,9477866,0.394687387842603,"LINE"
8,6680896,0.278212984936493,"LINE"
9,5826527,0.242634441320905,"LINE"
10,6404600,0.266707172709209,"LINE"
11,7900321,0.328993579209504,"LINE"
12,10717871,0.446324996388849,"LINE"
13,12868149,0.535869162444311,"LINE"
14,13080146,0.544697367249113,"LINE"
15,12547253,0.522506069527705,"LINE"
16,11177961,0.46548455406486,"LINE"
17,8448713,0.351830302791984,"LINE"
18,6771885,0.282002045758033,"LINE"
19,5361520,0.223270124695356,"LINE"
20,4321291,0.1799518010592,"LINE"
21,3654564,0.152187245405624,"LINE"
22,3125979,0.130175346007301,"LINE"
23,2860853,0.119134686813643,"LINE"
24,2784661,0.115961818421697,"LINE"
25,2712207,0.112944611805909,"LINE"
26,2834085,0.118019985255532,"LINE"
27,2761360,0.114991493369188,"LINE"
28,2991308,0.124567232829909,"LINE"
29,3072565,0.127951023344982,"LINE"
30,3087625,0.128578167900614,"LINE"
31,2991608,0.124579725749344,"LINE"
32,2796935,0.116472945398843,"LINE"
33,2637061,0.109815302059726,"LINE"
34,2182056,0.0908674993681362,"LINE"
35,1917314,0.079842831111355,"LINE"
36,2007238,0.0835875420689016,"LINE"
37,1425562,0.0593647707181846,"LINE"
38,1093967,0.0455561386514654,"LINE"
39,911114,0.0379415793266993,"LINE"
40,772085,0.0321519856729834,"LINE"
41,583433,0.0242959382155407,"LINE"
42,474995,0.0197802475566016,"LINE"
43,320129,0.0133311526859174,"LINE"
44,224051,0.00933017030769618,"LINE"
45,165723,0.00690121362503329,"LINE"
46,123006,0.00512234682669783,"LINE"
47,82497,0.00343542791540324,"LINE"
48,56855,0.00236761644823753,"LINE"
49,47335,0.00197117447150336,"LINE"
50,26768,0.00111470155811137,"LINE"
51,11448,0.000476729805635797,"LINE"
52,7139,0.000297289839485845,"LINE"
53,4642,0.000193307106722691,"LINE"
54,3882,0.00016165837748761,"LINE"
55,1342,5.58849929387875e-05,"LINE"
56,704,2.93167176072328e-05,"LINE"
57,158,6.57960423571417e-06,"LINE"
58,650,2.70679921089507e-05,"LINE"
59,408,1.69903704314644e-05,"LINE"
60,170,7.07932101311019e-06,"LINE"
61,0,0,"LINE"
62,0,0,"LINE"
63,0,0,"LINE"
64,0,0,"LINE"
65,0,0,"LINE"
66,0,0,"LINE"
67,0,0,"LINE"
68,0,0,"LINE"
69,0,0,"LINE"
70,0,0,"LINE"
0,5109381,0.212770283984035,"LTR"
1,5818215,0.242288304166429,"LTR"
2,2913373,0.121321780576046,"LTR"
3,5840664,0.243223149327742,"LTR"
4,3060765,0.127459635180542,"LTR"
5,2364848,0.0984795184659506,"LTR"
6,1452592,0.0604903827592691,"LTR"
7,1907008,0.0794136576857014,"LTR"
8,1267469,0.0527812936774456,"LTR"
9,949504,0.0395402565837187,"LTR"
10,1417120,0.0590132199652865,"LTR"
11,1267118,0.0527666769617068,"LTR"
12,1548215,0.064472417543014,"LTR"
13,1484130,0.0618037217363954,"LTR"
14,1478212,0.0615572780790096,"LTR"
15,1412337,0.0588140411864294,"LTR"
16,1440492,0.0599865016753948,"LTR"
17,1245372,0.0518611068749356,"LTR"
18,1447518,0.0602790858485602,"LTR"
19,1257271,0.0523566177027886,"LTR"
20,1371842,0.0571277052780418,"LTR"
21,1370734,0.0570815647622622,"LTR"
22,1564095,0.0651337094117681,"LTR"
23,1618085,0.0673820184794023,"LTR"
24,1625925,0.0677085001073011,"LTR"
25,1577844,0.0657062599094696,"LTR"
26,1699182,0.0707591461041094,"LTR"
27,1686313,0.0702232415034169,"LTR"
28,1557892,0.0648753974809191,"LTR"
29,1591566,0.0662776860444219,"LTR"
30,1824629,0.0759831436519425,"LTR"
31,1679914,0.0699567675318705,"LTR"
32,1837364,0.076513468081954,"LTR"
33,1477148,0.0615129698580805,"LTR"
34,1202144,0.0500609604704961,"LTR"
35,1071826,0.0446341195541049,"LTR"
36,932690,0.0388400700924573,"LTR"
37,759431,0.0316250343312193,"LTR"
38,856834,0.035681193770278,"LTR"
39,763672,0.031801642568964,"LTR"
40,703604,0.0293002269535787,"LTR"
41,606481,0.0252557275726593,"LTR"
42,478360,0.0199203764695964,"LTR"
43,344058,0.0143276295831098,"LTR"
44,264259,0.0110045546564911,"LTR"
45,186642,0.00777234489722889,"LTR"
46,109515,0.00456054023971037,"LTR"
47,75926,0.00316179133671414,"LTR"
48,40666,0.00169345687246552,"LTR"
49,21444,0.000892993881206676,"LTR"
50,17919,0.000746202077846597,"LTR"
51,6684,0.000278342245009579,"LTR"
52,7622,0.000317403439776034,"LTR"
53,2299,9.57374059361195e-05,"LTR"
54,2773,0.000115476218643262,"LTR"
55,416,1.73235149497285e-05,"LTR"
56,261,1.08688399083633e-05,"LTR"
57,363,1.51164325162294e-05,"LTR"
58,0,0,"LTR"
59,0,0,"LTR"
60,0,0,"LTR"
61,142,5.91331519918616e-06,"LTR"
62,0,0,"LTR"
63,0,0,"LTR"
64,0,0,"LTR"
65,0,0,"LTR"
66,0,0,"LTR"
67,0,0,"LTR"
68,0,0,"LTR"
69,0,0,"LTR"
70,0,0,"LTR"
0,105926,0.00441108328020417,"SINE"
1,422626,0.0175994418969806,"SINE"
2,909438,0.037871785550123,"SINE"
3,758193,0.031573480217018,"SINE"
4,584057,0.0243219234879653,"SINE"
5,488482,0.0203418875713299,"SINE"
6,418958,0.0174466951353566,"SINE"
7,377412,0.015716592365882,"SINE"
8,408335,0.0170043208581668,"SINE"
9,465964,0.0194041690385463,"SINE"
10,505574,0.021053650834601,"SINE"
11,582999,0.0242778651254249,"SINE"
12,616402,0.0256688684183714,"SINE"
13,651192,0.027117630642172,"SINE"
14,725052,0.0301933874070445,"SINE"
15,808379,0.0336633790662176,"SINE"
16,906815,0.0377625557911971,"SINE"
17,1050894,0.0437624469220672,"SINE"
18,1128406,0.0469902841595271,"SINE"
19,1228928,0.051176328317644,"SINE"
20,1280551,0.0533260682509368,"SINE"
21,1356947,0.056507431828099,"SINE"
22,1405002,0.0585085893062461,"SINE"
23,1459428,0.0607750547501257,"SINE"
24,1496534,0.0623202623119638,"SINE"
25,1540973,0.0641708384678556,"SINE"
26,1576928,0.0656681148621284,"SINE"
27,1575400,0.0656044842591399,"SINE"
28,1564305,0.0651424544553725,"SINE"
29,1556856,0.064832255265804,"SINE"
30,1450510,0.0604036818983909,"SINE"
31,1349877,0.0562130153600832,"SINE"
32,1216765,0.0506698237206883,"SINE"
33,1057066,0.0440194679179078,"SINE"
34,904365,0.0376605302824788,"SINE"
35,729883,0.0303945650530112,"SINE"
36,578435,0.0240878061777552,"SINE"
37,437905,0.0182357062838001,"SINE"
38,342482,0.0142620001130118,"SINE"
39,235724,0.00981626980290815,"SINE"
40,180587,0.00752019613996782,"SINE"
41,124550,0.00518664371872279,"SINE"
42,86945,0.00362065626755803,"SINE"
43,64542,0.00268772668722446,"SINE"
44,38865,0.00161845771279134,"SINE"
45,27496,0.0011450177092734,"SINE"
46,17307,0.0007207165221994,"SINE"
47,10470,0.000436002888278022,"SINE"
48,10733,0.000446955014315951,"SINE"
49,3797,0.000158118716981055,"SINE"
50,2524,0.000105107095512295,"SINE"
51,1760,7.32917940180819e-05,"SINE"
52,799,3.32728087616179e-05,"SINE"
53,652,2.71512782385167e-05,"SINE"
54,441,1.83645915693035e-05,"SINE"
55,0,0,"SINE"
56,381,1.58660076823234e-05,"SINE"
57,0,0,"SINE"
58,0,0,"SINE"
59,0,0,"SINE"
60,0,0,"SINE"
61,0,0,"SINE"
62,0,0,"SINE"
63,0,0,"SINE"
64,0,0,"SINE"
65,0,0,"SINE"
66,0,0,"SINE"
67,0,0,"SINE"
68,0,0,"SINE"
69,0,0,"SINE"
70,0,0,"SINE"
0,3215806,0.133916017587564,"Unknown"
1,6824387,0.284188389945271,"Unknown"
2,9542699,0.39738723266168,"Unknown"
3,10544870,0.439120704538325,"Unknown"
4,11212644,0.466928860480729,"Unknown"
5,13678667,0.569621616026099,"Unknown"
6,13651152,0.568475807098595,"Unknown"
7,13210696,0.550133869356534,"Unknown"
8,13027578,0.5425082746196,"Unknown"
9,12788811,0.532565284970557,"Unknown"
10,12381083,0.515586241452714,"Unknown"
11,12031508,0.501028867081196,"Unknown"
12,12070526,0.502653696182899,"Unknown"
13,11913175,0.496101118296229,"Unknown"
14,12007402,0.500025019361537,"Unknown"
15,12125385,0.50493819307383,"Unknown"
16,12390798,0.51599080382708,"Unknown"
17,12386461,0.515810197855117,"Unknown"
18,12346842,0.514160341271479,"Unknown"
19,12020604,0.500574791102802,"Unknown"
20,11719136,0.4880207396488,"Unknown"
21,11201210,0.466452713678,"Unknown"
22,10577823,0.440492968452119,"Unknown"
23,9948952,0.414304852658968,"Unknown"
24,9306993,0.387571712433938,"Unknown"
25,8448550,0.351823514972424,"Unknown"
26,7389673,0.307728631464194,"Unknown"
27,6523980,0.271678521783004,"Unknown"
28,5704446,0.237550614329131,"Unknown"
29,4873846,0.202961884720371,"Unknown"
30,4139309,0.172373512843859,"Unknown"
31,3481821,0.144993697465814,"Unknown"
32,2848599,0.118624392697792,"Unknown"
33,2305015,0.0959878889707893,"Unknown"
34,1838043,0.0765417437229417,"Unknown"
35,1415577,0.0589489647163263,"Unknown"
36,1068147,0.0444809147187683,"Unknown"
37,798123,0.0332362877938032,"Unknown"
38,594047,0.0247379377051474,"Unknown"
39,457584,0.0190552001556648,"Unknown"
40,354120,0.0147466421009563,"Unknown"
41,248335,0.0103414304928866,"Unknown"
42,168588,0.00702052100563659,"Unknown"
43,134307,0.00559295510181053,"Unknown"
44,76439,0.00318315422894782,"Unknown"
45,58138,0.00242104450035412,"Unknown"
46,31249,0.001301304131404,"Unknown"
47,19628,0.000817370075560746,"Unknown"
48,12819,0.000533822447453291,"Unknown"
49,9176,0.000382116762448818,"Unknown"
50,2988,0.000124429477571607,"Unknown"
51,3020,0.000125762055644663,"Unknown"
52,974,4.05603450986431e-05,"Unknown"
53,448,1.86560930227845e-05,"Unknown"
54,684,2.84838563115727e-05,"Unknown"
55,516,2.14878214280286e-05,"Unknown"
56,209,8.70340053964723e-06,"Unknown"
57,259,1.07855537787973e-05,"Unknown"
58,0,0,"Unknown"
59,0,0,"Unknown"
60,37,1.54079339697104e-06,"Unknown"
61,0,0,"Unknown"
62,0,0,"Unknown"
63,0,0,"Unknown"
64,0,0,"Unknown"
65,0,0,"Unknown"
66,0,0,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,253795,0.0105688016266018,"Other"
1,953100,0.0396900050446783,"Other"
2,1465138,0.0610128366500367,"Other"
3,1535316,0.0639352636503781,"Other"
4,2084487,0.0868044271803236,"Other"
5,2178254,0.0907091724358313,"Other"
6,1481603,0.0616984897116888,"Other"
7,1250816,0.0520878117196143,"Other"
8,1199923,0.049968471223613,"Other"
9,1064119,0.0443131764538223,"Other"
10,1200953,0.0500113635803395,"Other"
11,1308395,0.0544855777467547,"Other"
12,1146604,0.0477481046524482,"Other"
13,999497,0.0416221183214152,"Other"
14,1001046,0.0416866234287641,"Other"
15,994461,0.0414124038471681,"Other"
16,930918,0.0387662785816618,"Other"
17,868121,0.0361512190424837,"Other"
18,764197,0.0318235051779751,"Other"
19,662940,0.0276068533672427,"Other"
20,569948,0.0237343814869419,"Other"
21,509727,0.0212265944826448,"Other"
22,456517,0.0190107670055413,"Other"
23,387779,0.0161483060184874,"Other"
24,343118,0.0142884851022138,"Other"
25,299114,0.0124560236795026,"Other"
26,269540,0.0112244716816101,"Other"
27,265486,0.0110556506969798,"Other"
28,234297,0.00975684514946281,"Other"
29,224240,0.00933804084694017,"Other"
30,185509,0.00772516330482975,"Other"
31,157624,0.00656394644335577,"Other"
32,150989,0.00628764470852055,"Other"
33,129851,0.00540739360513748,"Other"
34,113827,0.00474010513505467,"Other"
35,92624,0.00385714723246069,"Other"
36,84336,0.00351200951153918,"Other"
37,66364,0.00276360035125908,"Other"
38,53507,0.00222819546734404,"Other"
39,39762,0.00165581154190169,"Other"
40,25998,0.00108263639822846,"Other"
41,17984,0.000748908877057492,"Other"
42,15002,0.000624729257874582,"Other"
43,12542,0.0005222873185084,"Other"
44,6809,0.000283547628107454,"Other"
45,6002,0.000249941674827573,"Other"
46,2837,0.000118141374789374,"Other"
47,2681,0.000111645056683226,"Other"
48,2361,9.83192759526656e-05,"Other"
49,1288,5.36362674405054e-05,"Other"
50,1683,7.00852780297908e-05,"Other"
51,1156,4.81393828891493e-05,"Other"
52,340,1.41586420262204e-05,"Other"
53,165,6.87110568919518e-06,"Other"
54,0,0,"Other"
55,0,0,"Other"
56,0,0,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,652,2.71512782385167e-05,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
