"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
49,51,9.17858175858956e-06,"DNA"
50,434,7.81079310436837e-05,"DNA"
51,0,0,"DNA"
52,483,8.69265684195835e-05,"DNA"
53,0,0,"DNA"
54,0,0,"DNA"
55,161,2.89755228065278e-05,"DNA"
56,0,0,"DNA"
57,116,2.08767741960076e-05,"DNA"
58,0,0,"DNA"
59,0,0,"DNA"
60,0,0,"DNA"
61,0,0,"DNA"
62,0,0,"DNA"
63,0,0,"DNA"
64,0,0,"DNA"
65,0,0,"DNA"
66,0,0,"DNA"
67,0,0,"DNA"
68,0,0,"DNA"
69,0,0,"DNA"
70,0,0,"DNA"
0,609367,0.109669114323264,"LINE"
1,2757764,0.496320830292058,"LINE"
2,1869792,0.336510563599151,"LINE"
3,1345647,0.242179039366682,"LINE"
4,1026300,0.184705459977264,"LINE"
5,859030,0.154601511531004,"LINE"
6,781623,0.14067040411557,"LINE"
7,686103,0.123479460398305,"LINE"
8,642890,0.115702322093718,"LINE"
9,584081,0.105118337492917,"LINE"
10,604491,0.108791569918266,"LINE"
11,497572,0.0895491231918612,"LINE"
12,504130,0.090729380822701,"LINE"
13,497099,0.0894639963453551,"LINE"
14,454541,0.0818047398260991,"LINE"
15,408682,0.0735513951032137,"LINE"
16,378266,0.0680773609312674,"LINE"
17,342256,0.0615965623209378,"LINE"
18,300771,0.0541304159629949,"LINE"
19,278379,0.0501004786544001,"LINE"
20,267773,0.0481916935929961,"LINE"
21,235885,0.0424527403553902,"LINE"
22,214302,0.0385684005495933,"LINE"
23,207654,0.0373719454215325,"LINE"
24,199035,0.0358207651043308,"LINE"
25,193640,0.0348498151320251,"LINE"
26,148007,0.0266371441243836,"LINE"
27,145658,0.0262143894469145,"LINE"
28,115857,0.0208510381726453,"LINE"
29,133480,0.0240226881007164,"LINE"
30,132015,0.0237590288403961,"LINE"
31,95027,0.0171022174269312,"LINE"
32,84436,0.0151961319483974,"LINE"
33,66789,0.0120201626877341,"LINE"
34,46265,0.00832641343257149,"LINE"
35,54544,0.00981640320471586,"LINE"
36,60345,0.0108604218867076,"LINE"
37,50130,0.0090220059521195,"LINE"
38,36537,0.00657564395516837,"LINE"
39,35719,0.00642842670264824,"LINE"
40,38546,0.00693720808758026,"LINE"
41,46202,0.00831507518451676,"LINE"
42,9480,0.00170613637394959,"LINE"
43,24882,0.00447806806504363,"LINE"
44,7979,0.0014359981147409,"LINE"
45,2235,0.000402237847655837,"LINE"
46,1267,0.00022802476643398,"LINE"
47,1135,0.000204268437176454,"LINE"
48,1941,0.000349326023400438,"LINE"
49,448,8.06275417225122e-05,"LINE"
50,524,9.43054282647241e-05,"LINE"
51,510,9.17858175858956e-05,"LINE"
52,288,5.18319911073293e-05,"LINE"
53,0,0,"LINE"
54,197,3.5454521694944e-05,"LINE"
55,202,3.63543826516684e-05,"LINE"
56,0,0,"LINE"
57,0,0,"LINE"
58,0,0,"LINE"
59,0,0,"LINE"
60,0,0,"LINE"
61,0,0,"LINE"
62,0,0,"LINE"
63,0,0,"LINE"
64,0,0,"LINE"
65,0,0,"LINE"
66,0,0,"LINE"
67,0,0,"LINE"
68,0,0,"LINE"
69,0,0,"LINE"
70,0,0,"LINE"
0,175841,0.0316464900982774,"LTR"
1,417144,0.0750743197863742,"LTR"
2,133031,0.0239418805868025,"LTR"
3,108404,0.0195097054305518,"LTR"
4,92931,0.0167249957138723,"LTR"
5,76477,0.0137637332774834,"LTR"
6,53583,0.00964344992883342,"LTR"
7,70967,0.012772086503173,"LTR"
8,48183,0.00867160009557099,"LTR"
9,60521,0.0108920969923843,"LTR"
10,61033,0.0109842427543529,"LTR"
11,61809,0.0111239011748365,"LTR"
12,49965,0.00899231054054759,"LTR"
13,58172,0.0104693423149151,"LTR"
14,55346,0.00996074090217446,"LTR"
15,62064,0.0111697940836295,"LTR"
16,56988,0.0102562552403628,"LTR"
17,64569,0.0116206244229484,"LTR"
18,80363,0.0144631052130497,"LTR"
19,63721,0.0114680080046879,"LTR"
20,70498,0.0126876795454323,"LTR"
21,63689,0.0114622488945649,"LTR"
22,75943,0.0136676281273052,"LTR"
23,82115,0.0147784164922859,"LTR"
24,65310,0.011753983816735,"LTR"
25,62121,0.0111800524985361,"LTR"
26,47955,0.00863056643594436,"LTR"
27,48774,0.00877796366065582,"LTR"
28,40114,0.00721940448360905,"LTR"
29,48260,0.00868545795430455,"LTR"
30,29721,0.00534895349896157,"LTR"
31,30740,0.00553234516194202,"LTR"
32,20563,0.00370076817062504,"LTR"
33,22981,0.00413594092929699,"LTR"
34,25365,0.00456499463346322,"LTR"
35,26074,0.00469259491712675,"LTR"
36,11494,0.0020686003673182,"LTR"
37,14376,0.00258728022277419,"LTR"
38,13333,0.00239956922720146,"LTR"
39,11927,0.00214652832617054,"LTR"
40,18074,0.0032528173863676,"LTR"
41,9165,0.00164944513367595,"LTR"
42,12378,0.00222769578446709,"LTR"
43,3991,0.000718269015657469,"LTR"
44,6284,0.00113094525041131,"LTR"
45,2400,0.000431933259227744,"LTR"
46,1243,0.000223705433841702,"LTR"
47,0,0,"LTR"
48,1153,0.000207507936620662,"LTR"
49,0,0,"LTR"
50,0,0,"LTR"
51,0,0,"LTR"
52,0,0,"LTR"
53,0,0,"LTR"
54,0,0,"LTR"
55,0,0,"LTR"
56,0,0,"LTR"
57,0,0,"LTR"
58,0,0,"LTR"
59,0,0,"LTR"
60,0,0,"LTR"
61,0,0,"LTR"
62,0,0,"LTR"
63,0,0,"LTR"
64,0,0,"LTR"
65,0,0,"LTR"
66,0,0,"LTR"
67,0,0,"LTR"
68,0,0,"LTR"
69,0,0,"LTR"
70,0,0,"LTR"
0,32139,0.00578412625763353,"SINE"
1,47770,0.00859727158054555,"SINE"
2,73896,0.0132992250516222,"SINE"
3,83236,0.0149801653187835,"SINE"
4,64007,0.0115194800514126,"SINE"
5,64369,0.0115846299846794,"SINE"
6,58288,0.0104902190891111,"SINE"
7,59978,0.010794372092484,"SINE"
8,52052,0.00936791250388438,"SINE"
9,54360,0.0097832883215084,"SINE"
10,49211,0.00885661150827354,"SINE"
11,49955,0.00899051081863414,"SINE"
12,50497,0.00908805574634308,"SINE"
13,61739,0.0111113031214424,"SINE"
14,55987,0.0100761030768265,"SINE"
15,51102,0.00919693892210674,"SINE"
16,47203,0.008495227348053,"SINE"
17,43493,0.00782753051816344,"SINE"
18,40312,0.00725503897749534,"SINE"
19,36775,0.00661847733670845,"SINE"
20,31187,0.00561279273147319,"SINE"
21,29902,0.005381528465595,"SINE"
22,23663,0.00425868196379421,"SINE"
23,20664,0.00371894536195088,"SINE"
24,18734,0.00337159903265523,"SINE"
25,15340,0.00276077341523066,"SINE"
26,11091,0.00199607157420621,"SINE"
27,7989,0.00143779783665435,"SINE"
28,9539,0.00171675473323894,"SINE"
29,8155,0.0014676732204176,"SINE"
30,6528,0.00117485846509946,"SINE"
31,5057,0.000910119371631125,"SINE"
32,4057,0.000730147180286232,"SINE"
33,3081,0.000554494321533616,"SINE"
34,1510,0.000271758008930789,"SINE"
35,2667,0.00047998583431683,"SINE"
36,1153,0.000207507936620662,"SINE"
37,1253,0.000225505155755151,"SINE"
38,820,0.000147577196902812,"SINE"
39,356,6.4070100118782e-05,"SINE"
40,208,3.74342157997378e-05,"SINE"
41,318,5.72311568476761e-05,"SINE"
42,96,1.72773303691098e-05,"SINE"
43,347,6.2450350396678e-05,"SINE"
44,94,1.691738598642e-05,"SINE"
45,0,0,"SINE"
46,0,0,"SINE"
47,0,0,"SINE"
48,0,0,"SINE"
49,110,1.97969410479383e-05,"SINE"
50,0,0,"SINE"
51,0,0,"SINE"
52,0,0,"SINE"
53,0,0,"SINE"
54,0,0,"SINE"
55,0,0,"SINE"
56,0,0,"SINE"
57,0,0,"SINE"
58,0,0,"SINE"
59,0,0,"SINE"
60,0,0,"SINE"
61,0,0,"SINE"
62,0,0,"SINE"
63,0,0,"SINE"
64,0,0,"SINE"
65,0,0,"SINE"
66,0,0,"SINE"
67,0,0,"SINE"
68,0,0,"SINE"
69,0,0,"SINE"
70,0,0,"SINE"
0,433600,0.0780359421671457,"Unknown"
1,660589,0.118887649908332,"Unknown"
2,761382,0.137027586990558,"Unknown"
3,629858,0.113356924496112,"Unknown"
4,601689,0.108287287838118,"Unknown"
5,646142,0.116287591659972,"Unknown"
6,656282,0.118112509680209,"Unknown"
7,689279,0.124051052078017,"Unknown"
8,764784,0.137639852385513,"Unknown"
9,778152,0.140045720639411,"Unknown"
10,784640,0.141213380216857,"Unknown"
11,748820,0.134766776322883,"Unknown"
12,758339,0.136479931612295,"Unknown"
13,758796,0.13656217890374,"Unknown"
14,761634,0.137072939982776,"Unknown"
15,808210,0.145455324766856,"Unknown"
16,812178,0.146169454422113,"Unknown"
17,838528,0.150911721664051,"Unknown"
18,839709,0.151124268822029,"Unknown"
19,819865,0.147552900656981,"Unknown"
20,846738,0.152389293354992,"Unknown"
21,791473,0.142443130200317,"Unknown"
22,745068,0.134091520660957,"Unknown"
23,676278,0.121711233618342,"Unknown"
24,609678,0.109725085674772,"Unknown"
25,551622,0.0992766201340527,"Unknown"
26,519086,0.0934210449164553,"Unknown"
27,446484,0.0803547038804333,"Unknown"
28,414370,0.0745750769275834,"Unknown"
29,349123,0.0628324313589032,"Unknown"
30,265548,0.0477912554672537,"Unknown"
31,195889,0.0352545725903598,"Unknown"
32,169379,0.0304835097978067,"Unknown"
33,114986,0.0206942823939839,"Unknown"
34,90018,0.0162007367204846,"Unknown"
35,77544,0.0139557636056484,"Unknown"
36,63305,0.0113931395730885,"Unknown"
37,44429,0.00799598448926226,"Unknown"
38,53524,0.00963283156954407,"Unknown"
39,46272,0.0083276732379109,"Unknown"
40,30292,0.00545171762021951,"Unknown"
41,18069,0.00325191752541088,"Unknown"
42,12749,0.00229446546745604,"Unknown"
43,4519,0.000813294332687573,"Unknown"
44,6685,0.00120311409914061,"Unknown"
45,3288,0.000591748565142009,"Unknown"
46,3673,0.000661037858809793,"Unknown"
47,2054,0.000369662881022411,"Unknown"
48,2375,0.000427433954444122,"Unknown"
49,590,0.000106183592893487,"Unknown"
50,1693,0.000304692919946904,"Unknown"
51,764,0.000137498754187498,"Unknown"
52,599,0.000107803342615591,"Unknown"
53,234,4.2113492774705e-05,"Unknown"
54,212,3.81541045651174e-05,"Unknown"
55,167,3.00553559545972e-05,"Unknown"
56,0,0,"Unknown"
57,0,0,"Unknown"
58,0,0,"Unknown"
59,0,0,"Unknown"
60,0,0,"Unknown"
61,0,0,"Unknown"
62,0,0,"Unknown"
63,0,0,"Unknown"
64,0,0,"Unknown"
65,0,0,"Unknown"
66,0,0,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,85588,0.0154034599128267,"Other"
1,89717,0.0161465650908898,"Other"
2,36086,0.00649447649687182,"Other"
3,38752,0.0069742823589973,"Other"
4,26995,0.00485834930535539,"Other"
5,23069,0.00415177848213534,"Other"
6,15687,0.00282322376562734,"Other"
7,9082,0.00163450744179432,"Other"
8,13484,0.00242674502809454,"Other"
9,8699,0.00156557809250923,"Other"
10,14676,0.00264127188017765,"Other"
11,10438,0.001878549733258,"Other"
12,15522,0.00279352835405543,"Other"
13,14189,0.00255362542299269,"Other"
14,11755,0.00211557310925922,"Other"
15,10372,0.00186667156862923,"Other"
16,12297,0.00221311803696815,"Other"
17,11862,0.00213483013373312,"Other"
18,10604,0.00190842511702125,"Other"
19,13180,0.00237203348192569,"Other"
20,8320,0.00149736863198951,"Other"
21,7080,0.00127420311472184,"Other"
22,8020,0.00144337697458604,"Other"
23,8917,0.00160481203022241,"Other"
24,6250,0.00112482619590558,"Other"
25,6755,0.00121571215253475,"Other"
26,4731,0.00085144843725269,"Other"
27,5339,0.000960871529590385,"Other"
28,3632,0.000653658998964652,"Other"
29,2708,0.000487364694161971,"Other"
30,1305,0.000234863709705086,"Other"
31,1055,0.000189870661868862,"Other"
32,966,0.000173853136839167,"Other"
33,968,0.000174213081221857,"Other"
34,1028,0.00018501141270255,"Other"
35,539,9.70050111348975e-05,"Other"
36,791,0.000142358003353811,"Other"
37,121,2.17766351527321e-05,"Other"
38,64,1.15182202460732e-05,"Other"
39,144,2.59159955536646e-05,"Other"
40,0,0,"Other"
41,0,0,"Other"
42,0,0,"Other"
43,0,0,"Other"
44,0,0,"Other"
45,0,0,"Other"
46,0,0,"Other"
47,0,0,"Other"
48,0,0,"Other"
49,0,0,"Other"
50,0,0,"Other"
51,0,0,"Other"
52,0,0,"Other"
53,0,0,"Other"
54,0,0,"Other"
55,0,0,"Other"
56,0,0,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
