"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
22,1004382,0.0491313639790722,"LTR"
23,1397748,0.0683736523942287,"LTR"
24,1263558,0.061809478870259,"LTR"
25,1517742,0.0742434000493089,"LTR"
26,1424229,0.0696690237265802,"LTR"
27,1551172,0.0758786956816683,"LTR"
28,1359128,0.0664844774818231,"LTR"
29,1313986,0.064276265832527,"LTR"
30,1088462,0.0532443061498403,"LTR"
31,1162352,0.0568587839923481,"LTR"
32,1061741,0.0519371947351746,"LTR"
33,1054224,0.0515694855736895,"LTR"
34,1130948,0.055322594221525,"LTR"
35,1419454,0.0694354450055357,"LTR"
36,1203370,0.0588652618938771,"LTR"
37,1191608,0.0582899000264583,"LTR"
38,1056033,0.0516579764441334,"LTR"
39,942131,0.0460862312117972,"LTR"
40,669434,0.0327467094332298,"LTR"
41,500260,0.0244712232439158,"LTR"
42,319261,0.0156172934155755,"LTR"
43,206965,0.0101241089007257,"LTR"
44,153471,0.00750734238689283,"LTR"
45,110937,0.00542670629874523,"LTR"
46,68247,0.00333843915709336,"LTR"
47,53093,0.0025971507929661,"LTR"
48,31178,0.00152513452664376,"LTR"
49,21011,0.00102779528960524,"LTR"
50,15525,0.00075943657470474,"LTR"
51,8077,0.000395102686885036,"LTR"
52,4791,0.000234361393198738,"LTR"
53,2434,0.000119064001470617,"LTR"
54,228,1.11530781985624e-05,"LTR"
55,1747,8.5458015846002e-05,"LTR"
56,397,1.94200528281985e-05,"LTR"
57,192,9.39206585142094e-06,"LTR"
58,0,0,"LTR"
59,0,0,"LTR"
60,0,0,"LTR"
61,139,6.79946434035162e-06,"LTR"
62,0,0,"LTR"
63,0,0,"LTR"
64,0,0,"LTR"
65,0,0,"LTR"
66,0,0,"LTR"
67,0,0,"LTR"
68,0,0,"LTR"
69,0,0,"LTR"
70,0,0,"LTR"
0,41102,0.00201058693033908,"SINE"
1,36802,0.00180024378887497,"SINE"
2,76134,0.00372424761214626,"SINE"
3,45225,0.00221227176109642,"SINE"
4,23263,0.00113795639532086,"SINE"
5,48604,0.0023775623366795,"SINE"
6,108418,0.00530348435145498,"SINE"
7,145051,0.0070954611657003,"SINE"
8,116403,0.00569408667345287,"SINE"
9,122712,0.00600270408728941,"SINE"
10,135260,0.00661651472428748,"SINE"
11,149510,0.00731358211169763,"SINE"
12,201387,0.00985124982093806,"SINE"
13,217041,0.0106169966898867,"SINE"
14,246857,0.012075506249397,"SINE"
15,265598,0.012992259927113,"SINE"
16,331802,0.0162307616335061,"SINE"
17,366477,0.0179269589428708,"SINE"
18,441297,0.0215869296043464,"SINE"
19,514650,0.025175139012676,"SINE"
20,580679,0.0284050802423816,"SINE"
21,698437,0.0341654494639004,"SINE"
22,771111,0.0377204442226826,"SINE"
23,856449,0.0418949239915813,"SINE"
24,935282,0.0457511986127535,"SINE"
25,1026556,0.050216049750892,"SINE"
26,1072969,0.0524864349194441,"SINE"
27,1041424,0.0509433478502615,"SINE"
28,1041319,0.0509382115642489,"SINE"
29,966181,0.0472626852937069,"SINE"
30,913193,0.0446706707867533,"SINE"
31,827454,0.0404765752969878,"SINE"
32,750511,0.0367127538240405,"SINE"
33,668528,0.0327023906224934,"SINE"
34,595570,0.0291335034329727,"SINE"
35,488238,0.0238831429539899,"SINE"
36,425195,0.0207992679150777,"SINE"
37,317957,0.0155535056350013,"SINE"
38,263677,0.0128982903515892,"SINE"
39,208617,0.0102049198006556,"SINE"
40,164288,0.00803647768019918,"SINE"
41,107186,0.00524321859557502,"SINE"
42,86342,0.00422359244658014,"SINE"
43,62597,0.00306205805261144,"SINE"
44,37860,0.00185199798507707,"SINE"
45,25264,0.00123583933161614,"SINE"
46,17419,0.000852085390968236,"SINE"
47,12976,0.000634747117125198,"SINE"
48,8542,0.000417849096368946,"SINE"
49,4395,0.000214990257380182,"SINE"
50,3241,0.000158540028252371,"SINE"
51,1930,9.44098286106375e-05,"SINE"
52,1258,6.15375981306643e-05,"SINE"
53,524,2.56325130528363e-05,"SINE"
54,380,1.85884636642706e-05,"SINE"
55,408,1.99581399342695e-05,"SINE"
56,212,1.03704060442773e-05,"SINE"
57,150,7.33755144642261e-06,"SINE"
58,98,4.7938669449961e-06,"SINE"
59,0,0,"SINE"
60,0,0,"SINE"
61,0,0,"SINE"
62,0,0,"SINE"
63,0,0,"SINE"
64,0,0,"SINE"
65,0,0,"SINE"
66,0,0,"SINE"
67,0,0,"SINE"
68,0,0,"SINE"
69,0,0,"SINE"
70,0,0,"SINE"
0,1502474,0.0734965351460824,"Unknown"
1,4670267,0.228455495873532,"Unknown"
2,9274623,0.453686822724496,"Unknown"
3,12132966,0.593508414817975,"Unknown"
4,13316359,0.651396461610218,"Unknown"
5,14129733,0.691184285411435,"Unknown"
6,13599809,0.665261987993475,"Unknown"
7,13175411,0.644501706935082,"Unknown"
8,13325781,0.651857357675073,"Unknown"
9,13285390,0.64988155073859,"Unknown"
10,12946896,0.633323436476554,"Unknown"
11,12112997,0.592531591052418,"Unknown"
12,11348351,0.555127395297076,"Unknown"
13,10661329,0.521520333498249,"Unknown"
14,10348609,0.506223006242747,"Unknown"
15,9878931,0.483247762987728,"Unknown"
16,9884442,0.483517344627869,"Unknown"
17,9821857,0.480455873579373,"Unknown"
18,9765736,0.477710602081209,"Unknown"
19,9903314,0.484440506433848,"Unknown"
20,9751677,0.47702287784264,"Unknown"
21,9537067,0.466524798403195,"Unknown"
22,9033214,0.441877816343633,"Unknown"
23,8541110,0.417805560230364,"Unknown"
24,7817981,0.382432251964363,"Unknown"
25,7199685,0.352187060570248,"Unknown"
26,6449410,0.315485851160483,"Unknown"
27,5696942,0.278677366748571,"Unknown"
28,4984329,0.243818469755974,"Unknown"
29,4362896,0.213419825702609,"Unknown"
30,3596007,0.175905909094639,"Unknown"
31,2998533,0.146679267675306,"Unknown"
32,2418974,0.118328974483725,"Unknown"
33,1976391,0.0966791376049775,"Unknown"
34,1528868,0.0747876506985949,"Unknown"
35,1182592,0.0578488642675187,"Unknown"
36,893660,0.0437151748374002,"Unknown"
37,700910,0.0342864212287471,"Unknown"
38,500774,0.0244963665868722,"Unknown"
39,368865,0.0180437727618978,"Unknown"
40,236842,0.0115856023978242,"Unknown"
41,181751,0.0088907154195917,"Unknown"
42,132909,0.00650151083461722,"Unknown"
43,78683,0.0038489370697258,"Unknown"
44,53327,0.00260859737322252,"Unknown"
45,43532,0.00212945526377113,"Unknown"
46,27353,0.00133802696475998,"Unknown"
47,14097,0.000689583084934797,"Unknown"
48,9846,0.00048163687694318,"Unknown"
49,4681,0.000228980522138028,"Unknown"
50,4865,0.000237981251912307,"Unknown"
51,1976,9.66600110542071e-05,"Unknown"
52,2176,0.000106443412982771,"Unknown"
53,717,3.50734959139001e-05,"Unknown"
54,363,1.77568745003427e-05,"Unknown"
55,136,6.65271331142316e-06,"Unknown"
56,0,0,"Unknown"
57,298,1.45772688735596e-05,"Unknown"
58,0,0,"Unknown"
59,0,0,"Unknown"
60,0,0,"Unknown"
61,0,0,"Unknown"
62,0,0,"Unknown"
63,0,0,"Unknown"
64,0,0,"Unknown"
65,0,0,"Unknown"
66,0,0,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,56015,0.00274008629514242,"Other"
1,27681,0.00135407174392283,"Other"
2,29713,0.00145347110751703,"Other"
3,41250,0.00201782664776622,"Other"
4,25347,0.00123989944341649,"Other"
5,37843,0.00185116639591314,"Other"
6,62022,0.00303393077206682,"Other"
7,96520,0.00472146977072473,"Other"
8,144301,0.00705877340846819,"Other"
9,221838,0.0108516515851433,"Other"
10,302468,0.0147958300726437,"Other"
11,374881,0.018338057491909,"Other"
12,442365,0.0216391729706449,"Other"
13,426939,0.0208845791798948,"Other"
14,445619,0.0217983489200226,"Other"
15,433578,0.0212093392069135,"Other"
16,397335,0.0194364400264288,"Other"
17,377779,0.0184798189858539,"Other"
18,353172,0.0172761181295731,"Other"
19,303736,0.0148578568408708,"Other"
20,299648,0.0146578841054509,"Other"
21,291984,0.0142829841435484,"Other"
22,279857,0.0136897675676099,"Other"
23,277589,0.01357882378974,"Other"
24,277059,0.0135528977746293,"Other"
25,266071,0.0130153976726741,"Other"
26,256279,0.0125364023142516,"Other"
27,239839,0.0117322066757237,"Other"
28,206678,0.0101100697189582,"Other"
29,167511,0.00819413720227798,"Other"
30,140455,0.00687063858938191,"Other"
31,110605,0.00541046585154382,"Other"
32,79684,0.00389790299637826,"Other"
33,56328,0.00275539731916062,"Other"
34,36699,0.00179520533688176,"Other"
35,25759,0.00126005325138933,"Other"
36,18754,0.000917389598841397,"Other"
37,11532,0.00056411095520097,"Other"
38,7095,0.000347066183415789,"Other"
39,4474,0.000218854701141965,"Other"
40,2798,0.000136869792980603,"Other"
41,1854,9.06921358777834e-05,"Other"
42,871,4.26067153988939e-05,"Other"
43,463,2.26485754646244e-05,"Other"
44,0,0,"Other"
45,256,1.25227544685612e-05,"Other"
46,0,0,"Other"
47,0,0,"Other"
48,0,0,"Other"
49,0,0,"Other"
50,0,0,"Other"
51,0,0,"Other"
52,0,0,"Other"
53,0,0,"Other"
54,0,0,"Other"
55,0,0,"Other"
56,0,0,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
