"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
66,0,0,"RC"
67,0,0,"RC"
68,0,0,"RC"
69,0,0,"RC"
70,0,0,"RC"
0,1401844,0.201445582330054,"DNA"
1,2713532,0.389935708902871,"DNA"
2,2592963,0.372609892038831,"DNA"
3,1716749,0.246697565506246,"DNA"
4,1296125,0.18625371681695,"DNA"
5,1078109,0.154924724377514,"DNA"
6,941726,0.135326428950263,"DNA"
7,877537,0.126102442198396,"DNA"
8,967027,0.138962193470804,"DNA"
9,1057961,0.15202944816077,"DNA"
10,1146367,0.16473342816958,"DNA"
11,1217436,0.174946073863833,"DNA"
12,1293656,0.185898920461027,"DNA"
13,1243626,0.178709588064575,"DNA"
14,1157776,0.166372906348895,"DNA"
15,1048551,0.150677227136372,"DNA"
16,906780,0.130304673804822,"DNA"
17,813287,0.116869689720441,"DNA"
18,682239,0.0980380360748227,"DNA"
19,566694,0.0814341701594097,"DNA"
20,494772,0.071098948000352,"DNA"
21,403899,0.0580404590364737,"DNA"
22,330191,0.047448587913593,"DNA"
23,277740,0.0399113567817455,"DNA"
24,233406,0.0335405420213152,"DNA"
25,196472,0.028233110425661,"DNA"
26,173627,0.024950274155484,"DNA"
27,132199,0.0189970528378698,"DNA"
28,131945,0.018960552929241,"DNA"
29,98681,0.0141805019031448,"DNA"
30,86460,0.0124243389765598,"DNA"
31,77018,0.0110675195384765,"DNA"
32,71598,0.0102886632204919,"DNA"
33,62515,0.00898343223594303,"DNA"
34,56690,0.00814637724475103,"DNA"
35,42636,0.00612681143424245,"DNA"
36,32379,0.00465287614760616,"DNA"
37,34872,0.00501112131379358,"DNA"
38,29942,0.00430267820536841,"DNA"
39,24907,0.00357914655203764,"DNA"
40,27714,0.0039825136525142,"DNA"
41,22419,0.00322161988798859,"DNA"
42,14007,0.00201281189040797,"DNA"
43,10560,0.00151747651622104,"DNA"
44,6502,0.000934340180726251,"DNA"
45,5613,0.000806590500525446,"DNA"
46,2535,0.000364280584149653,"DNA"
47,2876,0.000413282429985958,"DNA"
48,308,4.42597317231137e-05,"DNA"
49,1065,0.000153040955471156,"DNA"
50,570,8.19092437732948e-05,"DNA"
51,94,1.350784020121e-05,"DNA"
52,246,3.5350305207422e-05,"DNA"
53,252,3.62125077734567e-05,"DNA"
54,622,8.93816660122621e-05,"DNA"
55,163,2.34231697106089e-05,"DNA"
56,265,3.80806133331985e-05,"DNA"
57,0,0,"DNA"
58,387,5.5612065509237e-05,"DNA"
59,92,1.32204393458651e-05,"DNA"
60,61,8.76572608801927e-06,"DNA"
61,262,3.76495120501811e-05,"DNA"
62,0,0,"DNA"
63,134,1.92558573081079e-05,"DNA"
64,27,3.87991154715607e-06,"DNA"
65,0,0,"DNA"
66,0,0,"DNA"
67,0,0,"DNA"
68,0,0,"DNA"
69,0,0,"DNA"
70,67,9.62792865405396e-06,"DNA"
0,761944,0.109491678662455,"LINE"
1,3909216,0.561756011063973,"LINE"
2,2326846,0.334368765327923,"LINE"
3,1561430,0.224378158780589,"LINE"
4,1122609,0.161319393408938,"LINE"
5,856863,0.123131579556696,"LINE"
6,713594,0.102543762984492,"LINE"
7,587760,0.0844613633687575,"LINE"
8,529174,0.0760425301131395,"LINE"
9,499874,0.0718321075823368,"LINE"
10,481606,0.0692069881696166,"LINE"
11,394098,0.0566320511448561,"LINE"
12,403791,0.0580249393902851,"LINE"
13,393193,0.0565020022578125,"LINE"
14,352854,0.0507052707059337,"LINE"
15,327809,0.0471062934948772,"LINE"
16,293264,0.0421421622209325,"LINE"
17,263901,0.0379226865631865,"LINE"
18,230090,0.0330640314031534,"LINE"
19,213373,0.0306617913537531,"LINE"
20,194687,0.0279766051622657,"LINE"
21,191661,0.0275417676681289,"LINE"
22,187099,0.0268862063170872,"LINE"
23,210858,0.0303003847781569,"LINE"
24,161962,0.0232740086666849,"LINE"
25,171771,0.0246835661617239,"LINE"
26,155833,0.0223932687454805,"LINE"
27,142058,0.0204137953542925,"LINE"
28,138779,0.0199426016519545,"LINE"
29,125893,0.0180908779409674,"LINE"
30,96325,0.0138419436955485,"LINE"
31,93457,0.0134298108689839,"LINE"
32,68796,0.00988601462215367,"LINE"
33,73183,0.0105164283983527,"LINE"
34,60597,0.00870781481566728,"LINE"
35,59516,0.00855247465335336,"LINE"
36,57411,0.00824998525310286,"LINE"
37,55569,0.00798528906533021,"LINE"
38,59423,0.00853911051357982,"LINE"
39,70505,0.0101315986530459,"LINE"
40,51883,0.00745560928892957,"LINE"
41,50310,0.00722956851620081,"LINE"
42,41900,0.00602104791947553,"LINE"
43,28074,0.00403424580647628,"LINE"
44,21030,0.00302201999395156,"LINE"
45,19618,0.00281911499007807,"LINE"
46,8571,0.00123165636558054,"LINE"
47,8209,0.00117963681076312,"LINE"
48,4949,0.000711173416550941,"LINE"
49,1497,0.000215119540225653,"LINE"
50,321,4.61278372828555e-05,"LINE"
51,1192,0.000171290909785557,"LINE"
52,1346,0.000193420775647114,"LINE"
53,630,9.05312694336417e-05,"LINE"
54,0,0,"LINE"
55,0,0,"LINE"
56,0,0,"LINE"
57,123,1.7675152603711e-05,"LINE"
58,0,0,"LINE"
59,0,0,"LINE"
60,0,0,"LINE"
61,0,0,"LINE"
62,0,0,"LINE"
63,0,0,"LINE"
64,0,0,"LINE"
65,0,0,"LINE"
66,0,0,"LINE"
67,0,0,"LINE"
68,0,0,"LINE"
69,0,0,"LINE"
70,0,0,"LINE"
0,138340,0.0198795171642063,"SINE"
1,109263,0.0157011398287746,"SINE"
2,205702,0.0295594653730777,"SINE"
3,250935,0.0360594668179855,"SINE"
4,231217,0.0332259817851402,"SINE"
5,227107,0.0326353730274064,"SINE"
6,192445,0.0276544288034241,"SINE"
7,168480,0.0242106480542539,"SINE"
8,135848,0.0195214156984466,"SINE"
9,136244,0.0195783210678049,"SINE"
10,137648,0.019780076468257,"SINE"
11,132131,0.0189872812087881,"SINE"
12,141186,0.0202884885813621,"SINE"
13,133648,0.0192052747575672,"SINE"
14,130662,0.0187761852805373,"SINE"
15,120396,0.0173009566900519,"SINE"
16,105333,0.0151363971480219,"SINE"
17,96916,0.0139268706483029,"SINE"
18,87687,0.0126006594013139,"SINE"
19,69810,0.0100317268558135,"SINE"
20,63231,0.0090863217421565,"SINE"
21,51323,0.007375137049433,"SINE"
22,46376,0.00666425103373741,"SINE"
23,38500,0.00553246646538921,"SINE"
24,34277,0.00492561955932847,"SINE"
25,22674,0.00325826349704507,"SINE"
26,24880,0.00357526664049048,"SINE"
27,16528,0.00237508066857021,"SINE"
28,13436,0.001930758946207,"SINE"
29,10558,0.0015171891153657,"SINE"
30,8644,0.00124214649680063,"SINE"
31,6036,0.000867375781430891,"SINE"
32,5297,0.000761181165380952,"SINE"
33,3149,0.000452512646740536,"SINE"
34,2055,0.000295304378866879,"SINE"
35,2170,0.00031182992804921,"SINE"
36,1090,0.000156633466162967,"SINE"
37,974,0.000139964216552963,"SINE"
38,1732,0.000248889140728678,"SINE"
39,1341,0.000192702273508752,"SINE"
40,622,8.93816660122621e-05,"SINE"
41,276,3.96613180375954e-05,"SINE"
42,0,0,"SINE"
43,0,0,"SINE"
44,0,0,"SINE"
45,171,2.45727731319885e-05,"SINE"
46,12,1.72440513206937e-06,"SINE"
47,0,0,"SINE"
48,0,0,"SINE"
49,0,0,"SINE"
50,0,0,"SINE"
51,0,0,"SINE"
52,0,0,"SINE"
53,0,0,"SINE"
54,0,0,"SINE"
55,0,0,"SINE"
56,0,0,"SINE"
57,0,0,"SINE"
58,0,0,"SINE"
59,0,0,"SINE"
60,0,0,"SINE"
61,0,0,"SINE"
62,0,0,"SINE"
63,0,0,"SINE"
64,0,0,"SINE"
65,0,0,"SINE"
66,0,0,"SINE"
67,0,0,"SINE"
68,0,0,"SINE"
69,0,0,"SINE"
70,0,0,"SINE"
0,994354,0.142889095057808,"Unknown"
1,2456224,0.352960439259329,"Unknown"
2,4608546,0.662250031148145,"Unknown"
3,3057889,0.439419957074872,"Unknown"
4,2272174,0.326512375546215,"Unknown"
5,2333827,0.335371938013504,"Unknown"
6,2500204,0.359280384068363,"Unknown"
7,2823463,0.405732840617331,"Unknown"
8,3254238,0.467635392347929,"Unknown"
9,3695069,0.530982995579201,"Unknown"
10,3925059,0.564032656939588,"Unknown"
11,4151207,0.596530221256856,"Unknown"
12,4242272,0.609616300702848,"Unknown"
13,4059750,0.583387811243217,"Unknown"
14,3854926,0.553954514845636,"Unknown"
15,3612153,0.519067930918313,"Unknown"
16,3330828,0.478641408103362,"Unknown"
17,3038462,0.436628288866479,"Unknown"
18,2672403,0.384025454013131,"Unknown"
19,2400610,0.344968683674753,"Unknown"
20,2140747,0.307626259438508,"Unknown"
21,1850144,0.265866484055612,"Unknown"
22,1602187,0.230234957111235,"Unknown"
23,1366634,0.196385890271707,"Unknown"
24,1160363,0.166744659355284,"Unknown"
25,992168,0.142574965922916,"Unknown"
26,802439,0.115310827481051,"Unknown"
27,639727,0.0919290434936116,"Unknown"
28,515005,0.0740064387534486,"Unknown"
29,560742,0.0805788652139033,"Unknown"
30,345814,0.0496936196951196,"Unknown"
31,266778,0.0383361126936001,"Unknown"
32,196355,0.0282162974756234,"Unknown"
33,160765,0.023101999254761,"Unknown"
34,129414,0.0185968471468021,"Unknown"
35,125252,0.0179987659668293,"Unknown"
36,127259,0.0182871727251679,"Unknown"
37,112183,0.0161207450775781,"Unknown"
38,81111,0.0116556853889399,"Unknown"
39,70793,0.0101729843762155,"Unknown"
40,64348,0.00924683511986663,"Unknown"
41,46818,0.00672776662276863,"Unknown"
42,29696,0.00426732790016099,"Unknown"
43,23754,0.00341345995893131,"Unknown"
44,10463,0.00150353757473681,"Unknown"
45,6417,0.000922125644374093,"Unknown"
46,5665,0.000814062922764413,"Unknown"
47,1180,0.000169566504653488,"Unknown"
48,1726,0.000248026938162644,"Unknown"
49,378,5.4318761660185e-05,"Unknown"
50,1322,0.000189971965382975,"Unknown"
51,179,2.5722376553368e-05,"Unknown"
52,314,4.51219342891484e-05,"Unknown"
53,0,0,"Unknown"
54,15,2.15550641508671e-06,"Unknown"
55,0,0,"Unknown"
56,74,1.06338316477611e-05,"Unknown"
57,0,0,"Unknown"
58,0,0,"Unknown"
59,0,0,"Unknown"
60,46,6.61021967293257e-06,"Unknown"
61,79,1.13523337861233e-05,"Unknown"
62,123,1.7675152603711e-05,"Unknown"
63,0,0,"Unknown"
64,134,1.92558573081079e-05,"Unknown"
65,0,0,"Unknown"
66,0,0,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,457990,0.065813358869704,"Other"
1,329649,0.0473707022817945,"Other"
2,262710,0.0377515393538286,"Other"
3,188065,0.0270250209302188,"Other"
4,156344,0.0224666996640211,"Other"
5,150100,0.0215694341936343,"Other"
6,140123,0.0201357350267463,"Other"
7,103036,0.0148063172656583,"Other"
8,104833,0.0150645469341856,"Other"
9,83069,0.0119370508263225,"Other"
10,76611,0.0110090334644138,"Other"
11,68064,0.00978082590909744,"Other"
12,76635,0.011012482274678,"Other"
13,70290,0.0101007030610963,"Other"
14,91584,0.0131606599679534,"Other"
15,83246,0.0119624858020205,"Other"
16,81447,0.0117039687326378,"Other"
17,87942,0.0126373030103703,"Other"
18,70105,0.0100741184819769,"Other"
19,61186,0.00879245436756635,"Other"
20,58496,0.00840590021712747,"Other"
21,47547,0.00683252423454184,"Other"
22,54331,0.00780738793587172,"Other"
23,55936,0.008038027122286,"Other"
24,38772,0.00557155298171612,"Other"
25,39655,0.00569844045935089,"Other"
26,35634,0.00512062103967998,"Other"
27,39640,0.0056962849529358,"Other"
28,36660,0.00526805767847191,"Other"
29,25026,0.00359624690293066,"Other"
30,42798,0.00615009090352539,"Other"
31,37802,0.00543216356687385,"Other"
32,23746,0.00341231035550993,"Other"
33,24698,0.0035491131626541,"Other"
34,30753,0.00441921925221077,"Other"
35,21796,0.00313209452154866,"Other"
36,34087,0.0048983164780707,"Other"
37,34776,0.00499732607273702,"Other"
38,73999,0.0106336879473334,"Other"
39,17881,0.00256950734721103,"Other"
40,27646,0.00397274202343247,"Other"
41,24917,0.00358058355631436,"Other"
42,10086,0.0014493625135043,"Other"
43,6974,0.00100216678258765,"Other"
44,8727,0.00125407363229745,"Other"
45,5356,0.000769659490613627,"Other"
46,1634,0.000234806498816779,"Other"
47,2406,0.000345743228979908,"Other"
48,667,9.58481852575222e-05,"Other"
49,0,0,"Other"
50,126,1.81062538867283e-05,"Other"
51,741,0.000106482016905283,"Other"
52,440,6.32281881758767e-05,"Other"
53,143,2.05491611571599e-05,"Other"
54,0,0,"Other"
55,0,0,"Other"
56,0,0,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,31,4.45471325784586e-06,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
