"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
45,23136,0.00415607323221629,"LINE"
46,16981,0.00305040973185792,"LINE"
47,11037,0.00198264956189364,"LINE"
48,6340,0.00113889627819205,"LINE"
49,4441,0.000797766304645252,"LINE"
50,2396,0.000430409382105387,"LINE"
51,690,0.000123949279487778,"LINE"
52,312,5.60466307249085e-05,"LINE"
53,0,0,"LINE"
54,0,0,"LINE"
55,0,0,"LINE"
56,0,0,"LINE"
57,0,0,"LINE"
58,0,0,"LINE"
59,0,0,"LINE"
60,0,0,"LINE"
61,0,0,"LINE"
62,0,0,"LINE"
63,0,0,"LINE"
64,0,0,"LINE"
65,0,0,"LINE"
66,0,0,"LINE"
67,0,0,"LINE"
68,0,0,"LINE"
69,0,0,"LINE"
70,0,0,"LINE"
0,32800,0.00589208169159294,"LTR"
1,206866,0.0371607125369837,"LTR"
2,282900,0.0508192045899891,"LTR"
3,331403,0.0595321203914322,"LTR"
4,244564,0.0439326544763029,"LTR"
5,184752,0.0331882279477189,"LTR"
6,174785,0.0313977895873498,"LTR"
7,164840,0.0296113032329933,"LTR"
8,126469,0.0227184658370143,"LTR"
9,144667,0.0259874933560267,"LTR"
10,136744,0.0245642322815605,"LTR"
11,134468,0.0241553792958878,"LTR"
12,143118,0.0257092362054085,"LTR"
13,133607,0.0240007121514835,"LTR"
14,125083,0.0224694894582171,"LTR"
15,99482,0.0178706119159466,"LTR"
16,106918,0.0192063899482236,"LTR"
17,103275,0.0185519736798555,"LTR"
18,103441,0.0185817933615874,"LTR"
19,100217,0.0180026448440966,"LTR"
20,110867,0.019915775027495,"LTR"
21,96365,0.0173106845186084,"LTR"
22,80503,0.014461288183485,"LTR"
23,69887,0.0125542656457426,"LTR"
24,85470,0.01535354335916,"LTR"
25,66983,0.0120326008520723,"LTR"
26,64725,0.0116269813258644,"LTR"
27,52140,0.00936625424998951,"LTR"
28,54043,0.00970810277008407,"LTR"
29,28683,0.00515251765731586,"LTR"
30,30644,0.00550478510235287,"LTR"
31,21245,0.003816380351765,"LTR"
32,18551,0.00333243925185185,"LTR"
33,16541,0.00297136961160484,"LTR"
34,15562,0.00279550534404175,"LTR"
35,23911,0.00429529162584387,"LTR"
36,14424,0.00259107885120538,"LTR"
37,9528,0.00171157787675297,"LTR"
38,10372,0.00186319119832933,"LTR"
39,7568,0.00135949006835291,"LTR"
40,3274,0.000588130349337661,"LTR"
41,3661,0.00065764972783298,"LTR"
42,3530,0.000634117328393996,"LTR"
43,2601,0.000467234892677843,"LTR"
44,3347,0.000601243823834194,"LTR"
45,424,7.61659340620551e-05,"LTR"
46,976,0.000175325357652278,"LTR"
47,296,5.31724445338875e-05,"LTR"
48,157,2.8202951999393e-05,"LTR"
49,0,0,"LTR"
50,402,7.22139280494013e-05,"LTR"
51,0,0,"LTR"
52,0,0,"LTR"
53,0,0,"LTR"
54,0,0,"LTR"
55,0,0,"LTR"
56,0,0,"LTR"
57,0,0,"LTR"
58,0,0,"LTR"
59,0,0,"LTR"
60,0,0,"LTR"
61,0,0,"LTR"
62,0,0,"LTR"
63,0,0,"LTR"
64,0,0,"LTR"
65,0,0,"LTR"
66,0,0,"LTR"
67,0,0,"LTR"
68,0,0,"LTR"
69,0,0,"LTR"
70,0,0,"LTR"
0,377578,0.0678268421020817,"Unknown"
1,556737,0.100010362339402,"Unknown"
2,798450,0.143430872763792,"Unknown"
3,1241492,0.223017447666436,"Unknown"
4,1428379,0.256589199834019,"Unknown"
5,1607970,0.288850323098497,"Unknown"
6,1900748,0.341443978388168,"Unknown"
7,2026156,0.36397184975339,"Unknown"
8,2002350,0.359695419974425,"Unknown"
9,2046499,0.367626197858636,"Unknown"
10,1940929,0.348661958097006,"Unknown"
11,1843848,0.331222653746349,"Unknown"
12,1844060,0.33126073671338,"Unknown"
13,1810314,0.325198718763243,"Unknown"
14,1981379,0.355928260061181,"Unknown"
15,2477935,0.445127909952968,"Unknown"
16,3379674,0.607113271309533,"Unknown"
17,4568755,0.820715783197369,"Unknown"
18,5010631,0.900092901781342,"Unknown"
19,4636645,0.832911314479145,"Unknown"
20,3257304,0.585131136047331,"Unknown"
21,2380458,0.427617469494084,"Unknown"
22,1753477,0.314988711229552,"Unknown"
23,1229007,0.220774684254255,"Unknown"
24,926425,0.166419871376036,"Unknown"
25,779178,0.139968915496707,"Unknown"
26,641819,0.11529420668343,"Unknown"
27,521720,0.0937200262237155,"Unknown"
28,430463,0.0773269256465906,"Unknown"
29,337593,0.0606440711740834,"Unknown"
30,277227,0.0498001259486353,"Unknown"
31,222786,0.0400205277970495,"Unknown"
32,163603,0.0293890927131,"Unknown"
33,120587,0.0216618431385402,"Unknown"
34,89301,0.0160417313152726,"Unknown"
35,70154,0.0126022286278052,"Unknown"
36,50267,0.00902979482900312,"Unknown"
37,45431,0.00816107205276704,"Unknown"
38,31384,0.00563771621368759,"Unknown"
39,30494,0.00547783960681205,"Unknown"
40,26710,0.00479809457263559,"Unknown"
41,11468,0.00206007295241426,"Unknown"
42,8784,0.0015779282188705,"Unknown"
43,4734,0.000850399839268323,"Unknown"
44,2770,0.000497593484320501,"Unknown"
45,2227,0.000400050790462728,"Unknown"
46,2717,0.000488072742562745,"Unknown"
47,782,0.000140475850086149,"Unknown"
48,1136,0.000204067219562487,"Unknown"
49,817,0.000146763132379007,"Unknown"
50,244,4.38313394130694e-05,"Unknown"
51,22,3.9520060126538e-06,"Unknown"
52,0,0,"Unknown"
53,148,2.65862222669438e-05,"Unknown"
54,53,9.52074175775689e-06,"Unknown"
55,56,1.00596516685733e-05,"Unknown"
56,0,0,"Unknown"
57,0,0,"Unknown"
58,0,0,"Unknown"
59,0,0,"Unknown"
60,0,0,"Unknown"
61,0,0,"Unknown"
62,0,0,"Unknown"
63,0,0,"Unknown"
64,0,0,"Unknown"
65,0,0,"Unknown"
66,143,2.56880390822497e-05,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,231860,0.0416505506406323,"Other"
1,151537,0.0272215970517963,"Other"
2,80356,0.014434881597855,"Other"
3,59412,0.0106725718738085,"Other"
4,70787,0.0127159386189875,"Other"
5,126945,0.0228039728761971,"Other"
6,223662,0.0401778894910079,"Other"
7,483761,0.0869011991221553,"Other"
8,417996,0.0750873956938745,"Other"
9,323771,0.0581611335783152,"Other"
10,273721,0.0491703198995278,"Other"
11,281404,0.0505504681811287,"Other"
12,227620,0.0408888913000117,"Other"
13,194818,0.0349964503351449,"Other"
14,161875,0.0290786806044697,"Other"
15,145082,0.0260620425603563,"Other"
16,129297,0.0232264782462772,"Other"
17,110721,0.0198895480785019,"Other"
18,93491,0.0167944088240462,"Other"
19,81876,0.0147079292860019,"Other"
20,69613,0.0125050452072213,"Other"
21,56645,0.0101755172993988,"Other"
22,43580,0.0078285646377933,"Other"
23,37951,0.00681739000846475,"Other"
24,32369,0.00581465830107231,"Other"
25,26310,0.00472623991786007,"Other"
26,23400,0.00420349730436814,"Other"
27,16285,0.00292538263254851,"Other"
28,14659,0.002633293460886,"Other"
29,11890,0.00213587961320244,"Other"
30,9847,0.00176888196393645,"Other"
31,9386,0.00168606947430766,"Other"
32,7674,0.00137853155186842,"Other"
33,6528,0.00117266796593655,"Other"
34,6466,0.00116153049444634,"Other"
35,3779,0.00067884685099176,"Other"
36,2785,0.000500288033874584,"Other"
37,3386,0.000608249652674808,"Other"
38,2118,0.000380470397036398,"Other"
39,2551,0.000458253060830902,"Other"
40,1870,0.000335920511075573,"Other"
41,1470,0.00026406585630005,"Other"
42,1351,0.000242689096504331,"Other"
43,964,0.000173169718009012,"Other"
44,643,0.000115506357551654,"Other"
45,702,0.000126104919131044,"Other"
46,949,0.00017047516845493,"Other"
47,439,7.88604836161372e-05,"Other"
48,155,2.78436787255154e-05,"Other"
49,227,4.07775165851097e-05,"Other"
50,371,6.66451923042982e-05,"Other"
51,148,2.65862222669438e-05,"Other"
52,477,8.5686675819812e-05,"Other"
53,200,3.59273273877618e-05,"Other"
54,0,0,"Other"
55,81,1.45505675920435e-05,"Other"
56,0,0,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,18,3.23345946489857e-06,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
