"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
56,0,0,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,156,5.75392351754955e-06,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
