"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
7,6587579,0.436857798842999,"LINE"
8,6387366,0.423580597844005,"LINE"
9,5769119,0.382581313651544,"LINE"
10,5144731,0.341174786715931,"LINE"
11,4903393,0.325170365750782,"LINE"
12,4681195,0.310435221141918,"LINE"
13,4601941,0.305179462085442,"LINE"
14,4502556,0.298588708131977,"LINE"
15,4554953,0.302063435051529,"LINE"
16,4602453,0.305213415559549,"LINE"
17,4536796,0.300859346712916,"LINE"
18,4371708,0.289911473405379,"LINE"
19,4166841,0.276325640631978,"LINE"
20,4106719,0.272338627408753,"LINE"
21,4150590,0.27524794940596,"LINE"
22,3985222,0.26428150779227,"LINE"
23,3973646,0.263513840963621,"LINE"
24,3952519,0.262112795949033,"LINE"
25,3890769,0.258017821288607,"LINE"
26,3849301,0.255267855147416,"LINE"
27,3687123,0.244512959593106,"LINE"
28,3599993,0.238734900610711,"LINE"
29,3519510,0.233397639953301,"LINE"
30,3407579,0.225974893253444,"LINE"
31,3301857,0.21896389874252,"LINE"
32,3141249,0.208313118333423,"LINE"
33,2867748,0.19017579582976,"LINE"
34,2640486,0.175104830141051,"LINE"
35,2491153,0.16520175563149,"LINE"
36,2325274,0.154201426859072,"LINE"
37,2296426,0.152288360802327,"LINE"
38,2246034,0.148946596217903,"LINE"
39,2097005,0.139063681583593,"LINE"
40,2143228,0.142128977352482,"LINE"
41,1905597,0.126370387497717,"LINE"
42,1801137,0.119443082995237,"LINE"
43,1588135,0.105317774612726,"LINE"
44,1343201,0.0890748835442756,"LINE"
45,1025095,0.0679795635551338,"LINE"
46,810546,0.0537516652811295,"LINE"
47,584022,0.0387296403422086,"LINE"
48,395088,0.0262004105042661,"LINE"
49,279922,0.0185631335529684,"LINE"
50,196563,0.0130351498652201,"LINE"
51,120128,0.00796633386247236,"LINE"
52,72878,0.00483293219923133,"LINE"
53,51689,0.0034277756311379,"LINE"
54,32313,0.00214284884538217,"LINE"
55,20970,0.00139063350006697,"LINE"
56,9483,0.000628868740159042,"LINE"
57,5517,0.000365861946584144,"LINE"
58,5471,0.000362811439144798,"LINE"
59,2935,0.000194635637706083,"LINE"
60,1468,9.73509765425998e-05,"LINE"
61,1387,9.19794308341866e-05,"LINE"
62,350,2.32103826906743e-05,"LINE"
63,486,3.22292742504792e-05,"LINE"
64,160,1.0610460658594e-05,"LINE"
65,273,1.8104098498726e-05,"LINE"
66,0,0,"LINE"
67,182,1.20693989991507e-05,"LINE"
68,0,0,"LINE"
69,0,0,"LINE"
70,0,0,"LINE"
0,17077,0.00113246772916756,"LTR"
1,80993,0.00537108150075939,"LTR"
2,91567,0.00607230031953422,"LTR"
3,147215,0.00976261853659321,"LTR"
4,301610,0.0200013814952408,"LTR"
5,282134,0.0187098231715735,"LTR"
6,268977,0.0178373117285415,"LTR"
7,260308,0.017262423706983,"LTR"
8,214671,0.0142359887502564,"LTR"
9,239418,0.0158770954372453,"LTR"
10,279380,0.0185271906174874,"LTR"
11,238713,0.0158303430949684,"LTR"
12,212081,0.0140642319183454,"LTR"
13,235369,0.0156085844672038,"LTR"
14,375786,0.024920391056565,"LTR"
15,488190,0.0323745049307437,"LTR"
16,578640,0.0383727309718052,"LTR"
17,823376,0.0546024915951905,"LTR"
18,1223596,0.081143232625081,"LTR"
19,1390734,0.0922270524598065,"LTR"
20,1284616,0.0851897970587523,"LTR"
21,1076486,0.071387577203295,"LTR"
22,918334,0.0608996673653078,"LTR"
23,646669,0.042884099897702,"LTR"
24,529039,0.0350834218522619,"LTR"
25,364753,0.0241887334787758,"LTR"
26,360149,0.0238834174733248,"LTR"
27,352160,0.0233536239095654,"LTR"
28,282731,0.0187494134529059,"LTR"
29,304349,0.0201830193186401,"LTR"
30,277544,0.0184054355814301,"LTR"
31,297257,0.019712710649948,"LTR"
32,233664,0.0154955167458107,"LTR"
33,215265,0.0142753800854515,"LTR"
34,209878,0.0139181391381524,"LTR"
35,184626,0.0122435431847098,"LTR"
36,219071,0.0145277764183678,"LTR"
37,185152,0.012278425074125,"LTR"
38,158729,0.0105261738117373,"LTR"
39,117100,0.00776553089450847,"LTR"
40,90384,0.00599384922603974,"LTR"
41,63194,0.00419073406786993,"LTR"
42,47843,0.00317272668305695,"LTR"
43,34835,0.00231009623151326,"LTR"
44,28487,0.00188912620488354,"LTR"
45,17683,0.00117265484891198,"LTR"
46,10364,0.000687292589160425,"LTR"
47,7255,0.000481118075488121,"LTR"
48,2934,0.000194569322326967,"LTR"
49,1689,0.000112006675327283,"LTR"
50,1179,7.81858319780144e-05,"LTR"
51,835,5.53733415620374e-05,"LTR"
52,100,6.63153791162124e-06,"LTR"
53,0,0,"LTR"
54,699,4.63544500022325e-05,"LTR"
55,0,0,"LTR"
56,0,0,"LTR"
57,0,0,"LTR"
58,0,0,"LTR"
59,0,0,"LTR"
60,0,0,"LTR"
61,0,0,"LTR"
62,0,0,"LTR"
63,0,0,"LTR"
64,0,0,"LTR"
65,0,0,"LTR"
66,0,0,"LTR"
67,0,0,"LTR"
68,0,0,"LTR"
69,0,0,"LTR"
70,0,0,"LTR"
0,87214,0.00578362947424135,"SINE"
1,508609,0.0337285986569177,"SINE"
2,1205213,0.0799241570107877,"SINE"
3,1459032,0.0967562602226856,"SINE"
4,1098047,0.0728174030924197,"SINE"
5,664284,0.044052245300834,"SINE"
6,467236,0.0309849324767426,"SINE"
7,355590,0.023581085659934,"SINE"
8,325497,0.0215854569561898,"SINE"
9,322586,0.0213924128875825,"SINE"
10,380876,0.0252579363362665,"SINE"
11,447995,0.0297089582671676,"SINE"
12,497485,0.0329909063796289,"SINE"
13,562961,0.0373329721426421,"SINE"
14,607225,0.0402683560838421,"SINE"
15,642897,0.0426339582876756,"SINE"
16,671073,0.044502460409654,"SINE"
17,712034,0.0472188046536332,"SINE"
18,738797,0.0489936031449204,"SINE"
19,788362,0.0522805249108154,"SINE"
20,827203,0.0548562805510683,"SINE"
21,858568,0.0569362624170483,"SINE"
22,866936,0.0574911895094927,"SINE"
23,910377,0.0603719958936801,"SINE"
24,947004,0.0628009292845696,"SINE"
25,980117,0.0649968304332448,"SINE"
26,968688,0.0642389119653256,"SINE"
27,942787,0.0625212773308366,"SINE"
28,917996,0.0608772527671665,"SINE"
29,872534,0.0578624230017853,"SINE"
30,790068,0.0523936589475877,"SINE"
31,757919,0.0502616858243806,"SINE"
32,644802,0.042760289084892,"SINE"
33,567961,0.0376645490382231,"SINE"
34,477694,0.03167845871154,"SINE"
35,401470,0.0266236352537858,"SINE"
36,318829,0.0211432660082429,"SINE"
37,242494,0.0160810815434068,"SINE"
38,198978,0.0131953015057857,"SINE"
39,153391,0.0101721823180149,"SINE"
40,116026,0.00769430817733766,"SINE"
41,84096,0.005576858122157,"SINE"
42,66809,0.00443046416337504,"SINE"
43,45959,0.00304778850880201,"SINE"
44,35102,0.00232780243773729,"SINE"
45,25406,0.00168480852182649,"SINE"
46,20646,0.00136914731723332,"SINE"
47,10062,0.000667265344667329,"SINE"
48,7781,0.000515999964903249,"SINE"
49,5242,0.000347625217327185,"SINE"
50,5167,0.00034265156389347,"SINE"
51,3269,0.000216784974330898,"SINE"
52,1057,7.00953557258365e-05,"SINE"
53,1276,8.4618423752287e-05,"SINE"
54,556,3.68713507886141e-05,"SINE"
55,460,3.05050743934577e-05,"SINE"
56,658,4.36355194584678e-05,"SINE"
57,0,0,"SINE"
58,0,0,"SINE"
59,0,0,"SINE"
60,0,0,"SINE"
61,0,0,"SINE"
62,0,0,"SINE"
63,0,0,"SINE"
64,0,0,"SINE"
65,0,0,"SINE"
66,0,0,"SINE"
67,0,0,"SINE"
68,0,0,"SINE"
69,0,0,"SINE"
70,0,0,"SINE"
0,141023,0.00935199370910562,"Unknown"
1,205876,0.0136527449909293,"Unknown"
2,527128,0.0349566931627708,"Unknown"
3,847520,0.0562036101085723,"Unknown"
4,1148743,0.0761793275520952,"Unknown"
5,1487837,0.0986664747181281,"Unknown"
6,1650894,0.10947966149068,"Unknown"
7,1724037,0.114330167265377,"Unknown"
8,1944712,0.128964313551848,"Unknown"
9,2080734,0.137984664049993,"Unknown"
10,2552272,0.169254885287694,"Unknown"
11,4301674,0.285267142144354,"Unknown"
12,8919711,0.59151401657205,"Unknown"
13,11744871,0.778865573036009,"Unknown"
14,9232953,0.612286778557171,"Unknown"
15,5707214,0.378476060107355,"Unknown"
16,4456498,0.295534354400642,"Unknown"
17,4555176,0.302078223381072,"Unknown"
18,5088078,0.33741782154286,"Unknown"
19,5781752,0.383419075835919,"Unknown"
20,6586666,0.436797252901866,"Unknown"
21,7233932,0.479720943080901,"Unknown"
22,7883861,0.522821231114522,"Unknown"
23,8536741,0.566117215831914,"Unknown"
24,8830288,0.585583896425341,"Unknown"
25,8931660,0.59230641903711,"Unknown"
26,8869299,0.588170925680044,"Unknown"
27,8499305,0.56363463329932,"Unknown"
28,7964575,0.528173810624507,"Unknown"
29,7115591,0.471873114800909,"Unknown"
30,6278657,0.416371519295661,"Unknown"
31,5351104,0.354860490450281,"Unknown"
32,4534888,0.300732816969562,"Unknown"
33,3673156,0.24358673269299,"Unknown"
34,2974247,0.197238317390257,"Unknown"
35,2315684,0.153565462373347,"Unknown"
36,1790513,0.118738548407507,"Unknown"
37,1343053,0.0890650688681664,"Unknown"
38,1040142,0.0689774110646954,"Unknown"
39,760678,0.0504446499553622,"Unknown"
40,551100,0.0365464054309447,"Unknown"
41,402229,0.026673968626535,"Unknown"
42,269013,0.0178396990821897,"Unknown"
43,177957,0.0118012859213838,"Unknown"
44,125158,0.00829990021942691,"Unknown"
45,83673,0.00554880671679084,"Unknown"
46,53228,0.00352983499959775,"Unknown"
47,35799,0.00237402425698129,"Unknown"
48,22751,0.00150874119027295,"Unknown"
49,10534,0.000698566203610182,"Unknown"
50,8016,0.000531584078995559,"Unknown"
51,5054,0.000335157926053338,"Unknown"
52,2768,0.000183560969393676,"Unknown"
53,2014,0.000133559173540052,"Unknown"
54,1004,6.65806406326773e-05,"Unknown"
55,913,6.05459411331019e-05,"Unknown"
56,201,1.33293912023587e-05,"Unknown"
57,0,0,"Unknown"
58,425,2.81840361243903e-05,"Unknown"
59,0,0,"Unknown"
60,0,0,"Unknown"
61,0,0,"Unknown"
62,0,0,"Unknown"
63,0,0,"Unknown"
64,0,0,"Unknown"
65,0,0,"Unknown"
66,0,0,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,10674,0.000707850356686451,"Other"
1,6732,0.000446435132210342,"Other"
2,5388,0.000357307262678152,"Other"
3,6635,0.000440002540436069,"Other"
4,6842,0.000453729823913125,"Other"
5,6579,0.000436288879205561,"Other"
6,5219,0.000346099963607513,"Other"
7,6337,0.000420240557459438,"Other"
8,4149,0.000275142507953165,"Other"
9,5910,0.000391923890576815,"Other"
10,6187,0.000410293250592006,"Other"
11,5425,0.000359760931705452,"Other"
12,3583,0.000237608003373389,"Other"
13,5073,0.000336417918256546,"Other"
14,6160,0.000408502735355868,"Other"
15,6034,0.000400146997587226,"Other"
16,6320,0.000419113196014462,"Other"
17,5274,0.000349747309458904,"Other"
18,6702,0.000444445670836856,"Other"
19,5433,0.000360291454738382,"Other"
20,6239,0.000413741650306049,"Other"
21,5979,0.000396499651735834,"Other"
22,7031,0.000466263430566089,"Other"
23,7025,0.000465865538291392,"Other"
24,4569,0.000302994967181974,"Other"
25,7521,0.000498757966333034,"Other"
26,6249,0.000414404804097211,"Other"
27,13381,0.000887366087954038,"Other"
28,18894,0.00125296277302172,"Other"
29,27120,0.00179847308163168,"Other"
30,43029,0.0028534844479915,"Other"
31,51699,0.00342843878492907,"Other"
32,62715,0.00415896900127326,"Other"
33,68098,0.00451594468705583,"Other"
34,72489,0.00480713551675512,"Other"
35,95732,0.00634850387355325,"Other"
36,64945,0.00430685229670242,"Other"
37,71015,0.00470938664793782,"Other"
38,51798,0.00343500400746157,"Other"
39,38940,0.00258232086278531,"Other"
40,35584,0.0023597664504713,"Other"
41,26325,0.00174575235523429,"Other"
42,11082,0.000734907031365866,"Other"
43,7565,0.000501675843014147,"Other"
44,8788,0.000582779551673275,"Other"
45,4906,0.000325343249944138,"Other"
46,3951,0.000262012062888155,"Other"
47,1993,0.000132166550578611,"Other"
48,2354,0.000156106402439564,"Other"
49,724,4.80123344801378e-05,"Other"
50,100,6.63153791162124e-06,"Other"
51,0,0,"Other"
52,387,2.56640517179742e-05,"Other"
53,0,0,"Other"
54,0,0,"Other"
55,0,0,"Other"
56,0,0,"Other"
57,273,1.8104098498726e-05,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
