"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
65,0,0,"DNA"
66,0,0,"DNA"
67,0,0,"DNA"
68,0,0,"DNA"
69,0,0,"DNA"
70,0,0,"DNA"
0,113095,0.00353781851682462,"LINE"
1,13126721,0.410627849321284,"LINE"
2,27344762,0.855394184904393,"LINE"
3,46352907,1.45000373750608,"LINE"
4,54245360,1.69689410725335,"LINE"
5,53147074,1.66253771176664,"LINE"
6,45326440,1.41789397173828,"LINE"
7,43524651,1.3615307152936,"LINE"
8,45228524,1.41483098011271,"LINE"
9,45668909,1.42860702863415,"LINE"
10,46812248,1.46437276438911,"LINE"
11,47835797,1.49639124977818,"LINE"
12,49911611,1.56132650957467,"LINE"
13,53610408,1.67703164699521,"LINE"
14,52663759,1.64741873430116,"LINE"
15,44491931,1.3917890034138,"LINE"
16,34830943,1.08957562318284,"LINE"
17,28162444,0.880972773882457,"LINE"
18,24752090,0.774290661232677,"LINE"
19,23519066,0.735719414591453,"LINE"
20,22568867,0.70599545140238,"LINE"
21,21923192,0.685797556085604,"LINE"
22,22051713,0.689817928105595,"LINE"
23,22768613,0.712243871734505,"LINE"
24,22628779,0.707869608376428,"LINE"
25,20005053,0.625794658768805,"LINE"
26,17451121,0.54590299317518,"LINE"
27,15822508,0.494956998850575,"LINE"
28,14476771,0.452859883351428,"LINE"
29,13540009,0.423556254106477,"LINE"
30,12581989,0.393587635728226,"LINE"
31,11548069,0.361244726484534,"LINE"
32,10320763,0.322852349344873,"LINE"
33,9006315,0.281734011011586,"LINE"
34,7593685,0.237544360086064,"LINE"
35,6442273,0.201526086120866,"LINE"
36,5500216,0.172056819588267,"LINE"
37,4599492,0.143880524917872,"LINE"
38,3844813,0.120272785049101,"LINE"
39,3178331,0.0994240087041666,"LINE"
40,2461473,0.0769993789120992,"LINE"
41,1916670,0.0599569443091405,"LINE"
42,1443330,0.0451500030937573,"LINE"
43,1040031,0.0325340725042807,"LINE"
44,693703,0.0217002990280454,"LINE"
45,474310,0.0148372845900799,"LINE"
46,340544,0.0106528393739204,"LINE"
47,209185,0.00654368952157,"LINE"
48,145237,0.00454327908331984,"LINE"
49,85390,0.00267115542819448,"LINE"
50,54915,0.00171784167161611,"LINE"
51,30160,0.000943459980259345,"LINE"
52,24488,0.000766029442857786,"LINE"
53,15822,0.000494941107681146,"LINE"
54,7071,0.000221193816989848,"LINE"
55,5213,0.000163072177622413,"LINE"
56,2197,6.87261795964781e-05,"LINE"
57,1262,3.94776689352551e-05,"LINE"
58,856,2.67772461240716e-05,"LINE"
59,22,6.88200250852307e-07,"LINE"
60,325,1.01665946148636e-05,"LINE"
61,163,5.09893822222391e-06,"LINE"
62,0,0,"LINE"
63,0,0,"LINE"
64,0,0,"LINE"
65,0,0,"LINE"
66,0,0,"LINE"
67,0,0,"LINE"
68,0,0,"LINE"
69,0,0,"LINE"
70,0,0,"LINE"
0,23407,0.000732213785077271,"LTR"
1,32416,0.00101403178780129,"LTR"
2,112773,0.00352774576769851,"LTR"
3,284181,0.00888970161306634,"LTR"
4,877634,0.0274539972252961,"LTR"
5,2241352,0.0701135913021964,"LTR"
6,4220944,0.132038850892434,"LTR"
7,7149994,0.223664893836022,"LTR"
8,10653038,0.333246519269962,"LTR"
9,13710355,0.428884988648827,"LTR"
10,15181681,0.474910757843623,"LTR"
11,14985039,0.468759436310528,"LTR"
12,13571635,0.424545573248907,"LTR"
13,11586734,0.362454238425407,"LTR"
14,10157116,0.317733171778908,"LTR"
15,8892978,0.278188622292002,"LTR"
16,8100953,0.25341263121558,"LTR"
17,7657844,0.239551370990356,"LTR"
18,7410056,0.231800109001348,"LTR"
19,7156624,0.223872292366166,"LTR"
20,6798857,0.212680686041317,"LTR"
21,6670025,0.208650585372326,"LTR"
22,6497000,0.20323804680852,"LTR"
23,6407298,0.200432004131158,"LTR"
24,6026874,0.18853164539342,"LTR"
25,5771566,0.180545144045939,"LTR"
26,5566644,0.174134808963886,"LTR"
27,5313268,0.166208744111161,"LTR"
28,4937526,0.154454846899536,"LTR"
29,4564151,0.142774993778537,"LTR"
30,4088152,0.127884874178289,"LTR"
31,3648250,0.114123934780542,"LTR"
32,3033481,0.0948928356888958,"LTR"
33,2662683,0.0832935958427352,"LTR"
34,2302709,0.0720329505199939,"LTR"
35,1890280,0.0591314168264136,"LTR"
36,1560544,0.0488166714666392,"LTR"
37,1290381,0.0403654785406841,"LTR"
38,1043980,0.0326576044493087,"LTR"
39,822545,0.0257307125153323,"LTR"
40,673097,0.0210557056476334,"LTR"
41,527796,0.0165104245272202,"LTR"
42,367766,0.0115043933388613,"LTR"
43,324716,0.0101577105752617,"LTR"
44,234041,0.00732123067771477,"LTR"
45,183958,0.00575454280664949,"LTR"
46,130684,0.00408803461738104,"LTR"
47,93639,0.00292919924043451,"LTR"
48,54098,0.00169228441684582,"LTR"
49,47762,0.00149408274460036,"LTR"
50,30675,0.000959570122495206,"LTR"
51,20192,0.000631642702964081,"LTR"
52,11790,0.000368812770797668,"LTR"
53,6637,0.000207617502950307,"LTR"
54,3048,9.53470165726288e-05,"LTR"
55,1663,5.20216825985176e-05,"LTR"
56,1200,3.75381955010349e-05,"LTR"
57,458,1.43270779495617e-05,"LTR"
58,173,5.41175651806587e-06,"LTR"
59,0,0,"LTR"
60,220,6.88200250852307e-06,"LTR"
61,0,0,"LTR"
62,195,6.09995676891818e-06,"LTR"
63,0,0,"LTR"
64,0,0,"LTR"
65,0,0,"LTR"
66,0,0,"LTR"
67,0,0,"LTR"
68,0,0,"LTR"
69,0,0,"LTR"
70,0,0,"LTR"
0,251369,0.00786328222074971,"SINE"
1,295948,0.00925779490178357,"SINE"
2,1666328,0.0521257885273738,"SINE"
3,2856686,0.0893623646275579,"SINE"
4,5719389,0.178912952023724,"SINE"
5,7452103,0.233115416089874,"SINE"
6,10797426,0.337763240079965,"SINE"
7,13093828,0.409598896100771,"SINE"
8,16416350,0.513533463094513,"SINE"
9,18911951,0.591600428286661,"SINE"
10,20386058,0.637713192249531,"SINE"
11,20925607,0.654591272119854,"SINE"
12,19561629,0.611923544767262,"SINE"
13,17594557,0.550389933683419,"SINE"
14,14958813,0.467939039047853,"SINE"
15,12097732,0.378439190779272,"SINE"
16,9717333,0.303975954918882,"SINE"
17,7768717,0.243019681281845,"SINE"
18,6192145,0.19370162465063,"SINE"
19,5094935,0.159378888412555,"SINE"
20,4275855,0.133756567436731,"SINE"
21,3856745,0.120646039839699,"SINE"
22,3619676,0.113230087782003,"SINE"
23,3465164,0.10839666972929,"SINE"
24,3345989,0.104668657688594,"SINE"
25,3317551,0.103779065018878,"SINE"
26,3328741,0.104129108691925,"SINE"
27,3303079,0.103326354381136,"SINE"
28,3150204,0.0985441446834519,"SINE"
29,2960874,0.0926215558882761,"SINE"
30,2764340,0.0864736127927758,"SINE"
31,2557014,0.0799880761924028,"SINE"
32,2233179,0.0698579249090048,"SINE"
33,1979537,0.0619235390896102,"SINE"
34,1673453,0.0523486715631612,"SINE"
35,1424071,0.0445475463377953,"SINE"
36,1175820,0.0367818008616891,"SINE"
37,951366,0.029760469084198,"SINE"
38,752204,0.0235303173405504,"SINE"
39,578136,0.0180851518284886,"SINE"
40,427678,0.0133785503129097,"SINE"
41,310261,0.00970553172862217,"SINE"
42,230664,0.00721559193920894,"SINE"
43,170942,0.0053473785127816,"SINE"
44,121298,0.00379442336490378,"SINE"
45,87512,0.00273753547057214,"SINE"
46,51006,0.00159556099977149,"SINE"
47,39026,0.00122080468135282,"SINE"
48,24661,0.000771441199375852,"SINE"
49,14893,0.000465880287997428,"SINE"
50,10422,0.000326019227926488,"SINE"
51,7701,0.000240901369627892,"SINE"
52,2623,8.20522389993455e-05,"SINE"
53,2979,9.31885703313192e-05,"SINE"
54,1511,4.72668445017198e-05,"SINE"
55,1381,4.32002066557744e-05,"SINE"
56,354,1.10737676728053e-05,"SINE"
57,184,5.75585664349203e-06,"SINE"
58,136,4.25432882345063e-06,"SINE"
59,197,6.16252042808657e-06,"SINE"
60,262,8.1958393510593e-06,"SINE"
61,0,0,"SINE"
62,0,0,"SINE"
63,0,0,"SINE"
64,0,0,"SINE"
65,0,0,"SINE"
66,0,0,"SINE"
67,0,0,"SINE"
68,0,0,"SINE"
69,0,0,"SINE"
70,0,0,"SINE"
0,31954,0.000999579582533392,"Unknown"
1,7063,0.000220943562353175,"Unknown"
2,50566,0.00158179699475444,"Unknown"
3,534419,0.0167176040845563,"Unknown"
4,1404851,0.043946309573187,"Unknown"
5,1614279,0.050497600579346,"Unknown"
6,805552,0.0251991403852081,"Unknown"
7,321128,0.0100454713707136,"Unknown"
8,423630,0.0132519214667529,"Unknown"
9,578621,0.018100323515837,"Unknown"
10,764539,0.0239161787084715,"Unknown"
11,782723,0.0244850074976305,"Unknown"
12,690217,0.0215912505701149,"Unknown"
13,676578,0.021164597696416,"Unknown"
14,636532,0.0199118855488873,"Unknown"
15,557249,0.0174317682539635,"Unknown"
16,567185,0.0177425845127121,"Unknown"
17,571782,0.0178863870833106,"Unknown"
18,509831,0.0159484464587401,"Unknown"
19,444632,0.0139089024516801,"Unknown"
20,421369,0.013181193250063,"Unknown"
21,416320,0.0130232512924924,"Unknown"
22,375485,0.0117458577814218,"Unknown"
23,438032,0.0137024423764244,"Unknown"
24,1020171,0.0319128153687386,"Unknown"
25,1022268,0.0319784133653767,"Unknown"
26,995360,0.0311366818949251,"Unknown"
27,490635,0.0153479604580419,"Unknown"
28,344055,0.0107626698775905,"Unknown"
29,361396,0.01130512808441,"Unknown"
30,309172,0.00967146581620498,"Unknown"
31,299925,0.00938220273803992,"Unknown"
32,305264,0.00954921642618994,"Unknown"
33,278454,0.00871055057503765,"Unknown"
34,240694,0.00752934868993842,"Unknown"
35,235624,0.00737074981394655,"Unknown"
36,212627,0.0066513615789988,"Unknown"
37,205150,0.00641746733919777,"Unknown"
38,175661,0.00549499746658942,"Unknown"
39,134562,0.00420934555250855,"Unknown"
40,130370,0.00407821212289161,"Unknown"
41,108186,0.00338425601539581,"Unknown"
42,85729,0.00268175996842352,"Unknown"
43,67852,0.00212253470094685,"Unknown"
44,53550,0.00167514197423368,"Unknown"
45,39311,0.00122972000278432,"Unknown"
46,39033,0.00122102365415991,"Unknown"
47,24937,0.00078007498434109,"Unknown"
48,18130,0.00056713957036147,"Unknown"
49,11353,0.000355142611269375,"Unknown"
50,7294,0.000228169664987124,"Unknown"
51,5074,0.000158724003310209,"Unknown"
52,2789,8.7245022710322e-05,"Unknown"
53,1188,3.71628135460246e-05,"Unknown"
54,4149,0.000129788310944828,"Unknown"
55,1506,4.71104353537989e-05,"Unknown"
56,393,1.22937590265889e-05,"Unknown"
57,0,0,"Unknown"
58,676,2.11465167989164e-05,"Unknown"
59,73,2.28357355964629e-06,"Unknown"
60,0,0,"Unknown"
61,0,0,"Unknown"
62,0,0,"Unknown"
63,0,0,"Unknown"
64,0,0,"Unknown"
65,0,0,"Unknown"
66,0,0,"Unknown"
67,216,6.75687519018629e-06,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,20454,0.000639838542315141,"Other"
1,17037,0.000532948530625944,"Other"
2,15036,0.000470353589627968,"Other"
3,13932,0.000435818449767016,"Other"
4,16620,0.000519904007689334,"Other"
5,15184,0.000474983300406429,"Other"
6,29403,0.000919779635264109,"Other"
7,36381,0.00113806424210263,"Other"
8,30351,0.000949434809709926,"Other"
9,24420,0.000763902278446061,"Other"
10,16366,0.000511958422974948,"Other"
11,17731,0.000554658120357376,"Other"
12,15899,0.000497349808559129,"Other"
13,17467,0.000546399717347148,"Other"
14,17916,0.000560445258830452,"Other"
15,26273,0.000821867508665576,"Other"
16,33021,0.00103295729469973,"Other"
17,21143,0.000661391722898652,"Other"
18,12016,0.000375882464283697,"Other"
19,11537,0.000360898467912867,"Other"
20,11382,0.000356049784327316,"Other"
21,13489,0.000421960599261217,"Other"
22,15924,0.000498131854298734,"Other"
23,14027,0.000438790223577514,"Other"
24,16070,0.000502699001418026,"Other"
25,14641,0.000457997266942211,"Other"
26,17908,0.000560195004193778,"Other"
27,17790,0.000556503748302843,"Other"
28,22934,0.000717417479683946,"Other"
29,16356,0.000511645604679106,"Other"
30,21185,0.000662705559741188,"Other"
31,15426,0.000482553503165804,"Other"
32,13242,0.000414233987353921,"Other"
33,15826,0.000495066234999482,"Other"
34,9932,0.000310691131430233,"Other"
35,7532,0.000235614740428163,"Other"
36,4180,0.000130758047661938,"Other"
37,3101,9.70049535405911e-05,"Other"
38,4671,0.000146117425987779,"Other"
39,2523,7.8924056040926e-05,"Other"
40,2958,9.25316519100511e-05,"Other"
41,1821,5.69642116728205e-05,"Other"
42,358,1.11988949911421e-05,"Other"
43,391,1.22311953674206e-05,"Other"
44,149,4.66099260804517e-06,"Other"
45,222,6.94456616769147e-06,"Other"
46,200,6.25636591683916e-06,"Other"
47,0,0,"Other"
48,0,0,"Other"
49,0,0,"Other"
50,230,7.19482080436503e-06,"Other"
51,0,0,"Other"
52,0,0,"Other"
53,0,0,"Other"
54,0,0,"Other"
55,0,0,"Other"
56,0,0,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
