"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
54,2084,8.29478011875259e-05,"Unknown"
55,1778,7.07683255812961e-05,"Unknown"
56,619,2.46375666675041e-05,"Unknown"
57,606,2.41201379652787e-05,"Unknown"
58,570,2.26872584821928e-05,"Unknown"
59,1085,4.31853955318933e-05,"Unknown"
60,625,2.48763799146851e-05,"Unknown"
61,231,9.19431001646761e-06,"Unknown"
62,622,2.47569732910946e-05,"Unknown"
63,0,0,"Unknown"
64,483,1.92244663980686e-05,"Unknown"
65,194,7.72162832551825e-06,"Unknown"
66,0,0,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,43192,0.00171913696204013,"Other"
1,25133,0.00100034889023325,"Other"
2,38245,0.00152223543973941,"Other"
3,33479,0.00133253811706199,"Other"
4,40855,0.00162611920226313,"Other"
5,78687,0.00313191633015492,"Other"
6,111109,0.00442238351350519,"Other"
7,124693,0.00496305670512292,"Other"
8,157138,0.00625443933925406,"Other"
9,179704,0.00715261596190171,"Other"
10,231191,0.00920191223816953,"Other"
11,311694,0.0124061093778046,"Other"
12,358164,0.0142557179772212,"Other"
13,431555,0.0171768418145311,"Other"
14,467701,0.018615532419965,"Other"
15,520488,0.0207165715664554,"Other"
16,548819,0.0218442079174361,"Other"
17,575731,0.0229153649354585,"Other"
18,605555,0.0241024259827794,"Other"
19,638879,0.0254287947576225,"Other"
20,626346,0.0249299536864693,"Other"
21,634341,0.025248172338338,"Other"
22,616183,0.0245254438479526,"Other"
23,592904,0.0235988882510983,"Other"
24,553306,0.0220228004241196,"Other"
25,515802,0.020530058420407,"Other"
26,483312,0.019236884686922,"Other"
27,412377,0.0164135150721249,"Other"
28,380193,0.0151325208142462,"Other"
29,334418,0.0133105747492946,"Other"
30,290904,0.0115786214763225,"Other"
31,228478,0.00909392884823587,"Other"
32,196195,0.00780899417177862,"Other"
33,155652,0.0061952932583689,"Other"
34,130298,0.00518614808019782,"Other"
35,96492,0.00384059464116447,"Other"
36,71878,0.00286090309681238,"Other"
37,62665,0.00249420535576599,"Other"
38,50099,0.00199405081175329,"Other"
39,37594,0.00149632420242027,"Other"
40,34647,0.00137902709584655,"Other"
41,25385,0.00101037904661485,"Other"
42,20149,0.000801974686241584,"Other"
43,16215,0.00064539280050659,"Other"
44,10875,0.00043284901051552,"Other"
45,5845,0.000232643904962135,"Other"
46,5942,0.000236504719124894,"Other"
47,2877,0.000114510952023278,"Other"
48,1031,4.10360763072645e-05,"Other"
49,3556,0.000141536651162592,"Other"
50,786,3.1284535380708e-05,"Other"
51,344,1.36919595050427e-05,"Other"
52,285,1.13436292410964e-05,"Other"
53,130,5.1742870222545e-06,"Other"
54,216,8.59727689851516e-06,"Other"
55,0,0,"Other"
56,0,0,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
