"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
27,937078,0.0515979112615689,"LTR"
28,1039202,0.0572211198841984,"LTR"
29,1176682,0.0647911202899709,"LTR"
30,1277487,0.0703417013992515,"LTR"
31,1235790,0.0680457579389701,"LTR"
32,1153792,0.0635307383486839,"LTR"
33,1106183,0.0609092650484336,"LTR"
34,1012080,0.0557277131995507,"LTR"
35,858350,0.0472629462343238,"LTR"
36,754748,0.041558355151702,"LTR"
37,636889,0.0350687371867329,"LTR"
38,516899,0.028461780911721,"LTR"
39,484505,0.0266780844239075,"LTR"
40,333635,0.0183707963731445,"LTR"
41,283464,0.0156082528005666,"LTR"
42,188195,0.0103624980096331,"LTR"
43,157992,0.00869944358531284,"LTR"
44,114794,0.00632085122621653,"LTR"
45,62988,0.00346828037211812,"LTR"
46,46964,0.00258595795065973,"LTR"
47,33676,0.00185428668653473,"LTR"
48,21822,0.00120157512987175,"LTR"
49,13786,0.000759092417762436,"LTR"
50,5251,0.000289133489458186,"LTR"
51,3655,0.000201253647680379,"LTR"
52,3013,0.000165903485762239,"LTR"
53,2760,0.000151972658713501,"LTR"
54,193,1.06270735984441e-05,"LTR"
55,0,0,"LTR"
56,195,1.07371987134539e-05,"LTR"
57,0,0,"LTR"
58,0,0,"LTR"
59,0,0,"LTR"
60,0,0,"LTR"
61,0,0,"LTR"
62,0,0,"LTR"
63,0,0,"LTR"
64,0,0,"LTR"
65,0,0,"LTR"
66,0,0,"LTR"
67,0,0,"LTR"
68,0,0,"LTR"
69,0,0,"LTR"
70,0,0,"LTR"
0,428153,0.0235751991833919,"SINE"
1,475557,0.0261853846593538,"SINE"
2,515788,0.0284006064103331,"SINE"
3,417484,0.0229877367573722,"SINE"
4,294181,0.0161983582293465,"SINE"
5,247795,0.0136442264369246,"SINE"
6,218911,0.0120537995259533,"SINE"
7,202010,0.0111231872415632,"SINE"
8,201942,0.0111194429876528,"SINE"
9,223538,0.0123085739795285,"SINE"
10,236217,0.013006712146133,"SINE"
11,280499,0.0154449923175646,"SINE"
12,336047,0.0185036072618463,"SINE"
13,394478,0.0217209675594147,"SINE"
14,476710,0.0262488717881569,"SINE"
15,512093,0.0281971502603525,"SINE"
16,563361,0.0310200974585133,"SINE"
17,567309,0.0312374844355426,"SINE"
18,580541,0.0319660721964473,"SINE"
19,544197,0.0299648786064895,"SINE"
20,548739,0.0302149727426767,"SINE"
21,519706,0.0286163415106372,"SINE"
22,525832,0.0289536547379122,"SINE"
23,507404,0.027938961928212,"SINE"
24,513322,0.028264822143526,"SINE"
25,527801,0.0290620729136393,"SINE"
26,509216,0.0280387352824109,"SINE"
27,499490,0.0275031968481183,"SINE"
28,462681,0.0254763991689208,"SINE"
29,406813,0.0224001642062375,"SINE"
30,379690,0.0209067024590323,"SINE"
31,343548,0.0189166315056905,"SINE"
32,300571,0.0165502079718028,"SINE"
33,254578,0.0140177157644803,"SINE"
34,225993,0.012443752558203,"SINE"
35,172401,0.00949283997640083,"SINE"
36,148148,0.00815740776923469,"SINE"
37,121284,0.00667820722442328,"SINE"
38,97425,0.00536446966491407,"SINE"
39,70812,0.00389908982203639,"SINE"
40,66492,0.00366121957361526,"SINE"
41,52865,0.0029108821024961,"SINE"
42,34259,0.00188638815756008,"SINE"
43,26163,0.00144060169200048,"SINE"
44,20772,0.00114375944449161,"SINE"
45,16572,0.000912496702971065,"SINE"
46,14337,0.000789431886947632,"SINE"
47,8199,0.000451457908982607,"SINE"
48,5234,0.000288197425980603,"SINE"
49,5633,0.000310167386425055,"SINE"
50,4009,0.000220745793037111,"SINE"
51,2195,0.000120862313723237,"SINE"
52,1154,6.3542191360645e-05,"SINE"
53,916,5.04373026744808e-05,"SINE"
54,273,1.50320781988354e-05,"SINE"
55,85,4.68031738791579e-06,"SINE"
56,440,2.42275253021523e-05,"SINE"
57,411,2.26307111345105e-05,"SINE"
58,114,6.27713155555765e-06,"SINE"
59,0,0,"SINE"
60,205,1.12878242885028e-05,"SINE"
61,139,7.65369549317994e-06,"SINE"
62,0,0,"SINE"
63,0,0,"SINE"
64,0,0,"SINE"
65,0,0,"SINE"
66,0,0,"SINE"
67,0,0,"SINE"
68,0,0,"SINE"
69,0,0,"SINE"
70,0,0,"SINE"
0,1098800,0.060502738186375,"Unknown"
1,3002060,0.165301101383135,"Unknown"
2,3967324,0.218451005890537,"Unknown"
3,3853548,0.21218620834786,"Unknown"
4,4192527,0.230851259028311,"Unknown"
5,4645501,0.255793165951532,"Unknown"
6,5748564,0.31653063582055,"Unknown"
7,6964470,0.383481529866093,"Unknown"
8,7533356,0.414805847954821,"Unknown"
9,7545777,0.415489779981589,"Unknown"
10,7660301,0.421795764317279,"Unknown"
11,7761968,0.427393809351129,"Unknown"
12,8383664,0.46162598110169,"Unknown"
13,8769163,0.482852541957268,"Unknown"
14,9052065,0.498429849600517,"Unknown"
15,9392036,0.517149522338013,"Unknown"
16,9533389,0.524932780029002,"Unknown"
17,9557332,0.526251142843341,"Unknown"
18,9632953,0.530415028504419,"Unknown"
19,9647132,0.53119576050728,"Unknown"
20,9647285,0.531204185078579,"Unknown"
21,9868549,0.543387546802341,"Unknown"
22,9654330,0.531592100796201,"Unknown"
23,9495097,0.522824324577024,"Unknown"
24,9436907,0.519620234355815,"Unknown"
25,8993093,0.495182700459339,"Unknown"
26,8576408,0.472238958685413,"Unknown"
27,8051459,0.443333924185777,"Unknown"
28,7347744,0.404585576531223,"Unknown"
29,6633559,0.365260723899592,"Unknown"
30,5915034,0.325696899768389,"Unknown"
31,5036341,0.277313815926744,"Unknown"
32,4242269,0.233590180763719,"Unknown"
33,3524502,0.194068094051106,"Unknown"
34,2888171,0.15903008177146,"Unknown"
35,2303329,0.126827185515185,"Unknown"
36,1751177,0.0964242842637437,"Unknown"
37,1326372,0.0730334345228782,"Unknown"
38,1000580,0.0550944937882445,"Unknown"
39,768078,0.0422923390432422,"Unknown"
40,536051,0.0295163390130547,"Unknown"
41,391681,0.0215669575860735,"Unknown"
42,269284,0.0148274657351472,"Unknown"
43,178007,0.00980152067377325,"Unknown"
44,129000,0.00710306991813102,"Unknown"
45,95970,0.00528435364374445,"Unknown"
46,59088,0.00325353639784904,"Unknown"
47,41749,0.00229880671327172,"Unknown"
48,31840,0.00175319183095575,"Unknown"
49,15397,0.000847798197902817,"Unknown"
50,9803,0.000539778251220453,"Unknown"
51,7271,0.000400359855618067,"Unknown"
52,3707,0.000204116900670633,"Unknown"
53,2725,0.00015004546920083,"Unknown"
54,1175,6.46985050682477e-05,"Unknown"
55,734,4.04159172085905e-05,"Unknown"
56,1254,6.90484471111341e-05,"Unknown"
57,730,4.01956669785709e-05,"Unknown"
58,179,9.85619779337561e-06,"Unknown"
59,191,1.05169484834343e-05,"Unknown"
60,422,2.32363992670643e-05,"Unknown"
61,307,1.69042051540017e-05,"Unknown"
62,0,0,"Unknown"
63,308,1.69592677115066e-05,"Unknown"
64,0,0,"Unknown"
65,42,2.31262741520545e-06,"Unknown"
66,0,0,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,23011,0.00126704451074506,"Other"
1,9370,0.000515936163820835,"Other"
2,18444,0.00101557381062022,"Other"
3,24503,0.00134919784654236,"Other"
4,45987,0.00253216183197745,"Other"
5,66111,0.00364024073920589,"Other"
6,83224,0.0045825262857871,"Other"
7,86345,0.00475437652775987,"Other"
8,83926,0.00462118020115554,"Other"
9,68713,0.00378351351383362,"Other"
10,75927,0.00418073480367391,"Other"
11,69419,0.00382238767943207,"Other"
12,75178,0.00413949294810274,"Other"
13,74474,0.0041007289076193,"Other"
14,66930,0.0036853369738024,"Other"
15,63596,0.00350175840708109,"Other"
16,62104,0.00341960507128379,"Other"
17,71454,0.00393443998395453,"Other"
18,87246,0.00480398789207178,"Other"
19,118175,0.00650701773314057,"Other"
20,143144,0.00788187473148021,"Other"
21,157750,0.00868611844639666,"Other"
22,154800,0.00852368390175723,"Other"
23,144747,0.00797014001116055,"Other"
24,118363,0.00651736949395149,"Other"
25,98024,0.0053974521368595,"Other"
26,105378,0.00580238218475047,"Other"
27,92600,0.00509879282495297,"Other"
28,107319,0.00590925860886747,"Other"
29,109189,0.00601222559140162,"Other"
30,110102,0.00606249770640358,"Other"
31,119278,0.00656775173406847,"Other"
32,100892,0.00555537155178353,"Other"
33,84093,0.00463037564825885,"Other"
34,82673,0.00455218681660191,"Other"
35,69199,0.003810273916781,"Other"
36,53820,0.00296346684491327,"Other"
37,48494,0.00267020366364222,"Other"
38,35691,0.00196523773990709,"Other"
39,29300,0.00161333293489333,"Other"
40,28701,0.0015803504629479,"Other"
41,20663,0.00113775762572358,"Other"
42,15432,0.000849725387415488,"Other"
43,9221,0.000507731842752606,"Other"
44,6867,0.000378114582386091,"Other"
45,3444,0.000189635448046847,"Other"
46,3309,0.000182202002783686,"Other"
47,3133,0.000172510992662826,"Other"
48,1540,8.47963385575331e-05,"Other"
49,828,4.55917976140503e-05,"Other"
50,1365,7.51603909941771e-05,"Other"
51,358,1.97123955867512e-05,"Other"
52,41,2.25756485770056e-06,"Other"
53,612,3.36982851929937e-05,"Other"
54,0,0,"Other"
55,0,0,"Other"
56,0,0,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
