"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
1,1881356,0.163300344546874,"LTR"
2,2044725,0.177480655975587,"LTR"
3,2105765,0.182778883972384,"LTR"
4,2287719,0.198572360003333,"LTR"
5,2455781,0.213160020448903,"LTR"
6,2500859,0.217072758352566,"LTR"
7,2280180,0.197917980238132,"LTR"
8,2013564,0.17477590363928,"LTR"
9,1821918,0.15814116899521,"LTR"
10,1636464,0.14204389548738,"LTR"
11,1569746,0.136252821183804,"LTR"
12,1573789,0.136603750669241,"LTR"
13,1467179,0.12735007952346,"LTR"
14,1423216,0.123534122816003,"LTR"
15,1384182,0.120145999755273,"LTR"
16,1352223,0.117371981594237,"LTR"
17,1338272,0.116161044851391,"LTR"
18,1355052,0.117617536754836,"LTR"
19,1208782,0.104921406199603,"LTR"
20,1089604,0.094576841713983,"LTR"
21,1000464,0.0868395539742313,"LTR"
22,912428,0.0791980926386155,"LTR"
23,817553,0.0709630110331753,"LTR"
24,732861,0.0636118064868992,"LTR"
25,662107,0.0574704102928405,"LTR"
26,654268,0.0567899907439072,"LTR"
27,529890,0.0459940700069222,"LTR"
28,481398,0.0417849993643819,"LTR"
29,437185,0.0379473428371479,"LTR"
30,404293,0.0350923409487037,"LTR"
31,395518,0.0343306772745246,"LTR"
32,359513,0.031205469230215,"LTR"
33,329214,0.0285755378724997,"LTR"
34,279067,0.0242228144230345,"LTR"
35,246323,0.0213806588278984,"LTR"
36,209747,0.0182058883952177,"LTR"
37,179728,0.0156002608356529,"LTR"
38,146318,0.0127002969206304,"LTR"
39,146267,0.0126958701573958,"LTR"
40,115309,0.0100087380747479,"LTR"
41,129140,0.0112092589041007,"LTR"
42,102007,0.00885413406404369,"LTR"
43,86669,0.00752280672107407,"LTR"
44,50448,0.00437885003247695,"LTR"
45,47985,0.00416506340803216,"LTR"
46,35524,0.00308345759105834,"LTR"
47,28131,0.00244175052060754,"LTR"
48,21489,0.00186522970876739,"LTR"
49,10793,0.000936824619420467,"LTR"
50,5552,0.00048190959761164,"LTR"
51,8032,0.000697171809801278,"LTR"
52,2443,0.000212050638862615,"LTR"
53,2684,0.000232969265127817,"LTR"
54,1825,0.000158408684373423,"LTR"
55,885,7.68173620112214e-05,"LTR"
56,338,2.9338156338749e-05,"LTR"
57,0,0,"LTR"
58,194,1.68390601470926e-05,"LTR"
59,0,0,"LTR"
60,0,0,"LTR"
61,0,0,"LTR"
62,0,0,"LTR"
63,0,0,"LTR"
64,0,0,"LTR"
65,0,0,"LTR"
66,0,0,"LTR"
67,0,0,"LTR"
68,0,0,"LTR"
69,0,0,"LTR"
70,0,0,"LTR"
0,7971,0.000691877053775645,"Satellite"
1,21893,0.00190029661752731,"Satellite"
2,56563,0.0049096276242268,"Satellite"
3,78029,0.00677286094957469,"Satellite"
4,69833,0.00606145405799958,"Satellite"
5,51293,0.00445219542332382,"Satellite"
6,66322,0.00575670178904885,"Satellite"
7,54958,0.0047703147812573,"Satellite"
8,77251,0.0067053311104281,"Satellite"
9,83634,0.00725937090897909,"Satellite"
10,137511,0.0119358556695199,"Satellite"
11,172153,0.0149427562964043,"Satellite"
12,210182,0.01824364608163,"Satellite"
13,226189,0.0196330421423234,"Satellite"
14,206419,0.0179170203943439,"Satellite"
15,206373,0.0179130276275049,"Satellite"
16,182281,0.0158218593952175,"Satellite"
17,176829,0.0153486297255167,"Satellite"
18,172425,0.0149663657003219,"Satellite"
19,181600,0.0157627490861444,"Satellite"
20,177288,0.0153884705946276,"Satellite"
21,181535,0.0157571071330024,"Satellite"
22,171798,0.0149119425523207,"Satellite"
23,156124,0.0135514506515706,"Satellite"
24,138781,0.0120460907539879,"Satellite"
25,112521,0.00976674168459282,"Satellite"
26,88837,0.00771098755818178,"Satellite"
27,67600,0.0058676312677498,"Satellite"
28,59736,0.00518504173683878,"Satellite"
29,44610,0.00387211584104021,"Satellite"
30,30621,0.00265788072558826,"Satellite"
31,23638,0.00205176135957204,"Satellite"
32,30010,0.00260484636605283,"Satellite"
33,19433,0.00168677039091985,"Satellite"
34,20349,0.00176627853058344,"Satellite"
35,13881,0.00120486079330821,"Satellite"
36,12018,0.00104315373632865,"Satellite"
37,10516,0.00091278121910735,"Satellite"
38,11315,0.000982133843115221,"Satellite"
39,8489,0.000736839080353965,"Satellite"
40,6941,0.000602473796293659,"Satellite"
41,6168,0.000535377953542615,"Satellite"
42,3718,0.000322719719726239,"Satellite"
43,2661,0.000230972881708317,"Satellite"
44,1224,0.000106242317629079,"Satellite"
45,457,3.96672705526872e-05,"Satellite"
46,660,5.72875242117584e-05,"Satellite"
47,0,0,"Satellite"
48,383,3.32441238986416e-05,"Satellite"
49,228,1.97902356367893e-05,"Satellite"
50,0,0,"Satellite"
51,0,0,"Satellite"
52,0,0,"Satellite"
53,0,0,"Satellite"
54,0,0,"Satellite"
55,0,0,"Satellite"
56,0,0,"Satellite"
57,0,0,"Satellite"
58,0,0,"Satellite"
59,0,0,"Satellite"
60,0,0,"Satellite"
61,0,0,"Satellite"
62,0,0,"Satellite"
63,0,0,"Satellite"
64,0,0,"Satellite"
65,0,0,"Satellite"
66,0,0,"Satellite"
67,0,0,"Satellite"
68,0,0,"Satellite"
69,0,0,"Satellite"
70,0,0,"Satellite"
0,2605865,0.226187203454657,"Unknown"
1,2467218,0.21415274380407,"Unknown"
2,3719645,0.322862504540373,"Unknown"
3,4632020,0.402055996817195,"Unknown"
4,5346582,0.464079463295684,"Unknown"
5,5110643,0.443600128182051,"Unknown"
6,4766028,0.413687794611997,"Unknown"
7,4059271,0.352341796506952,"Unknown"
8,3509940,0.304660261714877,"Unknown"
9,2952361,0.256262806468714,"Unknown"
10,2440852,0.211864194011089,"Unknown"
11,2108168,0.182987462640082,"Unknown"
12,1932877,0.167772330205835,"Unknown"
13,1750673,0.151957154355109,"Unknown"
14,1616843,0.140340806831988,"Unknown"
15,1516383,0.131620951252725,"Unknown"
16,1431016,0.124211157193051,"Unknown"
17,1283690,0.111423366599079,"Unknown"
18,1158159,0.100527366293282,"Unknown"
19,1081764,0.0938963353657706,"Unknown"
20,969776,0.0841758576969427,"Unknown"
21,816894,0.0709058103082426,"Unknown"
22,701853,0.0609203344402958,"Unknown"
23,615374,0.0534140195822524,"Unknown"
24,522072,0.0453154732428502,"Unknown"
25,441589,0.0383296068623427,"Unknown"
26,384184,0.0333468942451063,"Unknown"
27,326654,0.0283533317179814,"Unknown"
28,250388,0.0217334978974754,"Unknown"
29,221564,0.0192315954764455,"Unknown"
30,186588,0.0161957038903387,"Unknown"
31,169012,0.0146701197607238,"Unknown"
32,135247,0.0117393421016177,"Unknown"
33,111063,0.0096401883356523,"Unknown"
34,88592,0.00768972173480015,"Unknown"
35,74713,0.00648503454005016,"Unknown"
36,60591,0.00525925512047674,"Unknown"
37,42604,0.00369799648714811,"Unknown"
38,38704,0.00335947929862408,"Unknown"
39,26863,0.00233168903469767,"Unknown"
40,23996,0.00208283550149296,"Unknown"
41,16193,0.00140554072660758,"Unknown"
42,14916,0.00129469804718574,"Unknown"
43,8187,0.00071062569806313,"Unknown"
44,7105,0.00061670887806749,"Unknown"
45,3600,0.000312477404791409,"Unknown"
46,3619,0.000314126591094475,"Unknown"
47,1629,0.000141396025668113,"Unknown"
48,936,8.12441252457664e-05,"Unknown"
49,330,2.86437621058792e-05,"Unknown"
50,613,5.32079580936483e-05,"Unknown"
51,301,2.61265830117262e-05,"Unknown"
52,424,3.68028943420993e-05,"Unknown"
53,289,2.50849916624215e-05,"Unknown"
54,0,0,"Unknown"
55,0,0,"Unknown"
56,32,2.77757693147919e-06,"Unknown"
57,0,0,"Unknown"
58,0,0,"Unknown"
59,39,3.38517188524027e-06,"Unknown"
60,178,1.5450271681353e-05,"Unknown"
61,0,0,"Unknown"
62,0,0,"Unknown"
63,0,0,"Unknown"
64,0,0,"Unknown"
65,0,0,"Unknown"
66,0,0,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,167038,0.0144987779837632,"Other"
1,31280,0.00271508145052091,"Other"
2,33932,0.00294527313871725,"Other"
3,16230,0.0014087522999346,"Other"
4,17124,0.0014863508554578,"Other"
5,11567,0.00100400726145062,"Other"
6,28155,0.00244383370330615,"Other"
7,17097,0.00148400727492187,"Other"
8,12948,0.00112387706589977,"Other"
9,15216,0.00132073783091836,"Other"
10,16016,0.00139017725420534,"Other"
11,19973,0.00173364200163856,"Other"
12,27919,0.00242334907343649,"Other"
13,24609,0.00213604345958661,"Other"
14,24181,0.00209889336812807,"Other"
15,25971,0.00225426407773269,"Other"
16,23147,0.00200914291352965,"Other"
17,23918,0.00207606515772248,"Other"
18,25332,0.00219879933838222,"Other"
19,27203,0.00236120078959464,"Other"
20,28833,0.00250268361454186,"Other"
21,28626,0.00248471616376636,"Other"
22,33487,0.00290664745951387,"Other"
23,29816,0.00258800730590574,"Other"
24,33127,0.00287539971903473,"Other"
25,35746,0.00310272703102048,"Other"
26,30392,0.00263800369067236,"Other"
27,27163,0.00235772881843029,"Other"
28,27000,0.00234358053593557,"Other"
29,22644,0.00196548287613796,"Other"
30,17951,0.00155813385928072,"Other"
31,20350,0.00176636532986255,"Other"
32,20903,0.00181436533120967,"Other"
33,21756,0.00188840511628942,"Other"
34,17841,0.00154858593857876,"Other"
35,14289,0.00124027489918457,"Other"
36,8975,0.000779023530000805,"Other"
37,11721,0.00101737435043336,"Other"
38,8823,0.000765830039576279,"Other"
39,9158,0.000794907798077702,"Other"
40,6191,0.000537374336962115,"Other"
41,5363,0.000465504533860091,"Other"
42,4030,0.000349801094808161,"Other"
43,2210,0.000191826406830282,"Other"
44,1979,0.000171775773356166,"Other"
45,2504,0.000217345394888247,"Other"
46,1378,0.000119609406611823,"Other"
47,1262,0.000109540690235211,"Other"
48,254,2.20470168936161e-05,"Other"
49,216,1.87486442874846e-05,"Other"
50,261,2.26546118473772e-05,"Other"
51,526,4.56564208111892e-05,"Other"
52,0,0,"Other"
53,507,4.40072345081235e-05,"Other"
54,0,0,"Other"
55,0,0,"Other"
56,0,0,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
