"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
69,2747,8.89959496880659e-05,"Unknown"
70,213,6.90066883274774e-06,"Unknown"
0,20680,0.000669980429395414,"Other"
1,11434,0.0003704330865429,"Other"
2,16852,0.000545962775443497,"Other"
3,29010,0.000939851656516487,"Other"
4,75779,0.0024550506266516,"Other"
5,130405,0.00422479680344821,"Other"
6,109572,0.00354985955559547,"Other"
7,120569,0.00390613493190405,"Other"
8,125918,0.00407942919287291,"Other"
9,107922,0.00349640367027137,"Other"
10,92896,0.00300959874125321,"Other"
11,81535,0.00264153067266707,"Other"
12,56774,0.00183933602023671,"Other"
13,62777,0.00203381825029767,"Other"
14,62018,0.00200922854304859,"Other"
15,70429,0.00228172396817648,"Other"
16,66039,0.00213949891570811,"Other"
17,64834,0.00210045992066839,"Other"
18,72740,0.00235659460513648,"Other"
19,70209,0.00227459651679993,"Other"
20,67392,0.00218333274167388,"Other"
21,66733,0.00216198278505049,"Other"
22,69252,0.00224359210331195,"Other"
23,67736,0.00219447748382629,"Other"
24,60973,0.00197537314900999,"Other"
25,69837,0.00226254464447232,"Other"
26,64714,0.00209657221991754,"Other"
27,57333,0.00185744622623439,"Other"
28,58425,0.00189282430306707,"Other"
29,52028,0.00168557745554084,"Other"
30,49684,0.00160963770087436,"Other"
31,45070,0.00146015560700442,"Other"
32,35625,0.00115416116040675,"Other"
33,30890,0.00100075896827971,"Other"
34,29834,0.000966547201672282,"Other"
35,24600,0.000796978653922978,"Other"
36,21187,0.000686405965067729,"Other"
37,17804,0.000576805201400191,"Other"
38,15972,0.000517452969937309,"Other"
39,12166,0.000394148061123047,"Other"
40,8176,0.000264882011157491,"Other"
41,9279,0.000300616460558996,"Other"
42,7339,0.000237765298420355,"Other"
43,2876,9.3175227995223e-05,"Other"
44,4660,0.000150972379157767,"Other"
45,4324,0.000140086817055405,"Other"
46,2207,7.15012963092688e-05,"Other"
47,2712,8.78620369690698e-05,"Other"
48,1717,5.56265182433233e-05,"Other"
49,1044,3.3822996532341e-05,"Other"
50,792,2.5658824955569e-05,"Other"
51,528,1.71058833037127e-05,"Other"
52,225,7.28943890783211e-06,"Other"
53,399,1.29266049965556e-05,"Other"
54,356,1.15335122275033e-05,"Other"
55,100,3.23975062570316e-06,"Other"
56,211,6.83587382023367e-06,"Other"
57,0,0,"Other"
58,76,2.4622104755344e-06,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,137,4.43845835721333e-06,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
