"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
58,143,2.42636509624875e-05,"DNA"
59,305,5.17511436612495e-05,"DNA"
60,24,4.07222114055733e-06,"DNA"
61,0,0,"DNA"
62,0,0,"DNA"
63,15,2.54513821284833e-06,"DNA"
64,0,0,"DNA"
65,121,2.05307815836432e-05,"DNA"
66,0,0,"DNA"
67,0,0,"DNA"
68,0,0,"DNA"
69,0,0,"DNA"
70,0,0,"DNA"
0,124294,0.0210896939351847,"LINE"
1,387184,0.0656957862535646,"LINE"
2,862320,0.146314905580225,"LINE"
3,1420972,0.241104675772502,"LINE"
4,1287552,0.21846651974862,"LINE"
5,1003267,0.170230211959314,"LINE"
6,981689,0.166568945802191,"LINE"
7,1064554,0.18062913766937,"LINE"
8,993892,0.168639500576284,"LINE"
9,855090,0.145088148961632,"LINE"
10,803579,0.13634797466283,"LINE"
11,721006,0.122337328152862,"LINE"
12,682716,0.115840438674864,"LINE"
13,593763,0.100747260045031,"LINE"
14,521850,0.0885453584249935,"LINE"
15,470988,0.0799153037728674,"LINE"
16,471366,0.0799794412558312,"LINE"
17,447722,0.0759676247288588,"LINE"
18,438065,0.074329064747427,"LINE"
19,384247,0.0651974481914889,"LINE"
20,347112,0.0588965343558807,"LINE"
21,353380,0.0599600627770896,"LINE"
22,310929,0.052757151958848,"LINE"
23,306636,0.0520287334023308,"LINE"
24,253593,0.0430286156540565,"LINE"
25,254203,0.043132117941379,"LINE"
26,227644,0.0386256962217097,"LINE"
27,192146,0.0326025418030637,"LINE"
28,165748,0.0281234379002124,"LINE"
29,157127,0.026660662131348,"LINE"
30,150055,0.0254607143019305,"LINE"
31,141349,0.0239835160831933,"LINE"
32,124707,0.0211597700739785,"LINE"
33,129958,0.0220507381243563,"LINE"
34,106299,0.018036376459171,"LINE"
35,101985,0.0173043947091558,"LINE"
36,99647,0.0169076924997132,"LINE"
37,91308,0.0154927653292504,"LINE"
38,97396,0.0165257520919051,"LINE"
39,67997,0.0115374508706032,"LINE"
40,70434,0.0119509509922506,"LINE"
41,48513,0.00823148600799408,"LINE"
42,37846,0.0064215533868972,"LINE"
43,28698,0.00486935842882143,"LINE"
44,18587,0.0031537655974808,"LINE"
45,12228,0.00207479667111396,"LINE"
46,8014,0.00135978250918444,"LINE"
47,2374,0.000402810541153463,"LINE"
48,3453,0.000585890816597687,"LINE"
49,2283,0.000387370035995516,"LINE"
50,905,0.000153556672175183,"LINE"
51,355,6.02349377040772e-05,"LINE"
52,754,0.000127935614165843,"LINE"
53,116,1.96824021793605e-05,"LINE"
54,22,3.73286937884422e-06,"LINE"
55,191,3.24080932436021e-05,"LINE"
56,0,0,"LINE"
57,0,0,"LINE"
58,55,9.33217344711056e-06,"LINE"
59,332,5.63323924443765e-05,"LINE"
60,0,0,"LINE"
61,0,0,"LINE"
62,0,0,"LINE"
63,0,0,"LINE"
64,0,0,"LINE"
65,0,0,"LINE"
66,9,1.527082927709e-06,"LINE"
67,0,0,"LINE"
68,0,0,"LINE"
69,0,0,"LINE"
70,0,0,"LINE"
0,1055334,0.179064726047872,"LTR"
1,1220257,0.207048181346378,"LTR"
2,1022630,0.173515646040339,"LTR"
3,749551,0.127180726171912,"LTR"
4,564352,0.0957569227131589,"LTR"
5,465450,0.0789756387446838,"LTR"
6,491413,0.0833809336393626,"LTR"
7,291412,0.0494455877921706,"LTR"
8,249903,0.0424025116536958,"LTR"
9,221249,0.0375406189636321,"LTR"
10,190025,0.032242659259767,"LTR"
11,209743,0.0355883282784965,"LTR"
12,213339,0.0361984827460567,"LTR"
13,276780,0.0469628903034775,"LTR"
14,250538,0.0425102558380397,"LTR"
15,237387,0.0402788483288952,"LTR"
16,202218,0.034311517275051,"LTR"
17,234083,0.0397182392185451,"LTR"
18,256735,0.0435617372717078,"LTR"
19,297779,0.0505259141255843,"LTR"
20,348458,0.0591249180915137,"LTR"
21,374591,0.063559057885938,"LTR"
22,365488,0.0620144983425008,"LTR"
23,364632,0.0618692557884876,"LTR"
24,354356,0.0601256664368056,"LTR"
25,379345,0.0643656970235301,"LTR"
26,353543,0.0599877199456692,"LTR"
27,312710,0.0530593447026535,"LTR"
28,282195,0.0478816851983157,"LTR"
29,248959,0.0422423376221672,"LTR"
30,221996,0.0376673668466319,"LTR"
31,207719,0.0352449042956429,"LTR"
32,184898,0.0313727310186154,"LTR"
33,143345,0.024322189141383,"LTR"
34,113771,0.0193041946409312,"LTR"
35,107143,0.0181795829026139,"LTR"
36,93956,0.0159420670617585,"LTR"
37,91909,0.0155947405336452,"LTR"
38,68727,0.0116613142636285,"LTR"
39,63761,0.0108187038392948,"LTR"
40,45478,0.00771651970959444,"LTR"
41,40704,0.00690648705438524,"LTR"
42,19857,0.00336925396616862,"LTR"
43,18113,0.00307333922995479,"LTR"
44,9954,0.00168895371804615,"LTR"
45,5438,0.000922697440097949,"LTR"
46,2947,0.000500034820884269,"LTR"
47,1135,0.000192582124772191,"LTR"
48,1840,0.000312203620776062,"LTR"
49,2601,0.000441326966107901,"LTR"
50,867,0.000147108988702634,"LTR"
51,101,1.71372639665121e-05,"LTR"
52,572,9.70546038499498e-05,"LTR"
53,938,0.000159155976243449,"LTR"
54,229,3.88557767161512e-05,"LTR"
55,0,0,"LTR"
56,0,0,"LTR"
57,0,0,"LTR"
58,0,0,"LTR"
59,10,1.69675880856556e-06,"LTR"
60,0,0,"LTR"
61,39,6.61735935340567e-06,"LTR"
62,0,0,"LTR"
63,0,0,"LTR"
64,0,0,"LTR"
65,0,0,"LTR"
66,0,0,"LTR"
67,0,0,"LTR"
68,0,0,"LTR"
69,0,0,"LTR"
70,0,0,"LTR"
0,97958,0.0166211099369465,"SINE"
1,35962,0.00610188402736345,"SINE"
2,68470,0.0116177075622484,"SINE"
3,97808,0.016595658554818,"SINE"
4,111879,0.0189831678743506,"SINE"
5,140979,0.0239207360072764,"SINE"
6,184604,0.0313228463096436,"SINE"
7,238112,0.0404018633425162,"SINE"
8,316083,0.0536316614487827,"SINE"
9,361320,0.0613072892710907,"SINE"
10,332213,0.0563685334069989,"SINE"
11,315978,0.0536138454812927,"SINE"
12,316253,0.0536605063485283,"SINE"
13,327659,0.0555958294455782,"SINE"
14,366605,0.0622040263014176,"SINE"
15,327911,0.055638587767554,"SINE"
16,230786,0.039158817839361,"SINE"
17,186016,0.031562428653413,"SINE"
18,125463,0.021288045039906,"SINE"
19,103014,0.0174789911905572,"SINE"
20,74726,0.012679199872887,"SINE"
21,70451,0.0119538354822252,"SINE"
22,64514,0.0109464697775798,"SINE"
23,50824,0.00862360696865358,"SINE"
24,48510,0.00823097698035151,"SINE"
25,40685,0.00690326321264897,"SINE"
26,38964,0.00661125102169483,"SINE"
27,37582,0.00637675895435107,"SINE"
28,32864,0.00557622814846984,"SINE"
29,21626,0.00366941059940387,"SINE"
30,20389,0.00345952153478431,"SINE"
31,13891,0.00235696766097841,"SINE"
32,11452,0.00194312818756927,"SINE"
33,7976,0.00135333482571189,"SINE"
34,4452,0.000755397021573386,"SINE"
35,3449,0.00058521211307426,"SINE"
36,2348,0.000398398968251193,"SINE"
37,2548,0.000432334144422504,"SINE"
38,1499,0.000254344145403977,"SINE"
39,1135,0.000192582124772191,"SINE"
40,350,5.93865582997945e-05,"SINE"
41,962,0.000163228197384007,"SINE"
42,83,1.40830981110941e-05,"SINE"
43,128,2.17185127496391e-05,"SINE"
44,281,4.76789225206921e-05,"SINE"
45,169,2.86752238647579e-05,"SINE"
46,21,3.56319349798767e-06,"SINE"
47,0,0,"SINE"
48,0,0,"SINE"
49,0,0,"SINE"
50,0,0,"SINE"
51,0,0,"SINE"
52,0,0,"SINE"
53,0,0,"SINE"
54,0,0,"SINE"
55,0,0,"SINE"
56,0,0,"SINE"
57,0,0,"SINE"
58,0,0,"SINE"
59,0,0,"SINE"
60,0,0,"SINE"
61,0,0,"SINE"
62,0,0,"SINE"
63,0,0,"SINE"
64,0,0,"SINE"
65,0,0,"SINE"
66,0,0,"SINE"
67,0,0,"SINE"
68,0,0,"SINE"
69,0,0,"SINE"
70,0,0,"SINE"
0,518020,0.0878954998013129,"Unknown"
1,938038,0.159162423926922,"Unknown"
2,757497,0.128528970721198,"Unknown"
3,870054,0.14762717884277,"Unknown"
4,949472,0.161102497948636,"Unknown"
5,1040321,0.176517382048573,"Unknown"
6,1249379,0.211989482348683,"Unknown"
7,1546570,0.262415627056323,"Unknown"
8,1653887,0.280624733562206,"Unknown"
9,1738767,0.295026822329311,"Unknown"
10,1803354,0.305985678446193,"Unknown"
11,1854002,0.314579422459816,"Unknown"
12,2041578,0.346406545487365,"Unknown"
13,2085504,0.35385972822987,"Unknown"
14,2159822,0.366469700343368,"Unknown"
15,2234023,0.379059820378805,"Unknown"
16,2146142,0.36414853429325,"Unknown"
17,1985817,0.336945248694923,"Unknown"
18,1853978,0.314575350238675,"Unknown"
19,1756489,0.298033818289851,"Unknown"
20,1621452,0.275121296366624,"Unknown"
21,1519520,0.257825894479153,"Unknown"
22,1434536,0.24340615942044,"Unknown"
23,1336390,0.226753150417892,"Unknown"
24,1221546,0.207266893556802,"Unknown"
25,1058707,0.179637042794001,"Unknown"
26,998854,0.169481432297094,"Unknown"
27,852116,0.144583532891965,"Unknown"
28,749453,0.127164097935588,"Unknown"
29,621207,0.105403844919258,"Unknown"
30,515511,0.0874697830162438,"Unknown"
31,410943,0.0697271155068355,"Unknown"
32,341344,0.0579178438751001,"Unknown"
33,257209,0.0436421636392338,"Unknown"
34,227970,0.038681010558869,"Unknown"
35,152722,0.0259132398761749,"Unknown"
36,129768,0.0220184997069935,"Unknown"
37,91436,0.015514483842,"Unknown"
38,73862,0.0125325999118269,"Unknown"
39,54344,0.00922086606926866,"Unknown"
40,51970,0.0088180555281152,"Unknown"
41,35592,0.00603910395144653,"Unknown"
42,27189,0.00461331752460889,"Unknown"
43,25600,0.00434370254992782,"Unknown"
44,15951,0.00270649997554292,"Unknown"
45,17099,0.00290128788676624,"Unknown"
46,13401,0.0022738264793587,"Unknown"
47,9113,0.00154625630224579,"Unknown"
48,1963,0.000333073754121419,"Unknown"
49,3665,0.000621862103339276,"Unknown"
50,1891,0.000320857090699747,"Unknown"
51,2216,0.000376001751978127,"Unknown"
52,1185,0.000201065918815018,"Unknown"
53,1677,0.000284546452196444,"Unknown"
54,683,0.000115888626625027,"Unknown"
55,383,6.49858623680608e-05,"Unknown"
56,168,2.85055479839013e-05,"Unknown"
57,423,7.1772897602323e-05,"Unknown"
58,187,3.17293897201759e-05,"Unknown"
59,14,2.37546233199178e-06,"Unknown"
60,384,6.51555382489174e-05,"Unknown"
61,40,6.78703523426222e-06,"Unknown"
62,0,0,"Unknown"
63,149,2.52817062476268e-05,"Unknown"
64,111,1.88340227750777e-05,"Unknown"
65,0,0,"Unknown"
66,0,0,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,65594,0.0111297197289049,"Other"
1,60293,0.0102302678844843,"Other"
2,47204,0.00800938027995285,"Other"
3,34930,0.00592677851831949,"Other"
4,23123,0.00392341539304614,"Other"
5,26158,0.00443838169144578,"Other"
6,25636,0.00434981088163866,"Other"
7,20496,0.00347767685403596,"Other"
8,15072,0.00255735487627001,"Other"
9,13251,0.00224837509723022,"Other"
10,18381,0.00311881236602435,"Other"
11,20079,0.00340692201171878,"Other"
12,18191,0.0030865739486616,"Other"
13,29179,0.00495097252751344,"Other"
14,30374,0.00515373520513702,"Other"
15,33067,0.00561067235228372,"Other"
16,32458,0.00550733974084208,"Other"
17,30674,0.00520463796939399,"Other"
18,34996,0.00593797712645602,"Other"
19,33494,0.00568312395340947,"Other"
20,29955,0.00508264101105812,"Other"
21,34554,0.00586298038711742,"Other"
22,33333,0.00565580613659157,"Other"
23,23192,0.00393512302882524,"Other"
24,24935,0.00423086808915821,"Other"
25,22742,0.00385876888243979,"Other"
26,22787,0.00386640429707833,"Other"
27,25223,0.0042797347428449,"Other"
28,13672,0.00231980864307083,"Other"
29,15238,0.00258552107249219,"Other"
30,12386,0.0021016054602893,"Other"
31,8602,0.00145955192712809,"Other"
32,10777,0.0018285969679911,"Other"
33,6762,0.00114734830635203,"Other"
34,5519,0.00093644118644733,"Other"
35,9992,0.0016954014015187,"Other"
36,3106,0.000527013285940462,"Other"
37,8660,0.00146939312821777,"Other"
38,1852,0.000314239731346341,"Other"
39,1612,0.000273517519940768,"Other"
40,1199,0.00020344138114701,"Other"
41,2440,0.000414009149289996,"Other"
42,1218,0.000206665222883285,"Other"
43,280,4.75092466398356e-05,"Other"
44,248,4.20796184524258e-05,"Other"
45,618,0.000104859694369351,"Other"
46,506,8.58559957134171e-05,"Other"
47,214,3.63106385033029e-05,"Other"
48,61,1.03502287322499e-05,"Other"
49,160,2.71481409370489e-05,"Other"
50,0,0,"Other"
51,15,2.54513821284833e-06,"Other"
52,0,0,"Other"
53,131,2.22275403922088e-05,"Other"
54,113,1.91733745367908e-05,"Other"
55,102,1.73069398473687e-05,"Other"
56,167,2.83358721030448e-05,"Other"
57,0,0,"Other"
58,87,1.47618016345203e-05,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
