"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
30,43207,0.0120487409510489,"LINE"
31,38607,0.0107659810192132,"LINE"
32,37639,0.0104960437118182,"LINE"
33,27868,0.00777129430008636,"LINE"
34,30023,0.00837223944206591,"LINE"
35,30086,0.00838980767591496,"LINE"
36,33012,0.00920575453690437,"LINE"
37,34877,0.00972583003100732,"LINE"
38,28502,0.00794809208199589,"LINE"
39,25749,0.0071803881488777,"LINE"
40,19129,0.00533432929045328,"LINE"
41,24553,0.00684687056660042,"LINE"
42,15722,0.00438425035833062,"LINE"
43,10347,0.00288537326406608,"LINE"
44,5855,0.00163273030454305,"LINE"
45,3963,0.00110512556736193,"LINE"
46,1349,0.000376183293053556,"LINE"
47,1128,0.000314555044154493,"LINE"
48,847,0.000236195143970617,"LINE"
49,1136,0.000316785930992468,"LINE"
50,284,7.91964827481171e-05,"LINE"
51,526,0.000146680809596865,"LINE"
52,310,8.64468649715362e-05,"LINE"
53,0,0,"LINE"
54,0,0,"LINE"
55,0,0,"LINE"
56,0,0,"LINE"
57,0,0,"LINE"
58,0,0,"LINE"
59,0,0,"LINE"
60,0,0,"LINE"
61,0,0,"LINE"
62,0,0,"LINE"
63,0,0,"LINE"
64,0,0,"LINE"
65,0,0,"LINE"
66,0,0,"LINE"
67,0,0,"LINE"
68,0,0,"LINE"
69,0,0,"LINE"
70,0,0,"LINE"
0,67508,0.0188253385822531,"LTR"
1,157166,0.0438274450971499,"LTR"
2,170625,0.0475806333411883,"LTR"
3,111098,0.0309808832406701,"LTR"
4,119618,0.0333567777231136,"LTR"
5,95647,0.0266722041739759,"LTR"
6,59980,0.0167260740677185,"LTR"
7,57026,0.0159023191027962,"LTR"
8,64287,0.0179271277691134,"LTR"
9,53478,0.0149129207901542,"LTR"
10,58162,0.0162191050337887,"LTR"
11,61006,0.0170121853046888,"LTR"
12,60595,0.0168975734933879,"LTR"
13,42912,0.0119664769988986,"LTR"
14,40251,0.0112244282644171,"LTR"
15,40243,0.0112221973775791,"LTR"
16,48222,0.0134472281376046,"LTR"
17,39939,0.0111374236777361,"LTR"
18,47548,0.0132592759215052,"LTR"
19,46052,0.0128421000828038,"LTR"
20,37970,0.0105883466547395,"LTR"
21,47660,0.0132905083372368,"LTR"
22,34007,0.00948322108737753,"LTR"
23,36071,0.0100587898915751,"LTR"
24,41989,0.0117090884299672,"LTR"
25,45670,0.0127355752362905,"LTR"
26,31288,0.00872499842332073,"LTR"
27,38578,0.0107578940544256,"LTR"
28,41062,0.0114505844176168,"LTR"
29,26944,0.00751362687030023,"LTR"
30,22732,0.00633906495010633,"LTR"
31,17987,0.00501587019433233,"LTR"
32,21475,0.00598853685568949,"LTR"
33,18728,0.00522250608769978,"LTR"
34,10255,0.00285971806542937,"LTR"
35,9781,0.00272753802027934,"LTR"
36,9954,0.00277578094815055,"LTR"
37,13118,0.00365809669256972,"LTR"
38,5780,0.00161181574043703,"LTR"
39,6986,0.00194812193126178,"LTR"
40,5501,0.00153401356196265,"LTR"
41,3710,0.00103457377111097,"LTR"
42,4639,0.00129363550517083,"LTR"
43,4281,0.00119380331917144,"LTR"
44,5017,0.00139904490826515,"LTR"
45,2512,0.00070049846712419,"LTR"
46,1751,0.000488285356661806,"LTR"
47,576,0.000160623852334209,"LTR"
48,2308,0.000643610852755825,"LTR"
49,702,0.000195760320032318,"LTR"
50,427,0.000119073584976922,"LTR"
51,71,1.97991206870293e-05,"LTR"
52,0,0,"LTR"
53,0,0,"LTR"
54,0,0,"LTR"
55,0,0,"LTR"
56,0,0,"LTR"
57,0,0,"LTR"
58,0,0,"LTR"
59,0,0,"LTR"
60,120,3.34633025696269e-05,"LTR"
61,0,0,"LTR"
62,0,0,"LTR"
63,0,0,"LTR"
64,0,0,"LTR"
65,0,0,"LTR"
66,20,5.57721709493782e-06,"LTR"
67,0,0,"LTR"
68,0,0,"LTR"
69,0,0,"LTR"
70,0,0,"LTR"
0,22033,0.00614414121263825,"SINE"
1,35691,0.00995282276677129,"SINE"
2,30524,0.0085119487302941,"SINE"
3,21420,0.00597319950867841,"SINE"
4,3606,0.00100557224221729,"SINE"
5,3231,0.000900999421687205,"SINE"
6,2503,0.000697988719431468,"SINE"
7,2868,0.000799772931414084,"SINE"
8,2942,0.000820408634665353,"SINE"
9,3407,0.000950078932122658,"SINE"
10,1866,0.000520354354957699,"SINE"
11,1600,0.000446177367595026,"SINE"
12,3125,0.000871440171084035,"SINE"
13,2273,0.000633850722839683,"SINE"
14,3993,0.00111349139300434,"SINE"
15,3157,0.000880363718435935,"SINE"
16,5031,0.00140294896023161,"SINE"
17,3193,0.000890402709206823,"SINE"
18,4510,0.00125766245490848,"SINE"
19,7851,0.00218933657061784,"SINE"
20,5958,0.00166145297258198,"SINE"
21,6311,0.00175989085430763,"SINE"
22,3702,0.00103234288427299,"SINE"
23,3993,0.00111349139300434,"SINE"
24,3295,0.000918846516391006,"SINE"
25,2231,0.000622138566940314,"SINE"
26,2955,0.000824033825777063,"SINE"
27,2277,0.000634966166258671,"SINE"
28,1743,0.000486054469823831,"SINE"
29,1363,0.000380087345020012,"SINE"
30,784,0.000218626910121563,"SINE"
31,1216,0.00033909479937222,"SINE"
32,423,0.000117958141557935,"SINE"
33,739,0.000206078171657952,"SINE"
34,853,0.000237868309099098,"SINE"
35,80,2.23088683797513e-05,"SINE"
36,121,3.37421634243738e-05,"SINE"
37,0,0,"SINE"
38,352,9.81590208709057e-05,"SINE"
39,2524,0.000703844797381153,"SINE"
40,1772,0.000494141434611491,"SINE"
41,181,5.04738147091873e-05,"SINE"
42,0,0,"SINE"
43,0,0,"SINE"
44,0,0,"SINE"
45,101,2.8164946329436e-05,"SINE"
46,0,0,"SINE"
47,0,0,"SINE"
48,0,0,"SINE"
49,0,0,"SINE"
50,0,0,"SINE"
51,0,0,"SINE"
52,0,0,"SINE"
53,0,0,"SINE"
54,0,0,"SINE"
55,0,0,"SINE"
56,0,0,"SINE"
57,0,0,"SINE"
58,0,0,"SINE"
59,0,0,"SINE"
60,0,0,"SINE"
61,0,0,"SINE"
62,0,0,"SINE"
63,0,0,"SINE"
64,0,0,"SINE"
65,0,0,"SINE"
66,0,0,"SINE"
67,0,0,"SINE"
68,0,0,"SINE"
69,0,0,"SINE"
70,0,0,"SINE"
0,474169,0.132227172634479,"Unknown"
1,493358,0.137578233576217,"Unknown"
2,413685,0.115360552695968,"Unknown"
3,408514,0.113918563216071,"Unknown"
4,370212,0.103237634757556,"Unknown"
5,354839,0.0989507068375321,"Unknown"
6,423660,0.118142189722068,"Unknown"
7,472777,0.131838998324671,"Unknown"
8,421673,0.117588093203686,"Unknown"
9,372108,0.103766354938156,"Unknown"
10,307843,0.0858453621078472,"Unknown"
11,276122,0.076999616934421,"Unknown"
12,300271,0.0837338277157037,"Unknown"
13,307305,0.0856953349679934,"Unknown"
14,320602,0.0894033477535628,"Unknown"
15,325652,0.0908115950700346,"Unknown"
16,317666,0.0885846122840259,"Unknown"
17,341567,0.0952496655733313,"Unknown"
18,325795,0.0908514721722634,"Unknown"
19,327964,0.0914563213662094,"Unknown"
20,302335,0.0843093965199013,"Unknown"
21,251124,0.0700286532874583,"Unknown"
22,228803,0.0638042001486529,"Unknown"
23,214188,0.0597286487565271,"Unknown"
24,181635,0.0506508913519516,"Unknown"
25,169216,0.0471877183968499,"Unknown"
26,132471,0.0369409762891754,"Unknown"
27,110980,0.03094797765981,"Unknown"
28,99455,0.027734106308852,"Unknown"
29,81446,0.0227121011757153,"Unknown"
30,73261,0.020429625079612,"Unknown"
31,55896,0.0155872063369322,"Unknown"
32,50548,0.0140958584857458,"Unknown"
33,42883,0.0119583900341109,"Unknown"
34,35735,0.00996509264438015,"Unknown"
35,32632,0.00909978741210055,"Unknown"
36,22049,0.0061486029863142,"Unknown"
37,24505,0.00683348524557257,"Unknown"
38,26694,0.00744391165661351,"Unknown"
39,39181,0.0109260471498379,"Unknown"
40,26069,0.0072696236223967,"Unknown"
41,22856,0.00637364369609494,"Unknown"
42,8962,0.00249915098024164,"Unknown"
43,8550,0.00238426030808592,"Unknown"
44,3571,0.000995812112301148,"Unknown"
45,2466,0.000687670867805833,"Unknown"
46,2814,0.000784714445257751,"Unknown"
47,2860,0.000797542044576108,"Unknown"
48,2697,0.000752087725252365,"Unknown"
49,566,0.00015783524378674,"Unknown"
50,636,0.000177355503619023,"Unknown"
51,53,1.47796253015852e-05,"Unknown"
52,743,0.00020719361507694,"Unknown"
53,488,0.000136084097116483,"Unknown"
54,0,0,"Unknown"
55,172,4.79640670164653e-05,"Unknown"
56,315,8.78411692452707e-05,"Unknown"
57,39,1.08755733351288e-05,"Unknown"
58,33,9.2024082066474e-06,"Unknown"
59,0,0,"Unknown"
60,0,0,"Unknown"
61,0,0,"Unknown"
62,0,0,"Unknown"
63,0,0,"Unknown"
64,0,0,"Unknown"
65,0,0,"Unknown"
66,0,0,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,43466,0.0121209659124284,"Other"
1,20821,0.00580616185668502,"Other"
2,19725,0.00550053035988243,"Other"
3,17740,0.00494699156320985,"Other"
4,15298,0.00426601335591794,"Other"
5,18365,0.00512127959742665,"Other"
6,13496,0.00376350609566404,"Other"
7,10125,0.00282346615431227,"Other"
8,6109,0.00170356096164876,"Other"
9,4626,0.00129001031405912,"Other"
10,6128,0.00170885931788895,"Other"
11,8476,0.00236362460483465,"Other"
12,5424,0.00151254127614714,"Other"
13,7099,0.00197963320784818,"Other"
14,5174,0.00144282606246041,"Other"
15,5960,0.00166201069429147,"Other"
16,6481,0.0018072971996146,"Other"
17,3660,0.00102063072837362,"Other"
18,3632,0.00101282262444071,"Other"
19,6010,0.00167595373702882,"Other"
20,5200,0.00145007644468383,"Other"
21,1635,0.000455937497511167,"Other"
22,2377,0.00066285225173336,"Other"
23,3682,0.00102676566717805,"Other"
24,2383,0.000664525416861841,"Other"
25,3564,0.00099386008631792,"Other"
26,1808,0.000504180425382379,"Other"
27,1100,0.00030674694022158,"Other"
28,926,0.000258225151495621,"Other"
29,1275,0.000355547589802286,"Other"
30,1310,0.000365307719718427,"Other"
31,1617,0.000450918002125723,"Other"
32,943,0.000262965786026318,"Other"
33,1196,0.000333517582277282,"Other"
34,1147,0.000319853400394684,"Other"
35,664,0.000185163607551936,"Other"
36,465,0.000129670297457304,"Other"
37,313,8.72834475357769e-05,"Other"
38,1275,0.000355547589802286,"Other"
39,632,0.000176240060200035,"Other"
40,835,0.000232848813713654,"Other"
41,1334,0.000372000380232353,"Other"
42,1033,0.000288063262953538,"Other"
43,540,0.000150584861563321,"Other"
44,659,0.000183769303278201,"Other"
45,1327,0.000370048354249124,"Other"
46,602,0.000167874234557628,"Other"
47,505,0.00014082473164718,"Other"
48,528,0.000147238531306358,"Other"
49,76,2.11934249607637e-05,"Other"
50,0,0,"Other"
51,91,2.53763377819671e-05,"Other"
52,0,0,"Other"
53,0,0,"Other"
54,0,0,"Other"
55,0,0,"Other"
56,0,0,"Other"
57,91,2.53763377819671e-05,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
