"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
25,136262,0.0207109282457259,"LINE"
26,120185,0.0182673299321349,"LINE"
27,114243,0.0173641849934425,"LINE"
28,111435,0.0169373874525727,"LINE"
29,90301,0.0137251583825079,"LINE"
30,89573,0.0136145071682083,"LINE"
31,61909,0.00940976102482455,"LINE"
32,68335,0.010386470781815,"LINE"
33,69854,0.010617348796267,"LINE"
34,67558,0.0102683718896299,"LINE"
35,44223,0.00672160528842036,"LINE"
36,56839,0.00863915435380967,"LINE"
37,55263,0.00839961271406224,"LINE"
38,49273,0.00748917209091053,"LINE"
39,68010,0.0103370729182884,"LINE"
40,51036,0.00775713650136403,"LINE"
41,55479,0.00843244329412915,"LINE"
42,27031,0.0041085343045766,"LINE"
43,28068,0.00426615148758299,"LINE"
44,13458,0.00204552753027975,"LINE"
45,9062,0.00137736442854771,"LINE"
46,16487,0.00250591561834761,"LINE"
47,10127,0.00153923742748871,"LINE"
48,2566,0.000390015131720748,"LINE"
49,2176,0.000330737695488834,"LINE"
50,195,2.96387181159571e-05,"LINE"
51,613,9.31719702824702e-05,"LINE"
52,240,3.64784222965626e-05,"LINE"
53,81,1.23114675250899e-05,"LINE"
54,255,3.87583236900977e-05,"LINE"
55,0,0,"LINE"
56,0,0,"LINE"
57,0,0,"LINE"
58,0,0,"LINE"
59,0,0,"LINE"
60,0,0,"LINE"
61,0,0,"LINE"
62,0,0,"LINE"
63,0,0,"LINE"
64,0,0,"LINE"
65,0,0,"LINE"
66,0,0,"LINE"
67,0,0,"LINE"
68,0,0,"LINE"
69,0,0,"LINE"
70,0,0,"LINE"
0,126401,0.0192121210696159,"LTR"
1,291925,0.0443706809538501,"LTR"
2,355253,0.0539961206505031,"LTR"
3,382530,0.0581420453379337,"LTR"
4,357514,0.054339777787222,"LTR"
5,280161,0.0425826302876136,"LTR"
6,247333,0.0375929900911488,"LTR"
7,240004,0.0364790302702675,"LTR"
8,200846,0.0305272716857309,"LTR"
9,250711,0.0381064238849729,"LTR"
10,222943,0.0338858704252606,"LTR"
11,132827,0.0201888308266063,"LTR"
12,151640,0.0230482831543781,"LTR"
13,122660,0.0186435136620682,"LTR"
14,122279,0.0185856041666724,"LTR"
15,120940,0.0183820849689428,"LTR"
16,108726,0.0165256372609003,"LTR"
17,90326,0.0137289582181638,"LTR"
18,89521,0.0136066035100441,"LTR"
19,79798,0.0121287714267546,"LTR"
20,97281,0.0147860724976329,"LTR"
21,82524,0.012543105506673,"LTR"
22,89339,0.0135789407064692,"LTR"
23,79368,0.0120634142534732,"LTR"
24,65562,0.00996499301086348,"LTR"
25,73656,0.0111952278028151,"LTR"
26,80480,0.0122324309434473,"LTR"
27,60228,0.00915426007532238,"LTR"
28,90639,0.0137765321605756,"LTR"
29,107260,0.0163028148980388,"LTR"
30,108395,0.0164753274368163,"LTR"
31,109042,0.0165736671835907,"LTR"
32,102595,0.0155937655646493,"LTR"
33,76743,0.0116644315096046,"LTR"
34,72474,0.0110155715730045,"LTR"
35,68053,0.0103436086356166,"LTR"
36,54677,0.00831054456628813,"LTR"
37,66927,0.0101724640376752,"LTR"
38,70050,0.0106471395078092,"LTR"
39,64112,0.00974460254282175,"LTR"
40,47884,0.00727805322186918,"LTR"
41,36150,0.00549456235841974,"LTR"
42,22345,0.00339629310923621,"LTR"
43,20462,0.00311008948763443,"LTR"
44,12413,0.00188669439986346,"LTR"
45,11040,0.00167800742564188,"LTR"
46,3256,0.000494890595823366,"LTR"
47,4789,0.000727896518242659,"LTR"
48,832,0.000126458530628084,"LTR"
49,582,8.84601740691643e-05,"LTR"
50,330,5.01578306577735e-05,"LTR"
51,0,0,"LTR"
52,0,0,"LTR"
53,0,0,"LTR"
54,0,0,"LTR"
55,0,0,"LTR"
56,0,0,"LTR"
57,0,0,"LTR"
58,0,0,"LTR"
59,0,0,"LTR"
60,0,0,"LTR"
61,0,0,"LTR"
62,0,0,"LTR"
63,0,0,"LTR"
64,0,0,"LTR"
65,0,0,"LTR"
66,0,0,"LTR"
67,0,0,"LTR"
68,0,0,"LTR"
69,0,0,"LTR"
70,0,0,"LTR"
0,11033,0.00167694347165823,"SINE"
1,39544,0.00601042804706363,"SINE"
2,103163,0.0156800978307512,"SINE"
3,247914,0.0376812982717917,"SINE"
4,324725,0.0493560653343804,"SINE"
5,289908,0.0440641102131328,"SINE"
6,278468,0.0423253054169966,"SINE"
7,223605,0.0339864900734286,"SINE"
8,200721,0.0305082725074514,"SINE"
9,157833,0.0239895784430557,"SINE"
10,149743,0.022759951624809,"SINE"
11,136754,0.0207857090114338,"SINE"
12,108365,0.0164707676340292,"SINE"
13,89230,0.0135623734230095,"SINE"
14,66236,0.0100674365801463,"SINE"
15,66511,0.0101092347723611,"SINE"
16,58210,0.00884753734117878,"SINE"
17,54477,0.008280145881041,"SINE"
18,45570,0.00692634043355982,"SINE"
19,41318,0.00628006438520572,"SINE"
20,40968,0.00622686668602323,"SINE"
21,33354,0.00506958873866478,"SINE"
22,28650,0.00435461166165216,"SINE"
23,23953,0.00364069853862318,"SINE"
24,23031,0.00350056059963389,"SINE"
25,17697,0.00268982766409278,"SINE"
26,13789,0.00209583735436376,"SINE"
27,11473,0.00174382057920193,"SINE"
28,7604,0.00115575801309609,"SINE"
29,6125,0.000930959735693524,"SINE"
30,4405,0.000669531042568159,"SINE"
31,3357,0.000510241931873169,"SINE"
32,2793,0.000424517639476247,"SINE"
33,2357,0.000358248505637492,"SINE"
34,1389,0.000211118869041356,"SINE"
35,1641,0.000249421212452747,"SINE"
36,1475,0.000224190303697624,"SINE"
37,289,4.39261001821108e-05,"SINE"
38,114,1.73272505908672e-05,"SINE"
39,396,6.01893967893283e-05,"SINE"
40,77,1.17034938201472e-05,"SINE"
41,133,2.02151256893451e-05,"SINE"
42,0,0,"SINE"
43,0,0,"SINE"
44,0,0,"SINE"
45,0,0,"SINE"
46,0,0,"SINE"
47,0,0,"SINE"
48,0,0,"SINE"
49,0,0,"SINE"
50,0,0,"SINE"
51,0,0,"SINE"
52,0,0,"SINE"
53,0,0,"SINE"
54,0,0,"SINE"
55,0,0,"SINE"
56,0,0,"SINE"
57,0,0,"SINE"
58,0,0,"SINE"
59,0,0,"SINE"
60,0,0,"SINE"
61,0,0,"SINE"
62,0,0,"SINE"
63,0,0,"SINE"
64,0,0,"SINE"
65,0,0,"SINE"
66,0,0,"SINE"
67,0,0,"SINE"
68,0,0,"SINE"
69,0,0,"SINE"
70,0,0,"SINE"
0,1234346,0.187612477700303,"Unknown"
1,1957631,0.297547042995175,"Unknown"
2,2442807,0.371290605562496,"Unknown"
3,2697737,0.410038289712758,"Unknown"
4,2470401,0.375484712166044,"Unknown"
5,2414012,0.36691395485404,"Unknown"
6,2359512,0.358630313124196,"Unknown"
7,2293828,0.348646776915331,"Unknown"
8,2323920,0.353220563097615,"Unknown"
9,2253137,0.342462012408375,"Unknown"
10,2305478,0.350417500330977,"Unknown"
11,2362071,0.359019264301933,"Unknown"
12,2426711,0.368844119373807,"Unknown"
13,2465341,0.374715625429291,"Unknown"
14,2464217,0.374544784818202,"Unknown"
15,2539688,0.386015880689635,"Unknown"
16,2485517,0.377782244797022,"Unknown"
17,2417383,0.367426324693881,"Unknown"
18,2280344,0.34659729755597,"Unknown"
19,2064444,0.313781916831687,"Unknown"
20,1907161,0.289875934773061,"Unknown"
21,1702576,0.258780359666635,"Unknown"
22,1437998,0.218566242940052,"Unknown"
23,1279489,0.194473916940861,"Unknown"
24,1084015,0.164763153940868,"Unknown"
25,906976,0.13785438975353,"Unknown"
26,755410,0.114817354112693,"Unknown"
27,603374,0.0917088815615256,"Unknown"
28,479554,0.072889055525024,"Unknown"
29,378251,0.0574916654670712,"Unknown"
30,275916,0.0419374181932432,"Unknown"
31,204773,0.0311241498705584,"Unknown"
32,148908,0.0226330371139023,"Unknown"
33,101359,0.015405901689822,"Unknown"
34,71965,0.0109382069190505,"Unknown"
35,59538,0.00904938461121976,"Unknown"
36,35353,0.0053734235977099,"Unknown"
37,29898,0.00454429945759428,"Unknown"
38,21933,0.00333367181762711,"Unknown"
39,18208,0.00276749630489921,"Unknown"
40,15539,0.00236182585027619,"Unknown"
41,18951,0.00288042742059232,"Unknown"
42,8821,0.00134073401282491,"Unknown"
43,6929,0.00105316245038701,"Unknown"
44,2315,0.000351864781735593,"Unknown"
45,2905,0.000441540903214643,"Unknown"
46,693,0.000105331444381324,"Unknown"
47,943,0.000143329800940244,"Unknown"
48,1055,0.00016035306467864,"Unknown"
49,459,6.97649826421759e-05,"Unknown"
50,97,1.47433623448607e-05,"Unknown"
51,192,2.91827378372501e-05,"Unknown"
52,337,5.12217846414233e-05,"Unknown"
53,0,0,"Unknown"
54,0,0,"Unknown"
55,0,0,"Unknown"
56,71,1.07915332627331e-05,"Unknown"
57,0,0,"Unknown"
58,0,0,"Unknown"
59,0,0,"Unknown"
60,0,0,"Unknown"
61,0,0,"Unknown"
62,0,0,"Unknown"
63,0,0,"Unknown"
64,0,0,"Unknown"
65,0,0,"Unknown"
66,0,0,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,18437,0.00280230279950718,"Other"
1,50607,0.00769193132150893,"Other"
2,77744,0.0118165769292665,"Other"
3,71733,0.0109029444441638,"Other"
4,74263,0.0112874878125401,"Other"
5,95546,0.014522363903114,"Other"
6,106953,0.0162561529161844,"Other"
7,101939,0.0154940578770387,"Other"
8,90981,0.0138285139123482,"Other"
9,99260,0.0150868674881533,"Other"
10,90513,0.0137573809888699,"Other"
11,69767,0.0106041253681845,"Other"
12,65922,0.0100197106443083,"Other"
13,53510,0.0081331682378711,"Other"
14,46376,0.00704884713510578,"Other"
15,44784,0.00680687360053858,"Other"
16,38648,0.00587424193715646,"Other"
17,29085,0.00442072880206468,"Other"
18,24083,0.00366045768403382,"Other"
19,20866,0.00317149483183364,"Other"
20,10083,0.00153254971673434,"Other"
21,12887,0.00195873928389917,"Other"
22,11871,0.00180431396284373,"Other"
23,13803,0.00209796526233106,"Other"
24,15977,0.00242839897096742,"Other"
25,10582,0.00160839443642594,"Other"
26,11546,0.00175491609931713,"Other"
27,9426,0.0014326900356975,"Other"
28,10635,0.00161645008801643,"Other"
29,6452,0.000980661586072591,"Other"
30,6308,0.000958774532694653,"Other"
31,1570,0.000238629679190014,"Other"
32,525,7.97965487737306e-05,"Other"
33,472,7.17408971832397e-05,"Other"
34,2387,0.000362808308424562,"Other"
35,392,5.95814230843855e-05,"Other"
36,1769,0.000268876371010913,"Other"
37,361,5.48696268710795e-05,"Other"
38,1196,0.00018178413777787,"Other"
39,637,9.68198125121265e-05,"Other"
40,2104,0.000319794168799865,"Other"
41,0,0,"Other"
42,572,8.69402398068075e-05,"Other"
43,0,0,"Other"
44,0,0,"Other"
45,0,0,"Other"
46,0,0,"Other"
47,0,0,"Other"
48,0,0,"Other"
49,0,0,"Other"
50,0,0,"Other"
51,0,0,"Other"
52,0,0,"Other"
53,0,0,"Other"
54,0,0,"Other"
55,0,0,"Other"
56,0,0,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
