"divergence","sequence.lengths_bp","percent.of.genome","repeat.group"
1,437213,0.0169593723662249,"LTR"
2,385226,0.0149428108934349,"LTR"
3,461805,0.0179132893019752,"LTR"
4,368176,0.0142814460693237,"LTR"
5,445953,0.0172983945693177,"LTR"
6,503517,0.0195312863426395,"LTR"
7,713751,0.0276862055468739,"LTR"
8,901856,0.0349827469098909,"LTR"
9,927279,0.035968898107743,"LTR"
10,871730,0.0338141676318161,"LTR"
11,893865,0.0346727782113881,"LTR"
12,1038365,0.0402778935828878,"LTR"
13,1282074,0.0497312988567481,"LTR"
14,1548664,0.0600722518455931,"LTR"
15,2027134,0.0786319719272641,"LTR"
16,2596266,0.100708446125274,"LTR"
17,3181502,0.123409590066831,"LTR"
18,3838438,0.148891957344973,"LTR"
19,4444761,0.172411060233511,"LTR"
20,4898919,0.190027724502643,"LTR"
21,5213698,0.202237915585863,"LTR"
22,5298148,0.205513707925816,"LTR"
23,5171530,0.200602230430255,"LTR"
24,5024913,0.194914997209333,"LTR"
25,4829419,0.187331838562718,"LTR"
26,4494703,0.174348296717134,"LTR"
27,4237755,0.164381354264012,"LTR"
28,3956926,0.153488074370151,"LTR"
29,3669481,0.1423381616507,"LTR"
30,3333105,0.129290228860363,"LTR"
31,3087357,0.11975773133569,"LTR"
32,2859238,0.110909057886339,"LTR"
33,2484595,0.0963767586605626,"LTR"
34,2165207,0.0839877857313408,"LTR"
35,1942852,0.0753626962612383,"LTR"
36,1640622,0.0636392774465092,"LTR"
37,1404100,0.0544646539316452,"LTR"
38,1139605,0.0442049654182555,"LTR"
39,902317,0.0350006289734636,"LTR"
40,735246,0.0285199907019631,"LTR"
41,560371,0.0217366374106758,"LTR"
42,424351,0.0164604589135728,"LTR"
43,343709,0.0133323778492927,"LTR"
44,254941,0.0098890914735329,"LTR"
45,182630,0.00708416761451204,"LTR"
46,145552,0.00564592216299325,"LTR"
47,110596,0.00428998850952513,"LTR"
48,71869,0.00278777880023745,"LTR"
49,53984,0.00209402455512138,"LTR"
50,36750,0.00142552242147138,"LTR"
51,21272,0.000825135046245963,"LTR"
52,12435,0.000482350239755009,"LTR"
53,9860,0.000382466695937626,"LTR"
54,8141,0.000315787157365945,"LTR"
55,6477,0.000251241053710751,"LTR"
56,1618,6.27617762704949e-05,"LTR"
57,1454,5.64002612467859e-05,"LTR"
58,417,1.61753156395528e-05,"LTR"
59,0,0,"LTR"
60,528,2.04809751982826e-05,"LTR"
61,0,0,"LTR"
62,0,0,"LTR"
63,0,0,"LTR"
64,0,0,"LTR"
65,0,0,"LTR"
66,0,0,"LTR"
67,0,0,"LTR"
68,0,0,"LTR"
69,0,0,"LTR"
70,0,0,"LTR"
0,2013545,0.0781048583439886,"SINE"
1,5733169,0.222388053213187,"SINE"
2,7223706,0.280205574669859,"SINE"
3,6778476,0.262935225072262,"SINE"
4,7123921,0.276334941885464,"SINE"
5,9700493,0.376279463151732,"SINE"
6,13696650,0.53128929725295,"SINE"
7,17609166,0.683054719902352,"SINE"
8,20027278,0.77685262122559,"SINE"
9,20219076,0.784292413045818,"SINE"
10,18942288,0.734766156679407,"SINE"
11,16552573,0.642069767198414,"SINE"
12,13971461,0.541949140577222,"SINE"
13,11401554,0.442263152833106,"SINE"
14,9108244,0.353306286863459,"SINE"
15,7194424,0.279069733920321,"SINE"
16,5657101,0.219437396354507,"SINE"
17,4347126,0.168623825359488,"SINE"
18,3346316,0.129802679927304,"SINE"
19,2500405,0.0969900242247384,"SINE"
20,1950686,0.0756665749727976,"SINE"
21,1553403,0.0602560763559429,"SINE"
22,1264946,0.0490669084340281,"SINE"
23,1111200,0.0431031432582039,"SINE"
24,1050185,0.0407363881413039,"SINE"
25,1028920,0.0399115246231382,"SINE"
26,1058274,0.0410501582329306,"SINE"
27,1089822,0.042273896501028,"SINE"
28,1190393,0.046175018009866,"SINE"
29,1185426,0.0459823494420443,"SINE"
30,1209134,0.0469019762602278,"SINE"
31,1213848,0.0470848310274337,"SINE"
32,1186434,0.0460214494856047,"SINE"
33,1104440,0.0428409247121047,"SINE"
34,1037138,0.0402302985893872,"SINE"
35,927056,0.0359602479988998,"SINE"
36,796517,0.0308966759886562,"SINE"
37,705812,0.0273782539141103,"SINE"
38,587849,0.0228025014949531,"SINE"
39,473416,0.0183636768077087,"SINE"
40,392655,0.0152309797660638,"SINE"
41,307155,0.0119144582140691,"SINE"
42,231255,0.008970318029316,"SINE"
43,174383,0.00676426874621614,"SINE"
44,132064,0.00512272634201894,"SINE"
45,89961,0.00348956251858467,"SINE"
46,71991,0.00279251114677948,"SINE"
47,52937,0.00205341171225661,"SINE"
48,30321,0.00117614327459683,"SINE"
49,23279,0.000902986025834889,"SINE"
50,11491,0.000445732738642928,"SINE"
51,12603,0.000488866913681735,"SINE"
52,6101,0.000236656116827126,"SINE"
53,6384,0.000247633609215599,"SINE"
54,2678,0.000103878885570077,"SINE"
55,1068,4.14274271056171e-05,"SINE"
56,1655,6.41969961234049e-05,"SINE"
57,624,2.42047888706977e-05,"SINE"
58,172,6.67183282974359e-06,"SINE"
59,159,6.16756639493738e-06,"SINE"
60,0,0,"SINE"
61,246,9.5422725355635e-06,"SINE"
62,0,0,"SINE"
63,329,1.27618197731723e-05,"SINE"
64,131,5.08145407381634e-06,"SINE"
65,0,0,"SINE"
66,171,6.63304310398926e-06,"SINE"
67,0,0,"SINE"
68,0,0,"SINE"
69,0,0,"SINE"
70,0,0,"SINE"
0,9921,0.00038483286920864,"Unknown"
1,4462,0.00017307975631579,"Unknown"
2,18234,0.000707291859404329,"Unknown"
3,22605,0.000876841750676475,"Unknown"
4,17623,0.000683591336968437,"Unknown"
5,44123,0.001711519069458,"Unknown"
6,41226,0.00159914523394773,"Unknown"
7,71478,0.00277261201746751,"Unknown"
8,79666,0.00309022229194391,"Unknown"
9,99796,0.00387105947137844,"Unknown"
10,152398,0.00591147662550734,"Unknown"
11,157466,0.00610806295563025,"Unknown"
12,173420,0.00672691424031472,"Unknown"
13,208365,0.00808242120679955,"Unknown"
14,224752,0.00871806844273564,"Unknown"
15,345759,0.013411896787089,"Unknown"
16,431996,0.0167570063669646,"Unknown"
17,427349,0.0165767505113843,"Unknown"
18,455714,0.0176770210824056,"Unknown"
19,369210,0.0143215546457537,"Unknown"
20,319782,0.012404256081169,"Unknown"
21,342871,0.0132998720591105,"Unknown"
22,343760,0.0133343561253061,"Unknown"
23,333728,0.0129452175965388,"Unknown"
24,308063,0.0119496792850541,"Unknown"
25,308718,0.0119750865554231,"Unknown"
26,283476,0.0109959562979325,"Unknown"
27,308783,0.0119776078875972,"Unknown"
28,302976,0.0117523559501418,"Unknown"
29,240060,0.00931186156458282,"Unknown"
30,202643,0.00786046639603331,"Unknown"
31,191428,0.00742543962169858,"Unknown"
32,168098,0.00652047531985022,"Unknown"
33,146425,0.00567978559357677,"Unknown"
34,129565,0.00502579081735888,"Unknown"
35,143012,0.00554739625957727,"Unknown"
36,114606,0.00444553530979996,"Unknown"
37,121181,0.00470057775663464,"Unknown"
38,100375,0.00389351872259019,"Unknown"
39,69068,0.00267912877839959,"Unknown"
40,54937,0.00213099116376525,"Unknown"
41,51981,0.00201632873443547,"Unknown"
42,32891,0.00127583286978544,"Unknown"
43,20780,0.000806050501174835,"Unknown"
44,14758,0.000572458772682301,"Unknown"
45,7741,0.000300271267064216,"Unknown"
46,5147,0.000199650718457501,"Unknown"
47,1454,5.64002612467859e-05,"Unknown"
48,3045,0.000118114714921914,"Unknown"
49,2789,0.000108184545128807,"Unknown"
50,1729,6.70674358292248e-05,"Unknown"
51,1698,6.58649543308407e-05,"Unknown"
52,710,2.75407052855694e-05,"Unknown"
53,367,1.42358293518366e-05,"Unknown"
54,210,8.14584240840787e-06,"Unknown"
55,78,3.02559860883721e-06,"Unknown"
56,376,1.45849368836255e-05,"Unknown"
57,202,7.83552460237328e-06,"Unknown"
58,0,0,"Unknown"
59,204,7.91310405388193e-06,"Unknown"
60,0,0,"Unknown"
61,0,0,"Unknown"
62,0,0,"Unknown"
63,0,0,"Unknown"
64,164,6.361515023709e-06,"Unknown"
65,0,0,"Unknown"
66,0,0,"Unknown"
67,0,0,"Unknown"
68,0,0,"Unknown"
69,0,0,"Unknown"
70,0,0,"Unknown"
0,55233,0.00214247292258853,"Other"
1,22097,0.000857136569993279,"Other"
2,29251,0.00113463826803971,"Other"
3,26676,0.00103475472422233,"Other"
4,16467,0.00063875041399644,"Other"
5,26283,0.00101951036200088,"Other"
6,32021,0.00124208580837918,"Other"
7,29674,0.00115104632203379,"Other"
8,30755,0.00119297801557421,"Other"
9,50959,0.00197668563471455,"Other"
10,27816,0.00107897501158225,"Other"
11,28625,0.0011103558997175,"Other"
12,39303,0.00152455259132216,"Other"
13,22281,0.000864273879532075,"Other"
14,20380,0.000790534610873106,"Other"
15,15524,0.000602171702610113,"Other"
16,13740,0.0005329708318644,"Other"
17,11582,0.000449262603686571,"Other"
18,10180,0.00039487940817901,"Other"
19,9402,0.000364701001542146,"Other"
20,8693,0.000337199085982331,"Other"
21,9792,0.000379828994586332,"Other"
22,6826,0.00026477866799901,"Other"
23,8620,0.000334367436002266,"Other"
24,7844,0.000304266608816911,"Other"
25,13038,0.000505740444384866,"Other"
26,9670,0.000375096648044305,"Other"
27,11919,0.000462334741265778,"Other"
28,17766,0.000689138267751305,"Other"
29,14629,0.000567454898059994,"Other"
30,18847,0.000731069961291729,"Other"
31,16848,0.000653529299508837,"Other"
32,16128,0.000625600696965724,"Other"
33,9632,0.000373622638465641,"Other"
34,9975,0.000386927514399374,"Other"
35,8521,0.000330527253152588,"Other"
36,9301,0.00036078323924096,"Other"
37,4634,0.000179751589145534,"Other"
38,4238,0.000164390857746822,"Other"
39,4106,0.000159270613947251,"Other"
40,3077,0.000119355986146052,"Other"
41,1290,5.00387462230769e-05,"Other"
42,719,2.78898128173584e-05,"Other"
43,1099,4.26299086040012e-05,"Other"
44,1195,4.63537222764162e-05,"Other"
45,738,2.86268176066905e-05,"Other"
46,206,7.99068350539057e-06,"Other"
47,0,0,"Other"
48,0,0,"Other"
49,253,9.81380061584376e-06,"Other"
50,0,0,"Other"
51,0,0,"Other"
52,190,7.3700478933214e-06,"Other"
53,0,0,"Other"
54,0,0,"Other"
55,0,0,"Other"
56,0,0,"Other"
57,0,0,"Other"
58,0,0,"Other"
59,0,0,"Other"
60,0,0,"Other"
61,0,0,"Other"
62,0,0,"Other"
63,0,0,"Other"
64,0,0,"Other"
65,0,0,"Other"
66,0,0,"Other"
67,0,0,"Other"
68,0,0,"Other"
69,0,0,"Other"
70,0,0,"Other"
