species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Serinus canaria,HG009234.1,11423905,120,1.05042890325156e-05,1152083301,17380
Serinus canaria,HG009231.1,11135842,324,2.90952403958318e-05,1152083301,17380
Serinus canaria,HG009232.1,11112040,171,1.53887135035511e-05,1152083301,17380
Serinus canaria,HG009235.1,10855519,169,1.55681179315333e-05,1152083301,17380
Serinus canaria,HG009233.1,10787667,85,7.87936817107907e-06,1152083301,17380
Serinus canaria,HG009236.1,10377185,322,3.10296096677471e-05,1152083301,17380
Serinus canaria,HG009245.1,9727187,107,1.10000969447796e-05,1152083301,17380
Serinus canaria,HG009237.1,9066916,327,3.60651846780096e-05,1152083301,17380
Serinus canaria,HG009238.1,8497414,85,1.0003043278814e-05,1152083301,17380
Serinus canaria,HG009254.1,8291226,220,2.65340734892524e-05,1152083301,17380
Serinus canaria,HG009239.1,7903731,106,1.3411387609219e-05,1152083301,17380
Serinus canaria,HG009240.1,7718921,113,1.46393517954129e-05,1152083301,17380
Serinus canaria,HG009241.1,7618994,71,9.31881558116465e-06,1152083301,17380
Serinus canaria,HG009246.1,7430471,80,1.07664776566654e-05,1152083301,17380
Serinus canaria,HG009242.1,6596869,80,1.21269650799493e-05,1152083301,17380
Serinus canaria,HG009243.1,6588285,220,3.33926052075768e-05,1152083301,17380
Serinus canaria,HG009247.1,5722487,100,1.74749195585765e-05,1152083301,17380
Serinus canaria,HG009248.1,5630922,61,1.08330394205425e-05,1152083301,17380
Serinus canaria,HG009249.1,5571460,47,8.43584984905214e-06,1152083301,17380
Serinus canaria,HG009250.1,5308632,68,1.28093263951994e-05,1152083301,17380
Serinus canaria,HG009251.1,4959642,232,4.67775698326613e-05,1152083301,17380
Serinus canaria,HG009252.1,4814956,44,9.1381935785083e-06,1152083301,17380
Serinus canaria,HG009261.1,4699958,34,7.23410719840475e-06,1152083301,17380
Serinus canaria,HG009258.1,4622247,130,2.81248492345822e-05,1152083301,17380
Serinus canaria,HG009253.1,4173518,202,4.84004142308719e-05,1152083301,17380
Serinus canaria,HG009255.1,3572646,155,4.33852108493257e-05,1152083301,17380
Serinus canaria,HG009259.1,3495037,113,3.2331560438416e-05,1152083301,17380
Serinus canaria,HG009256.1,3319290,59,1.77748855930033e-05,1152083301,17380
Serinus canaria,HG009257.1,3185494,28,8.78984546823821e-06,1152083301,17380
Serinus canaria,HG009267.1,3080902,26,8.43908699465287e-06,1152083301,17380
Serinus canaria,HG009270.1,2977027,9,3.02315027710531e-06,1152083301,17380
Serinus canaria,HG009260.1,2753153,76,2.76047135774873e-05,1152083301,17380
Serinus canaria,HG009262.1,2691139,65,2.41533417634689e-05,1152083301,17380
Serinus canaria,HG009263.1,2658506,37,1.39175913088028e-05,1152083301,17380
Serinus canaria,HG009264.1,2526929,86,3.40334057664462e-05,1152083301,17380
Serinus canaria,HG009265.1,2471119,27,1.09262241114248e-05,1152083301,17380
Serinus canaria,HG009266.1,2460077,36,1.46336882951225e-05,1152083301,17380
Serinus canaria,HG009268.1,2370318,69,2.91100181494635e-05,1152083301,17380
Serinus canaria,HG009269.1,2339632,29,1.23951117098757e-05,1152083301,17380
Serinus canaria,HG009277.1,2245672,30,1.33590301700337e-05,1152083301,17380
Serinus canaria,HG009271.1,2231059,112,5.0200375696026e-05,1152083301,17380
Serinus canaria,HG009272.1,2118818,50,2.35980626934451e-05,1152083301,17380
Serinus canaria,HG009273.1,2113514,66,3.12276142954341e-05,1152083301,17380
Serinus canaria,HG009274.1,1978137,135,6.82460314932687e-05,1152083301,17380
Serinus canaria,HG009275.1,1934472,8,4.13549537031293e-06,1152083301,17380
Serinus canaria,HG009276.1,1854918,15,8.08661083670545e-06,1152083301,17380
Serinus canaria,HG009290.1,1828430,133,7.27400009844511e-05,1152083301,17380
Serinus canaria,HG009278.1,1596847,41,2.56755969732855e-05,1152083301,17380
Serinus canaria,HG009279.1,1551210,17,1.09591866994153e-05,1152083301,17380
Serinus canaria,HG009280.1,1487706,49,3.29366151645554e-05,1152083301,17380
Serinus canaria,HG009281.1,1474701,18,1.22058641039777e-05,1152083301,17380
Serinus canaria,HG009282.1,1419578,22,1.54975633603789e-05,1152083301,17380
Serinus canaria,HG009293.1,1383998,12,8.67053276088549e-06,1152083301,17380
Serinus canaria,HG009300.1,1339032,68,5.07829536560739e-05,1152083301,17380
Serinus canaria,HG009283.1,1295384,3,2.31591558950859e-06,1152083301,17380
Serinus canaria,HG009284.1,1292997,14,1.08275579912405e-05,1152083301,17380
Serinus canaria,HG009285.1,1106213,15,1.3559775558595e-05,1152083301,17380
