species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Petromyzon marinus,GL476337,1033079,18,1.74236433031743e-05,885550958,13114
Petromyzon marinus,GL476614,1026879,17,1.65550176797851e-05,885550958,13114
Petromyzon marinus,GL477432,1026607,3,2.92224775400908e-06,885550958,13114
Petromyzon marinus,GL476384,1016269,7,6.88794010247287e-06,885550958,13114
Petromyzon marinus,GL476382,1007394,9,8.93394242967498e-06,885550958,13114
Petromyzon marinus,GL482471,1006288,9,8.94376162689012e-06,885550958,13114
Petromyzon marinus,GL476330,1004687,13,1.29393532513111e-05,885550958,13114
Petromyzon marinus,GL476352,996360,5,5.01826649002369e-06,885550958,13114
Petromyzon marinus,GL479154,983188,10,1.01709947639719e-05,885550958,13114
Petromyzon marinus,GL476414,978011,14,1.43147674208163e-05,885550958,13114
Petromyzon marinus,GL476535,975355,19,1.94800867376494e-05,885550958,13114
Petromyzon marinus,GL476426,974049,16,1.64262783494465e-05,885550958,13114
Petromyzon marinus,GL477625,973922,9,9.24098644449966e-06,885550958,13114
Petromyzon marinus,GL476340,955859,5,5.23089702560733e-06,885550958,13114
Petromyzon marinus,GL476441,937048,2,2.13436238058242e-06,885550958,13114
Petromyzon marinus,GL476647,932247,4,4.29070836377055e-06,885550958,13114
Petromyzon marinus,GL476588,923727,11,1.19082802602934e-05,885550958,13114
Petromyzon marinus,GL476643,922837,4,4.33445993171058e-06,885550958,13114
Petromyzon marinus,GL492440,921396,4,4.34123872905895e-06,885550958,13114
Petromyzon marinus,GL501320,918787,7,7.61874079628902e-06,885550958,13114
Petromyzon marinus,GL476493,910695,20,2.1961249375477e-05,885550958,13114
Petromyzon marinus,GL476378,898783,10,1.11261561467006e-05,885550958,13114
Petromyzon marinus,GL476366,870177,12,1.37902978359575e-05,885550958,13114
Petromyzon marinus,GL476616,866121,15,1.7318596362402e-05,885550958,13114
Petromyzon marinus,GL476492,852800,15,1.75891181988743e-05,885550958,13114
Petromyzon marinus,GL476334,851374,21,2.46660104724833e-05,885550958,13114
Petromyzon marinus,GL476358,850548,17,1.99871141899105e-05,885550958,13114
Petromyzon marinus,GL477179,847700,4,4.71865046596673e-06,885550958,13114
Petromyzon marinus,GL476353,842069,8,9.50040911136736e-06,885550958,13114
Petromyzon marinus,GL476547,841977,12,1.42521707837625e-05,885550958,13114
Petromyzon marinus,GL476526,834656,15,1.79714756738105e-05,885550958,13114
Petromyzon marinus,GL476345,831214,4,4.81223848491484e-06,885550958,13114
Petromyzon marinus,GL477881,812607,15,1.84591075390687e-05,885550958,13114
Petromyzon marinus,GL476377,807388,8,9.9084950482296e-06,885550958,13114
Petromyzon marinus,GL477107,805506,11,1.365601249401e-05,885550958,13114
Petromyzon marinus,GL476660,796633,17,2.13398139419281e-05,885550958,13114
Petromyzon marinus,GL476406,795624,8,1.00550008546751e-05,885550958,13114
Petromyzon marinus,GL476357,794819,9,1.13233327336161e-05,885550958,13114
Petromyzon marinus,GL476331,794537,6,7.55156776839845e-06,885550958,13114
Petromyzon marinus,GL476733,793375,8,1.00835040176461e-05,885550958,13114
Petromyzon marinus,GL476390,792450,10,1.26190926872358e-05,885550958,13114
Petromyzon marinus,GL476404,790685,11,1.39119877068618e-05,885550958,13114
Petromyzon marinus,GL501143,789298,7,8.86864023474024e-06,885550958,13114
Petromyzon marinus,GL477074,788584,4,5.07238290404066e-06,885550958,13114
Petromyzon marinus,GL476736,781483,6,7.67771019971004e-06,885550958,13114
Petromyzon marinus,GL476370,780523,16,2.04990756198088e-05,885550958,13114
Petromyzon marinus,GL476578,778659,2,2.56851844003601e-06,885550958,13114
Petromyzon marinus,GL476336,776138,7,9.01901465976411e-06,885550958,13114
Petromyzon marinus,GL476402,773104,10,1.29348703408597e-05,885550958,13114
Petromyzon marinus,GL476758,772420,5,6.47316226923176e-06,885550958,13114
Petromyzon marinus,GL476767,769423,4,5.19870084465892e-06,885550958,13114
Petromyzon marinus,GL476355,766570,7,9.13158615651539e-06,885550958,13114
Petromyzon marinus,GL476634,765812,16,2.08928562101403e-05,885550958,13114
Petromyzon marinus,GL476401,762291,6,7.87100988992393e-06,885550958,13114
Petromyzon marinus,GL476457,761276,5,6.56792017612535e-06,885550958,13114
Petromyzon marinus,GL476344,758996,5,6.58765000079052e-06,885550958,13114
Petromyzon marinus,GL476413,755346,9,1.19150693854207e-05,885550958,13114
Petromyzon marinus,GL476376,753559,14,1.85785054653982e-05,885550958,13114
Petromyzon marinus,GL476332,750817,2,2.66376493872675e-06,885550958,13114
Petromyzon marinus,GL481270,748540,6,8.01560370855265e-06,885550958,13114
Petromyzon marinus,GL476449,744688,8,1.07427540124186e-05,885550958,13114
Petromyzon marinus,GL476438,741329,16,2.15828599717534e-05,885550958,13114
Petromyzon marinus,GL476379,733262,4,5.45507608467369e-06,885550958,13114
Petromyzon marinus,GL476676,731927,14,1.91275905930509e-05,885550958,13114
Petromyzon marinus,GL476636,730242,8,1.0955272361765e-05,885550958,13114
Petromyzon marinus,GL476666,724323,10,1.38059953915587e-05,885550958,13114
Petromyzon marinus,GL476867,723126,6,8.29730918263207e-06,885550958,13114
Petromyzon marinus,GL476950,717947,14,1.95000466608259e-05,885550958,13114
Petromyzon marinus,GL476565,717518,6,8.36215955557909e-06,885550958,13114
Petromyzon marinus,GL501301,709848,5,7.04376148133121e-06,885550958,13114
Petromyzon marinus,GL476347,707029,3,4.24310742557943e-06,885550958,13114
Petromyzon marinus,GL476440,704113,22,3.1244984824879e-05,885550958,13114
Petromyzon marinus,GL476445,700578,7,9.99174966955856e-06,885550958,13114
Petromyzon marinus,GL476592,699604,13,1.85819406407053e-05,885550958,13114
Petromyzon marinus,GL476363,697116,8,1.14758519385583e-05,885550958,13114
Petromyzon marinus,GL476346,696377,7,1.00520264167254e-05,885550958,13114
Petromyzon marinus,GL487751,695284,8,1.15060895979197e-05,885550958,13114
Petromyzon marinus,GL477054,692966,5,7.21536121541317e-06,885550958,13114
Petromyzon marinus,GL476522,684549,5,7.30407903597843e-06,885550958,13114
Petromyzon marinus,GL476599,681372,5,7.33813540914508e-06,885550958,13114
Petromyzon marinus,GL476396,677416,12,1.77143734426113e-05,885550958,13114
Petromyzon marinus,GL476374,674492,5,7.41298636603548e-06,885550958,13114
Petromyzon marinus,GL476475,669882,6,8.95680134710292e-06,885550958,13114
Petromyzon marinus,GL485309,667576,2,2.99591357388522e-06,885550958,13114
Petromyzon marinus,GL479225,664288,12,1.80644539717713e-05,885550958,13114
Petromyzon marinus,GL476932,660509,10,1.51398391240695e-05,885550958,13114
Petromyzon marinus,GL476508,651476,10,1.53497596227643e-05,885550958,13114
Petromyzon marinus,GL476383,650913,3,4.60891086827272e-06,885550958,13114
Petromyzon marinus,GL476842,648026,5,7.71573980056356e-06,885550958,13114
Petromyzon marinus,GL477073,647283,11,1.69941123125434e-05,885550958,13114
Petromyzon marinus,GL477456,645414,6,9.29635861632998e-06,885550958,13114
Petromyzon marinus,GL476656,643281,4,6.21812240684864e-06,885550958,13114
Petromyzon marinus,GL477159,639201,9,1.40800780974998e-05,885550958,13114
Petromyzon marinus,GL476610,638177,8,1.2535707178416e-05,885550958,13114
Petromyzon marinus,GL476523,636424,6,9.42767714605357e-06,885550958,13114
Petromyzon marinus,GL476681,633038,9,1.42171560001137e-05,885550958,13114
Petromyzon marinus,GL476342,631741,4,6.33170872240364e-06,885550958,13114
Petromyzon marinus,GL476341,628004,6,9.55407927338042e-06,885550958,13114
Petromyzon marinus,GL476617,627436,11,1.75316685685871e-05,885550958,13114
Petromyzon marinus,GL476542,623690,62,9.94083599223973e-05,885550958,13114
Petromyzon marinus,GL476584,617513,7,1.13357937403747e-05,885550958,13114
Petromyzon marinus,GL476436,616362,16,2.59587709819879e-05,885550958,13114
Petromyzon marinus,GL476455,613037,3,4.89366873451358e-06,885550958,13114
Petromyzon marinus,GL477036,609242,5,8.20691941789962e-06,885550958,13114
Petromyzon marinus,GL476405,608991,4,6.56824156678834e-06,885550958,13114
Petromyzon marinus,GL479751,608404,3,4.93093405040072e-06,885550958,13114
Petromyzon marinus,GL476360,608008,19,3.12495888211997e-05,885550958,13114
Petromyzon marinus,GL476361,607059,4,6.58914537137247e-06,885550958,13114
Petromyzon marinus,GL476411,606885,3,4.94327590894486e-06,885550958,13114
Petromyzon marinus,GL476498,606719,5,8.24104733822412e-06,885550958,13114
Petromyzon marinus,GL476397,601827,13,2.16008919506769e-05,885550958,13114
Petromyzon marinus,GL477135,600329,10,1.66575327861889e-05,885550958,13114
Petromyzon marinus,GL476495,596180,6,1.00640746083398e-05,885550958,13114
Petromyzon marinus,GL479692,595871,3,5.03464676079219e-06,885550958,13114
Petromyzon marinus,GL476699,592160,6,1.01323966495542e-05,885550958,13114
Petromyzon marinus,GL480593,590707,4,6.77154663818103e-06,885550958,13114
Petromyzon marinus,GL476354,588867,10,1.69817632844089e-05,885550958,13114
Petromyzon marinus,GL476605,588645,6,1.0192900644701e-05,885550958,13114
Petromyzon marinus,GL476421,588630,3,5.09658019468936e-06,885550958,13114
Petromyzon marinus,GL476418,588452,12,2.0392487407639e-05,885550958,13114
Petromyzon marinus,GL476958,585577,2,3.4154346909117e-06,885550958,13114
Petromyzon marinus,GL476536,584282,3,5.13450696752596e-06,885550958,13114
Petromyzon marinus,GL476350,584173,13,2.22536817004552e-05,885550958,13114
Petromyzon marinus,GL476574,583871,6,1.02762425261744e-05,885550958,13114
Petromyzon marinus,GL476339,582645,3,5.14893288365986e-06,885550958,13114
Petromyzon marinus,GL478354,581765,2,3.43781423770767e-06,885550958,13114
