species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Pelodiscus sinensis,JH207292.1,8599180,86,1.00009535792948e-05,2202466388,19328
Pelodiscus sinensis,JH210093.1,8572608,57,6.64908508589218e-06,2202466388,19328
Pelodiscus sinensis,JH209028.1,8481503,50,5.89518154977956e-06,2202466388,19328
Pelodiscus sinensis,JH207332.1,8114208,49,6.038790230667e-06,2202466388,19328
Pelodiscus sinensis,JH210278.1,7877236,46,5.83961176229835e-06,2202466388,19328
Pelodiscus sinensis,JH212492.1,7786602,42,5.39388041150684e-06,2202466388,19328
Pelodiscus sinensis,JH206112.1,7774391,13,1.67215670011966e-06,2202466388,19328
Pelodiscus sinensis,JH209131.1,7768020,61,7.85270892711399e-06,2202466388,19328
Pelodiscus sinensis,JH224652.1,7765786,80,1.03015972884136e-05,2202466388,19328
Pelodiscus sinensis,JH224648.1,7752420,70,9.02943854951099e-06,2202466388,19328
Pelodiscus sinensis,JH206760.1,7544277,100,1.32550806392713e-05,2202466388,19328
Pelodiscus sinensis,JH208873.1,7525813,65,8.63694062023598e-06,2202466388,19328
Pelodiscus sinensis,JH224651.1,7450361,34,4.56353725678528e-06,2202466388,19328
Pelodiscus sinensis,JH206812.1,7370921,56,7.59742235739604e-06,2202466388,19328
Pelodiscus sinensis,JH208505.1,7369726,48,6.51313223856626e-06,2202466388,19328
Pelodiscus sinensis,JH207986.1,7324543,44,6.00720072228397e-06,2202466388,19328
Pelodiscus sinensis,JH209427.1,7196865,34,4.72427925214659e-06,2202466388,19328
Pelodiscus sinensis,JH207669.1,7192845,56,7.78551463294427e-06,2202466388,19328
Pelodiscus sinensis,JH224649.1,7181920,43,5.98725688952258e-06,2202466388,19328
Pelodiscus sinensis,JH211518.1,7056619,50,7.08554620846045e-06,2202466388,19328
Pelodiscus sinensis,JH209943.1,7043284,69,9.79656648801894e-06,2202466388,19328
Pelodiscus sinensis,JH210379.1,7007280,29,4.13855304768755e-06,2202466388,19328
Pelodiscus sinensis,JH208041.1,6973445,52,7.45685955793729e-06,2202466388,19328
Pelodiscus sinensis,JH207295.1,6958754,24,3.44889329325336e-06,2202466388,19328
Pelodiscus sinensis,JH209893.1,6951115,45,6.47378154439971e-06,2202466388,19328
Pelodiscus sinensis,JH205398.1,6895136,34,4.93101223819226e-06,2202466388,19328
Pelodiscus sinensis,JH207900.1,6769565,42,6.20423912023889e-06,2202466388,19328
Pelodiscus sinensis,JH224677.1,6663250,62,9.30476869395565e-06,2202466388,19328
Pelodiscus sinensis,JH205574.1,6633642,54,8.14032472659815e-06,2202466388,19328
Pelodiscus sinensis,JH224662.1,6509289,55,8.44946352819793e-06,2202466388,19328
Pelodiscus sinensis,JH209475.1,6411496,59,9.20222051140639e-06,2202466388,19328
Pelodiscus sinensis,JH212208.1,6366847,38,5.96841733435718e-06,2202466388,19328
Pelodiscus sinensis,JH211719.1,6138928,40,6.51579559167334e-06,2202466388,19328
Pelodiscus sinensis,JH209559.1,6132293,43,7.01205894760736e-06,2202466388,19328
Pelodiscus sinensis,JH206968.1,6094075,53,8.69697205892609e-06,2202466388,19328
Pelodiscus sinensis,JH210676.1,6065983,49,8.07783338660857e-06,2202466388,19328
Pelodiscus sinensis,JH212649.1,6049816,20,3.3058856666054e-06,2202466388,19328
Pelodiscus sinensis,JH211792.1,6039059,58,9.6041452815745e-06,2202466388,19328
