species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Salmo trutta,30,45787633,1032,2.25388370698263e-05,2371863509,48957
Salmo trutta,31,45589842,1036,2.2724360395897e-05,2371863509,48957
Salmo trutta,32,44953446,1319,2.93414658355669e-05,2371863509,48957
Salmo trutta,33,44893998,880,1.9601729389305e-05,2371863509,48957
Salmo trutta,34,42900288,875,2.03961334711786e-05,2371863509,48957
Salmo trutta,35,41918599,834,1.98957030982834e-05,2371863509,48957
Salmo trutta,36,41684595,813,1.95036079875551e-05,2371863509,48957
Salmo trutta,37,35205783,1012,2.87452774449016e-05,2371863509,48957
Salmo trutta,38,34894132,1112,3.18678223605046e-05,2371863509,48957
Salmo trutta,39,25826328,624,2.41613906553034e-05,2371863509,48957
Salmo trutta,40,25483426,571,2.24067203522792e-05,2371863509,48957
Salmo trutta,11,22956941,462,2.01246324586538e-05,2371863509,48957
Salmo trutta,CAAJIE010000782.1,19918725,430,2.15877271261087e-05,2371863509,48957
Salmo trutta,CAAJIE010000812.1,5246469,66,1.25798894456443e-05,2371863509,48957
Salmo trutta,CAAJIE010000833.1,4759194,166,3.48798557066596e-05,2371863509,48957
Salmo trutta,CAAJIE010000863.1,4443743,70,1.57524861361244e-05,2371863509,48957
Salmo trutta,CAAJIE010000914.1,3741878,75,2.00434113565434e-05,2371863509,48957
Salmo trutta,CAAJIE010000944.1,3482325,88,2.52704730316671e-05,2371863509,48957
Salmo trutta,CAAJIE010000975.1,3241233,69,2.12881949554383e-05,2371863509,48957
Salmo trutta,CAAJIE010000986.1,3192219,18,5.63871087791909e-06,2371863509,48957
Salmo trutta,CAAJIE010001025.1,2988091,78,2.61036226808354e-05,2371863509,48957
Salmo trutta,CAAJIE010001066.1,2907930,49,1.68504743924372e-05,2371863509,48957
Salmo trutta,CAAJIE010001087.1,2833277,34,1.20002385929791e-05,2371863509,48957
Salmo trutta,CAAJIE010001108.1,2760988,56,2.02825944915371e-05,2371863509,48957
Salmo trutta,CAAJIE010001129.1,2688013,46,1.711301247427e-05,2371863509,48957
Salmo trutta,CAAJIE010001190.1,2233757,39,1.74593744977632e-05,2371863509,48957
Salmo trutta,CAAJIE010001221.1,2061308,19,9.21744833862771e-06,2371863509,48957
Salmo trutta,CAAJIE010001283.1,1718048,82,4.77285849987893e-05,2371863509,48957
Salmo trutta,CAAJIE010001294.1,1700181,25,1.47043167756845e-05,2371863509,48957
Salmo trutta,CAAJIE010001305.1,1567845,17,1.08429085783352e-05,2371863509,48957
Salmo trutta,CAAJIE010001316.1,1349658,10,7.40928442612869e-06,2371863509,48957
Salmo trutta,CAAJIE010001327.1,1348957,15,1.11197021105936e-05,2371863509,48957
Salmo trutta,CAAJIE010001359.1,1265985,20,1.5797975489441e-05,2371863509,48957
Salmo trutta,CAAJIE010001380.1,1250738,18,1.43915032564774e-05,2371863509,48957
Salmo trutta,CAAJIE010001348.1,1198084,24,2.00319844017615e-05,2371863509,48957
Salmo trutta,CAAJIE010000049.1,1095237,9,8.21739952174735e-06,2371863509,48957
Salmo trutta,CAAJIE010000060.1,1079381,14,1.29703969219395e-05,2371863509,48957
Salmo trutta,CAAJIE010000082.1,1064445,49,4.60333788969839e-05,2371863509,48957
Salmo trutta,CAAJIE010000093.1,1051655,53,5.03967555899986e-05,2371863509,48957
Salmo trutta,CAAJIE010000104.1,1024606,5,4.87992457588576e-06,2371863509,48957
Salmo trutta,CAAJIE010001272.1,1008803,19,1.88342025152582e-05,2371863509,48957
Salmo trutta,CAAJIE010000115.1,971680,30,3.08743619298535e-05,2371863509,48957
Salmo trutta,CAAJIE010000137.1,956275,25,2.6143107369742e-05,2371863509,48957
Salmo trutta,CAAJIE010000190.1,943909,8,8.47539328473402e-06,2371863509,48957
Salmo trutta,CAAJIE010000168.1,941317,9,9.56107241237543e-06,2371863509,48957
Salmo trutta,CAAJIE010000179.1,940306,30,3.1904507681542e-05,2371863509,48957
Salmo trutta,CAAJIE010001337.1,937027,10,1.06720510721676e-05,2371863509,48957
Salmo trutta,CAAJIE010000211.1,910636,10,1.09813361211285e-05,2371863509,48957
Salmo trutta,CAAJIE010000222.1,898009,26,2.89529392244398e-05,2371863509,48957
Salmo trutta,CAAJIE010000233.1,885114,16,1.80767675124334e-05,2371863509,48957
Salmo trutta,CAAJIE010000244.1,871018,23,2.64058836901189e-05,2371863509,48957
