species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Athene cunicularia,QEEU01000039.1,3473908,114,3.2816067667883e-05,1157069330,15049
Athene cunicularia,QEEU01000040.1,2877330,120,4.1705330983933e-05,1157069330,15049
Athene cunicularia,QEEU01000041.1,2678778,27,1.00792226903461e-05,1157069330,15049
Athene cunicularia,QEEU01000042.1,2644542,58,2.19319640225037e-05,1157069330,15049
Athene cunicularia,QEEU01000043.1,2160257,95,4.39762491222109e-05,1157069330,15049
Athene cunicularia,QEEU01000044.1,1808123,104,5.75182108739284e-05,1157069330,15049
Athene cunicularia,QEEU01000045.1,1403637,57,4.06087898794346e-05,1157069330,15049
Athene cunicularia,QEEU01000046.1,1356499,42,3.09620574729506e-05,1157069330,15049
Athene cunicularia,QEEU01000047.1,1325847,34,2.56439845623213e-05,1157069330,15049
Athene cunicularia,QEEU01000048.1,1209049,53,4.38361058981067e-05,1157069330,15049
Athene cunicularia,QEEU01000049.1,1040967,18,1.72916144315814e-05,1157069330,15049
Athene cunicularia,QEEU01000050.1,903873,27,2.98714531798162e-05,1157069330,15049
Athene cunicularia,QEEU01000051.1,825855,9,1.08977968287411e-05,1157069330,15049
Athene cunicularia,QEEU01000052.1,750357,4,5.33079587449707e-06,1157069330,15049
Athene cunicularia,QEEU01000053.1,714415,28,3.91929060839988e-05,1157069330,15049
Athene cunicularia,QEEU01000054.1,680691,14,2.05673352519719e-05,1157069330,15049
Athene cunicularia,QEEU01000055.1,654396,36,5.50125612014743e-05,1157069330,15049
Athene cunicularia,QEEU01000056.1,516834,15,2.90228584032784e-05,1157069330,15049
Athene cunicularia,QEEU01000057.1,377939,16,4.2334874146357e-05,1157069330,15049
Athene cunicularia,QEEU01000059.1,284529,5,1.75729011805475e-05,1157069330,15049
Athene cunicularia,QEEU01000062.1,221204,3,1.35621417334225e-05,1157069330,15049
Athene cunicularia,QEEU01000063.1,195007,14,7.17922946355772e-05,1157069330,15049
Athene cunicularia,QEEU01000064.1,185992,4,2.15063013462945e-05,1157069330,15049
Athene cunicularia,QEEU01000065.1,169867,4,2.35478344822714e-05,1157069330,15049
Athene cunicularia,QEEU01000066.1,164719,15,9.10641759602717e-05,1157069330,15049
Athene cunicularia,QEEU01000067.1,155033,3,1.93507188792064e-05,1157069330,15049
Athene cunicularia,QEEU01000068.1,150814,6,3.97841049239461e-05,1157069330,15049
Athene cunicularia,QEEU01000070.1,144865,2,1.38059572705622e-05,1157069330,15049
Athene cunicularia,QEEU01000072.1,131738,2,1.51816484233858e-05,1157069330,15049
Athene cunicularia,QEEU01000073.1,129870,6,4.62000462000462e-05,1157069330,15049
Athene cunicularia,QEEU01000074.1,123210,2,1.62324486648811e-05,1157069330,15049
Athene cunicularia,QEEU01000075.1,122134,3,2.45631846987735e-05,1157069330,15049
Athene cunicularia,QEEU01000076.1,121167,5,4.12653610306437e-05,1157069330,15049
Athene cunicularia,QEEU01000078.1,116310,4,3.43908520333591e-05,1157069330,15049
Athene cunicularia,QEEU01000080.1,102677,8,7.79142359048278e-05,1157069330,15049
Athene cunicularia,QEEU01000081.1,100646,3,2.98074439123264e-05,1157069330,15049
