species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Bubo bubo,ML986469.1,10414204,82,7.873861506842e-06,1258069325,14932
Bubo bubo,ML981476.1,10386711,111,1.06867323063095e-05,1258069325,14932
Bubo bubo,ML982806.1,10218789,96,9.39445955875985e-06,1258069325,14932
Bubo bubo,ML985133.1,9453007,80,8.46291555692279e-06,1258069325,14932
Bubo bubo,ML982845.1,9433964,118,1.25079976985284e-05,1258069325,14932
Bubo bubo,ML986448.1,9275984,80,8.62442194811893e-06,1258069325,14932
Bubo bubo,ML986058.1,9145402,89,9.7316662515218e-06,1258069325,14932
Bubo bubo,ML984119.1,8904179,88,9.8829998812917e-06,1258069325,14932
Bubo bubo,ML985078.1,8848950,47,5.31136462518152e-06,1258069325,14932
Bubo bubo,ML982479.1,8534103,169,1.98029013711224e-05,1258069325,14932
Bubo bubo,ML986460.1,8473620,66,7.78887889709475e-06,1258069325,14932
Bubo bubo,ML983325.1,8208363,195,2.3756259317479e-05,1258069325,14932
Bubo bubo,ML982670.1,8175302,41,5.01510525238089e-06,1258069325,14932
Bubo bubo,ML985996.1,8141249,160,1.96530041029331e-05,1258069325,14932
Bubo bubo,ML986477.1,8080319,88,1.08906591435313e-05,1258069325,14932
Bubo bubo,ML982958.1,8019613,155,1.93276159335868e-05,1258069325,14932
Bubo bubo,ML982030.1,7891516,64,8.10997532033136e-06,1258069325,14932
Bubo bubo,ML986467.1,7442346,23,3.09042336919031e-06,1258069325,14932
Bubo bubo,ML986479.1,7413627,40,5.39546972082626e-06,1258069325,14932
Bubo bubo,ML986472.1,7353094,51,6.93585584517212e-06,1258069325,14932
Bubo bubo,ML983701.1,7351404,72,9.79404750439508e-06,1258069325,14932
Bubo bubo,ML985629.1,7328422,33,4.50301579248575e-06,1258069325,14932
Bubo bubo,ML982242.1,7143802,157,2.19770928701551e-05,1258069325,14932
Bubo bubo,ML986220.1,7057801,84,1.19017240639117e-05,1258069325,14932
Bubo bubo,ML983578.1,6935354,93,1.34095534272656e-05,1258069325,14932
Bubo bubo,ML981198.1,6603589,71,1.07517290976165e-05,1258069325,14932
Bubo bubo,ML981709.1,6405013,53,8.27476852896317e-06,1258069325,14932
Bubo bubo,ML979461.1,6330947,176,2.77999484121412e-05,1258069325,14932
Bubo bubo,ML982470.1,6073531,49,8.06779450043146e-06,1258069325,14932
Bubo bubo,ML981179.1,6032660,66,1.09404474974555e-05,1258069325,14932
Bubo bubo,ML986463.1,6025199,50,8.29848109581111e-06,1258069325,14932
Bubo bubo,ML983450.1,5972664,116,1.94218191413413e-05,1258069325,14932
Bubo bubo,ML983908.1,5959013,37,6.20908194024749e-06,1258069325,14932
Bubo bubo,ML980486.1,5874425,78,1.32778952833682e-05,1258069325,14932
Bubo bubo,ML986464.1,5851268,44,7.51973760217444e-06,1258069325,14932
Bubo bubo,ML979646.1,5833553,124,2.12563424040203e-05,1258069325,14932
Bubo bubo,ML982152.1,5833399,101,1.73140908070921e-05,1258069325,14932
Bubo bubo,ML981344.1,5672487,80,1.4103161452816e-05,1258069325,14932
Bubo bubo,ML985532.1,5583075,45,8.06007442135382e-06,1258069325,14932
Bubo bubo,ML985068.1,5407330,126,2.33017034284943e-05,1258069325,14932
Bubo bubo,ML984605.1,5302192,65,1.22590807726314e-05,1258069325,14932
Bubo bubo,ML980237.1,5183391,66,1.27329773115707e-05,1258069325,14932
Bubo bubo,ML986457.1,4951226,23,4.64531411008102e-06,1258069325,14932
Bubo bubo,ML985298.1,4855967,33,6.79576282128771e-06,1258069325,14932
Bubo bubo,ML984267.1,4634769,29,6.25705401930495e-06,1258069325,14932
Bubo bubo,ML986055.1,4588792,13,2.8329895972622e-06,1258069325,14932
Bubo bubo,ML983699.1,4455336,61,1.36914477381728e-05,1258069325,14932
Bubo bubo,ML984563.1,4256094,27,6.34384484929139e-06,1258069325,14932
Bubo bubo,ML986415.1,4214004,54,1.281441593316e-05,1258069325,14932
Bubo bubo,ML986459.1,4088090,52,1.27198765193526e-05,1258069325,14932
Bubo bubo,ML985626.1,4072813,29,7.12038583652134e-06,1258069325,14932
Bubo bubo,ML986218.1,4012198,36,8.97263794060014e-06,1258069325,14932
