species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count
Vicugna pacos,GeneScaffold_1647,2318440,8,3.45059609047463e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1332,2303796,14,6.07692695012926e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1693,2301603,2,8.68959590337691e-07,2967729481,15195
Vicugna pacos,GeneScaffold_1837,2300177,8,3.47799321530474e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2726,2288083,18,7.86684748761299e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2318,2275948,9,3.95439614613339e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3060,2268426,12,5.29001166447572e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3642,2266160,28,1.23557030395029e-05,2967729481,15195
Vicugna pacos,GeneScaffold_3673,2259439,11,4.86846513669986e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1637,2243223,14,6.24102017498929e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2532,2232139,7,3.13600541901736e-06,2967729481,15195
Vicugna pacos,GeneScaffold_1246,2226565,22,9.88069066027715e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2669,2224310,9,4.04619859641866e-06,2967729481,15195
Vicugna pacos,GeneScaffold_463,2216526,20,9.02312898653118e-06,2967729481,15195
Vicugna pacos,GeneScaffold_722,2212048,12,5.42483707405988e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2138,2193432,17,7.75041122770161e-06,2967729481,15195
Vicugna pacos,GeneScaffold_3091,2182876,9,4.12300103166648e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2973,2180303,8,3.66921478344982e-06,2967729481,15195
Vicugna pacos,GeneScaffold_2440,2170974,19,8.75183212696237e-06,2967729481,15195
