"species","thrs","clade","class","order","family","chromnum.1n","chromnum.est","chromnum.source","chromnum.database","est.gnsz.Mb","est.gnsz.source","est.gnsz.database","asmblysize.Mb","rsq","name","size.Mb","genecount","genedens","prop.dna","age.dna","prop.line","age.line","prop.ltr","age.ltr","prop.sine","age.sine","prop.unknown","age.unknown","prop.others","age.others"
"Ailuropoda melanoleuca",0.9,"Mammalia","Mammalia","Carnivora","Ursidae",21,NA,"Yang, H. (2010). Sequencing and analysis of the giant panda genome. Science China.Life Sciences, 53(8), 1047-1048. https://doi.org/10.1007/s11427-010-4046-9","",2400,"Yang, H. (2010). Sequencing and analysis of the giant panda genome. Science China.Life Sciences, 53(8), 1047-1048. https://doi.org/10.1007/s11427-010-4046-9","",2444.060653,0.597725010616401,"12",81.781225,1514,18.512806576326,0.0202265123573429,23,0.172554671048092,21,0.0403768056569585,25,0.0680462806010404,11,0.00378985848351612,11,0.000288477701702929,13
"Ailuropoda melanoleuca",0.9,"Mammalia","Mammalia","Carnivora","Ursidae",21,NA,"Yang, H. (2010). Sequencing and analysis of the giant panda genome. Science China.Life Sciences, 53(8), 1047-1048. https://doi.org/10.1007/s11427-010-4046-9","",2400,"Yang, H. (2010). Sequencing and analysis of the giant panda genome. Science China.Life Sciences, 53(8), 1047-1048. https://doi.org/10.1007/s11427-010-4046-9","",2444.060653,0.597725010616401,"17",42.246006,478,11.3146790728572,0.0202265123573429,23,0.172554671048092,21,0.0403768056569585,25,0.0680462806010404,11,0.00378985848351612,11,0.000288477701702929,13
"Ailuropoda melanoleuca",0.9,"Mammalia","Mammalia","Carnivora","Ursidae",21,NA,"Yang, H. (2010). Sequencing and analysis of the giant panda genome. Science China.Life Sciences, 53(8), 1047-1048. https://doi.org/10.1007/s11427-010-4046-9","",2400,"Yang, H. (2010). Sequencing and analysis of the giant panda genome. Science China.Life Sciences, 53(8), 1047-1048. https://doi.org/10.1007/s11427-010-4046-9","",2444.060653,0.597725010616401,"18",38.124791,229,6.00659030498029,0.0202265123573429,23,0.172554671048092,21,0.0403768056569585,25,0.0680462806010404,11,0.00378985848351612,11,0.000288477701702929,13
"Ailuropoda melanoleuca",0.9,"Mammalia","Mammalia","Carnivora","Ursidae",21,NA,"Yang, H. (2010). Sequencing and analysis of the giant panda genome. Science China.Life Sciences, 53(8), 1047-1048. https://doi.org/10.1007/s11427-010-4046-9","",2400,"Yang, H. (2010). Sequencing and analysis of the giant panda genome. Science China.Life Sciences, 53(8), 1047-1048. https://doi.org/10.1007/s11427-010-4046-9","",2444.060653,0.597725010616401,"19",35.683536,266,7.45441819443006,0.0202265123573429,23,0.172554671048092,21,0.0403768056569585,25,0.0680462806010404,11,0.00378985848351612,11,0.000288477701702929,13
"Ailuropoda melanoleuca",0.9,"Mammalia","Mammalia","Carnivora","Ursidae",21,NA,"Yang, H. (2010). Sequencing and analysis of the giant panda genome. Science China.Life Sciences, 53(8), 1047-1048. https://doi.org/10.1007/s11427-010-4046-9","",2400,"Yang, H. (2010). Sequencing and analysis of the giant panda genome. Science China.Life Sciences, 53(8), 1047-1048. https://doi.org/10.1007/s11427-010-4046-9","",2444.060653,0.597725010616401,"20",30.944335,343,11.0844198138367,0.0202265123573429,23,0.172554671048092,21,0.0403768056569585,25,0.0680462806010404,11,0.00378985848351612,11,0.000288477701702929,13
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"1",43.941765,1087,24.737285814532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"2",41.817216,1146,27.4049807619905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"3",41.245747,1243,30.1364404916706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"4",40.94527,1441,35.1933202540855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"5",40.228147,1279,31.7936593002904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"6",39.296448,1268,32.2675474383843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"7",39.040519,1149,29.4309612021295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"8",37.997308,1263,33.2391968399446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"9",37.870855,1261,33.2973734023169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"10",37.359734,1341,35.8942598467109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"11",36.880113,1028,27.8741011449721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"12",36.781507,964,26.2088228195762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"13",36.729457,1012,27.5528168031452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"14",35.748053,1055,29.5120967846836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"15",35.34155,1047,29.6251862184879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"16",34.61046,953,27.5350284278221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"17",33.922019,1030,30.3637587137723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"18",33.559439,1047,31.1983761111144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"19",33.474982,1358,40.5676095658543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"20",33.245535,1109,33.357862943099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"21",29.263592,709,24.2280578542785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"22",28.864005,755,26.1571462449511,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"23",26.460589,941,35.5623225167059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion ocellaris",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.","",805.385376,"Ryu, T., Herrera, M., Moore, B., Izumiyama, M., Kawai, E., Laudet, V., & Ravasi, T. (2022). A chromosome-scale genome assembly of the false clownfish, Amphiprion ocellaris. G3 Genes|Genomes|Genetics, 12(5). https://doi.org/10.1093/g3journal/jkac074","",863.468154,0.493919427764668,"24",21.987767,753,34.2463152351942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Amphiprion percula",0.9,"Actinopterygii","Actinopterygii",NA,"Pomacentridae",24,NA,"Arai R. (2011) Fish Karyotypes, Springer.Lehmann, R., Lightfoot, D. J., Schunter, C., Michell, C. T., Ohyanagi, H., Mineta, K., Foret, S., Berumen, M. L., Miller, D. J., Aranda, M., Gojobori, T., Munday, P. L., & Ravasi, T. (2019). Finding Nemo’s Genes: A chromosome-scale reference assembly of the genome of the orange clownfish Amphiprion percula. Molecular Ecology Resources, 19(3), 570–585. https://doi.org/10.1111/1755-0998.12939","",938.88,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",908.939294,0.580868044351042,"1",46.122984,1066,23.1121212799241,0.0762760818655949,11,0.0955058479405996,4,0.0258136876190546,16,0.0026424283952235,8,0.187911481137925,11,0.00138757451495985,3
