"number","total.slope","total.p","total.r2","line.slope","line.p","line.r2","sine.slope","sine.p","sine.r2","ltr.slope","ltr.p","ltr.r2","dna.slope","dna.p","dna.r2","rc.slope","rc.p","rc.r2"
0.1,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-0.643826329643458,0.0793585046232827,0.0394348147944466,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.11,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-0.643826329643458,0.0793585046232827,0.0394348147944466,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.12,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-0.711799853762885,0.0452510789566287,0.0517148455017292,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.13,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-0.711799853762885,0.0452510789566287,0.0517148455017292,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.14,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-0.711799853762885,0.0452510789566287,0.0517148455017292,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.15,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-0.97604961019098,0.00531229275248781,0.10030965731975,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.16,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-0.97604961019098,0.00531229275248781,0.10030965731975,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.17,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-0.97604961019098,0.00531229275248781,0.10030965731975,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.18,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-0.97604961019098,0.00531229275248781,0.10030965731975,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.19,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-0.97604961019098,0.00362380187305846,0.110169975267975,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.2,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-0.97604961019098,0.00362380187305846,0.110169975267975,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.21,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.00164080511175,0.00298058179953008,0.116032707261115,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.22,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.00164080511175,0.00298058179953008,0.116032707261115,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.23,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.00332140984309,0.00314581040355562,0.116345117533105,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.24,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.00332140984309,0.00314581040355562,0.116345117533105,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.25,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-0.981327518470168,0.00373740899874511,0.113925985554046,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.26,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-0.981327518470168,0.00373740899874511,0.113925985554046,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.27,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-0.975509797662231,0.00363094435092477,0.117782189479384,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.28,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.18927167887604,0.000391710024269137,0.172225760537633,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.29,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.19318095671056,0.000421967832696121,0.172857224668422,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.3,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.19318095671056,0.000421967832696121,0.172857224668422,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.31,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.22076650866152,0.000235175992210341,0.191831513166688,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.32,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.20011382368259,0.000169555559301131,0.202460343948377,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.33,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.20011382368259,0.000169555559301131,0.202460343948377,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.34,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.20424978653711,0.000190775204971316,0.202518416272863,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.35,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.20424978653711,0.000190775204971316,0.202518416272863,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.36,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.21126686212968,0.000200088209145625,0.204317868199102,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.37,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.21126686212968,0.000200088209145625,0.204317868199102,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.38,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.21126686212968,0.000200088209145625,0.204317868199102,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.39,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.19926181875488,0.000265420967070121,0.203321095985137,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.4,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.15959693244534,0.000381799091933211,0.197016946351542,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.41,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.15959693244534,0.000381799091933211,0.197016946351542,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.42,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.15959693244534,0.000381799091933211,0.197016946351542,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.43,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.1571552893535,0.000327261319309799,0.204197812483626,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.44,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.16400830137723,0.000434599125390784,0.199858739352267,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.45,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.16400830137723,0.000434599125390784,0.199858739352267,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.46,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.16400830137723,0.000434599125390784,0.199858739352267,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.47,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.16400830137723,0.000434599125390784,0.199858739352267,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.48,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.16400830137723,0.000434599125390784,0.199858739352267,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.49,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.16400830137723,0.000434599125390784,0.199858739352267,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.5,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.16527085624236,0.000493604579160707,0.199644294107455,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.51,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.16527085624236,0.000493604579160707,0.199644294107455,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.52,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.16527085624236,0.000493604579160707,0.199644294107455,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.53,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.16527085624236,0.000493604579160707,0.199644294107455,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.54,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.18651462216628,0.000403550445600616,0.208547333391695,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.55,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.18651462216628,0.000403550445600616,0.208547333391695,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.56,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.18651462216628,0.000403550445600616,0.208547333391695,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.57,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.20565972547957,0.000335274626308331,0.217246023747654,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.58,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.20565972547957,0.000335274626308331,0.217246023747654,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.59,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.20222905477713,0.000389689888927239,0.216693627494879,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.6,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.20222905477713,0.000389689888927239,0.216693627494879,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.61,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.20222905477713,0.000389689888927239,0.216693627494879,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.62,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.20222905477713,0.000389689888927239,0.216693627494879,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.63,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.20222905477713,0.000389689888927239,0.216693627494879,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.64,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.23391728428962,0.000290017681153526,0.228953476761373,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.65,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.23391728428962,0.000290017681153526,0.228953476761373,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.66,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.23391728428962,0.000290017681153526,0.228953476761373,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.67,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.23504033423137,0.00033657973550453,0.228660706127872,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.68,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.23504033423137,0.00033657973550453,0.228660706127872,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.69,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.23504033423137,0.00033657973550453,0.228660706127872,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.7,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.23504033423137,0.00033657973550453,0.228660706127872,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.71,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.25671464557215,0.000269493586354812,0.23933121912367,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.72,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.25671464557215,0.000269493586354812,0.23933121912367,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.73,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.25671464557215,0.000269493586354812,0.23933121912367,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.74,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.25067044412931,0.000388196632371981,0.237102869157653,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.75,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.23615602388702,0.000545668422608465,0.230965015853277,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.76,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.23615602388702,0.000545668422608465,0.230965015853277,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.77,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.23615602388702,0.000545668422608465,0.230965015853277,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.78,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.23615602388702,0.000545668422608465,0.230965015853277,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.79,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.23615602388702,0.000545668422608465,0.230965015853277,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.8,-1.29293785527851,0.0301442773396688,0.102418805209124,-0.388789142698264,0.386470443100342,0.017092611483795,-1.23632397533972,0.000615061868392026,0.231650161363943,0.56901367663705,0.28639413372939,0.0257856690446315,-1.33436919401264,0.0452724607389873,0.0880173509901118,-0.744775257534327,0.138039873460844,0.0493044890581933
0.81,-1.40231723443903,0.0196771266894312,0.120131219095923,-0.41495941895118,0.357026976028988,0.0197609293124038,-1.21943376506573,0.00077292679831058,0.228799289910944,0.496893603092189,0.36228851062719,0.0193369816793921,-1.42678107798771,0.0333244237776538,0.10106721160123,-0.758557456095952,0.131693563491884,0.0520583790162454
0.82,-1.40231723443903,0.0196771266894312,0.120131219095923,-0.41495941895118,0.357026976028988,0.0197609293124038,-1.21943376506573,0.00077292679831058,0.228799289910944,0.496893603092189,0.36228851062719,0.0193369816793921,-1.42678107798771,0.0333244237776538,0.10106721160123,-0.758557456095952,0.131693563491884,0.0520583790162454
0.83,-1.32457615110148,0.0292901647658048,0.108141588664264,-0.337133331568186,0.459600553056463,0.0130899659503046,-1.17767956980254,0.00151678852176012,0.210685312331907,0.437454729827932,0.423528367667695,0.0153140010346905,-1.37833512535394,0.0397019826177238,0.0969015913144571,-0.686859094959519,0.176255015436037,0.043108477364811
0.84,-1.3543895118129,0.0247917096597121,0.116954881984968,-0.31987610190444,0.480848382624374,0.0121940415076144,-1.17672311606739,0.00141132614538959,0.217676144040338,0.626369455194199,0.260855602781121,0.0307296377255107,-1.2960551724662,0.0542871442961827,0.0873816156858783,-0.645406349124337,0.203027859952014,0.0392169294986111
0.85,-1.3543895118129,0.0247917096597121,0.116954881984968,-0.31987610190444,0.480848382624374,0.0121940415076144,-1.17672311606739,0.00141132614538959,0.217676144040338,0.626369455194199,0.260855602781121,0.0307296377255107,-1.2960551724662,0.0542871442961827,0.0873816156858783,-0.645406349124337,0.203027859952014,0.0392169294986111
