"(Intercept)","age.norm","prop.norm","age.norm:prop.norm","dna","line","ltr","sine","others","unknown","df","logLik","AICc","delta","weight"
0.793871987049611,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,14.1492025170123,-26.2095161451357,8.2457780008643,0.00416529006225849
0.793871987049611,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,14.1492025170123,-26.2095161451357,8.2457780008643,0.00416529006225849
0.793871987049611,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,14.1492025170123,-26.2095161451357,8.2457780008643,0.00416529006225849
0.876688465139886,NA,-0.287938731629976,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,15.2012697193082,-26.129812165889,8.32548198011096,0.00400255907926102
0.676382214217628,0.202598965237391,NA,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2,15.0722098942378,-25.8716925157483,8.58360163025174,0.00351793475923842
0.690252848463595,0.164283891415138,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,15.0239040711879,-25.7750808696485,8.68021327635148,0.00335203719275672
0.683196089581563,0.232602278911565,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,15.0040041466655,-25.7352810206038,8.72001312539624,0.00328599123990361
0.690772894931269,0.173507817943981,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,15.0024665294376,-25.732205786148,8.72308835985206,0.00328094252565209
0.504145951883357,0.375625262819625,0.0767971395052397,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,3,16.0890072056864,-25.6198748764891,8.8354192695109,0.00310174631924501
0.54370276907432,0.330136983688114,0.0728553939180412,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,3,16.0735823908149,-25.5890252467462,8.86626889925383,0.00305426955794094
0.706030657289461,0.155466938036299,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,14.8783204791319,-25.4839136855366,8.97138046046342,0.00289789521686518
0.708788564555293,0.160180115702516,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,14.8294983272541,-25.386269381781,9.06902476421902,0.0027598119250673
0.84211624278808,NA,-0.0960986514638558,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,2,14.7523412479158,-25.2319552231043,9.22333892289572,0.00255488050882103
0.840239499726585,NA,-0.092996844675986,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,2,14.7284575379882,-25.1841878032491,9.27110634275095,0.00249458340931927
0.672682469004387,0.185193636404713,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,14.6269666782494,-24.9812060837715,9.47408806222847,0.00225382976111797
0.854934487220642,NA,-0.0970055509255526,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,14.4093226050179,-24.5459179373085,9.90937620869153,0.00181300703500967
0.855995122024087,NA,-0.0970971302321638,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,14.3987976490443,-24.5248680253613,9.93042612063869,0.00179402528206792
0.834943599949066,NA,-0.0761036347572013,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2,14.3916481881263,-24.5105691035254,9.9447250424746,0.00178124470996796
0.831513846519742,NA,-0.0685525883799083,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,2,14.3867237783426,-24.5007202839579,9.95457386204214,0.00177249469310741
0.740477481289173,0.10910177077643,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,14.3520025551882,-24.4312778376491,10.024016308351,0.00171200767753281
0.727181885771848,NA,0.142408262562237,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,14.3331521234315,-24.3935769741358,10.0617171718642,0.00168003786271749
0.73286428187089,NA,0.129150004383449,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,14.3319821085968,-24.3912369444663,10.0640572015337,0.00167807334297795
0.599273106360621,0.281838279608514,0.0636095824253109,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,3,15.4249525043259,-24.291765473768,10.163528672232,0.00159665462394068
0.820994798906708,NA,-0.0545348566104181,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,14.2260419587656,-24.1793566448039,10.2759375011962,0.00150939086054797
0.818693356595585,NA,-0.0503123360135731,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,2,14.2250614188308,-24.1773955649343,10.2778985810658,0.00150791156790325
0.697396795419544,0.0555642963131555,-0.169442708266678,0.439083230886971,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,4,16.5570823986268,-24.1617838448727,10.2935103011273,0.00149618684158537
0.824715667335532,NA,-0.0537753994247592,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,14.1961562374317,-24.1195852021361,10.3357089438639,0.00146494902185237
0.825542667052777,NA,-0.0524797416935303,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,14.1957017030587,-24.1186761333902,10.3366180126098,0.00146428330347472
0.474089226780941,0.299012916727932,0.249941433966873,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,15.3383455145864,-24.1185514942891,10.3367426517109,0.0014641920528408
0.772218617158881,0.0445379512652637,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,14.1673132397402,-24.0618992067531,10.3933949392469,0.00142329904312609
0.776603799760168,0.0390033612901813,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,14.1656344029316,-24.058541533136,10.396752612864,0.00142091156096012
0.791249412131128,NA,0.00432091852511982,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,14.150729675219,-24.0287320777107,10.4265620682893,0.0013998903082205
0.79540917984219,NA,-0.00533436089662997,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,14.1494699763094,-24.0262126798915,10.4290814661085,0.00139812797816132
0.532654143913022,0.272240774092714,0.142192977752527,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,15.2167551810189,-23.875370827154,10.579923318846,0.00129655825435745
0.574754577574807,0.295557554008624,0.0884222856820506,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3,15.2130947227129,-23.868049910542,10.587244235458,0.00129182093260005
0.50635917606081,0.295175672644138,0.227913772551904,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,15.209628571144,-23.8611176074042,10.5941765385958,0.00128735103659148
0.75482303846924,-0.0163770372425498,-0.192458186988549,0.454696967689447,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,4,16.4051313238935,-23.857881695406,10.597412450594,0.00128526984335248
0.547418800259467,0.27493264096197,0.129863246849943,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,15.1666495077166,-23.7751594805494,10.6801346654506,0.00123319403955188
0.641093376981634,0.268914323161077,0.050319409367571,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3,15.0614226219291,-23.5647057089745,10.8905884370255,0.0011100229579103
0.365821574450296,0.627357843671893,0.672888386292466,-1.03686573155176,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,16.1183131159954,-23.2842452796099,11.1710488663901,0.000964785466593162
0.592743530560588,0.244372097929651,0.143016981907864,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,14.7743414647283,-22.9905433945728,11.4647507514272,0.000833017641066684
0.637939996226823,0.376250170168263,0.44948337188409,-1.42678077452742,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,15.8845176298342,-22.8166543072875,11.6386398387125,0.000763650539927155
0.590699635311558,0.396871101273984,0.183094667877825,-0.526761737616621,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4,15.7241016737476,-22.4958223951142,11.9594717508858,0.000650469441536499
0.638717578897606,0.138856207690959,0.198310789090665,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,14.4897071577082,-22.4212747805326,12.0340193654674,0.000626670267201439
0.437724353782749,0.544736175709533,0.531680969322335,-0.83448484051537,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4,15.625338057896,-22.2982951634111,12.1569989825889,0.00058929723752658
0.662647688340453,0.101046522296813,0.175309253797027,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,14.4173640701954,-22.2765886055072,12.1787055404928,0.000582936012738182
0.750595894994983,0.101182653954192,-0.0125521534962181,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3,14.355028973657,-22.1519184124302,12.3033757335698,0.000547708016651957
0.65292968345338,0.295983215696624,0.188040311809349,-0.66635502329414,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,15.473864640905,-21.995348329429,12.459945816571,0.000506466047116894
0.59808042097624,0.1272793317188,-0.00587618369638632,0.305913697133168,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,15.4400156542754,-21.9276503561698,12.5276437898302,0.000489609581220136
0.599951576339156,0.280071100954966,0.0617684454699499,0.0048864774390216,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4,15.4249715287297,-21.8975621050784,12.5577320409216,0.000482298962029567
0.581553323873555,0.278886683256806,0.0705241213963548,0.0447682484337326,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,4,15.2146195917888,-21.4768582311966,12.9784359148034,0.000390806377062723
0.566811816932259,0.236656927765775,0.0926260980813156,0.0722765475048019,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,15.1762219159381,-21.4000628794952,13.0552312665048,0.000376084767009329
0.499466824417137,0.423483821143979,0.294588965907632,-0.534640346018464,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,15.063049918816,-21.173718885251,13.281575260749,0.000335842588987266
0.651510754176367,0.250578856267426,0.487934238201177,-1.14586914125804,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,14.8011423625447,-20.6499037727085,13.8053903732915,0.000258458466216194
