"(Intercept)","age.norm","prop.norm","age.norm:prop.norm","dna","line","ltr","sine","others","unknown","df","logLik","AICc","delta","weight"
0.742346735685843,0.178615788274927,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,18.955080084118,-33.7877111886441,13.9336540295144,0.000318243156669335
0.812258746070026,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,17.729677133151,-33.4189502258979,14.3024149922606,0.000264657160077252
0.812258746070026,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,17.729677133151,-33.4189502258979,14.3024149922606,0.000264657160077252
0.812258746070026,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,17.729677133151,-33.4189502258979,14.3024149922606,0.000264657160077252
0.812258746070026,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,17.729677133151,-33.4189502258979,14.3024149922606,0.000264657160077252
0.812258746070026,NA,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,1,17.729677133151,-33.4189502258979,14.3024149922606,0.000264657160077252
0.812258746070026,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,1,17.729677133151,-33.4189502258979,14.3024149922606,0.000264657160077252
0.812258746070026,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,1,17.729677133151,-33.4189502258979,14.3024149922606,0.000264657160077252
0.812258746070026,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1,17.729677133151,-33.4189502258979,14.3024149922606,0.000264657160077252
0.812258746070026,NA,NA,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,17.729677133151,-33.4189502258979,14.3024149922606,0.000264657160077252
0.812258746070026,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,1,17.729677133151,-33.4189502258979,14.3024149922606,0.000264657160077252
0.812258746070026,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,1,17.729677133151,-33.4189502258979,14.3024149922606,0.000264657160077252
0.812258746070026,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,1,17.729677133151,-33.4189502258979,14.3024149922606,0.000264657160077252
0.812258746070026,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,17.729677133151,-33.4189502258979,14.3024149922606,0.000264657160077252
0.812258746070026,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1,17.729677133151,-33.4189502258979,14.3024149922606,0.000264657160077252
0.812258746070026,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1,17.729677133151,-33.4189502258979,14.3024149922606,0.000264657160077252
0.812258746070026,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,1,17.729677133151,-33.4189502258979,14.3024149922606,0.000264657160077252
0.704524760314788,0.293936715463827,0.0152233016729229,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,3,19.7619538612718,-33.2764850421312,14.4448801760274,0.000246460727658694
0.683575273511425,0.388934981499453,0.0389896525545843,-0.224062240264437,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4,20.8444347943117,-33.2722029219568,14.4491622962017,0.000245933604933726
0.903714572910572,NA,-0.189962525541706,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,18.659604670981,-33.1967603623702,14.5246048557883,0.000236829464028704
0.754512837719277,0.160792395669467,NA,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,18.6091224022792,-33.0957958249666,14.6255693931919,0.000225170535881176
0.890830666269578,NA,-0.219998541135661,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,2,18.58091990322,-33.0393908268481,14.6819743913104,0.000218908876307165
0.672021529300437,0.28717433169586,0.141777813045303,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,19.592262509405,-32.9371023383977,14.7842628797608,0.000207994431785347
0.915201609565615,0.0149268809639234,-0.226811823125296,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,19.490026020464,-32.7326293605157,14.9887358576428,0.000187780705173216
0.864803921852262,NA,-0.167536521386918,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,18.4237176124484,-32.724986245305,14.9963789728536,0.000187064459849292
0.865658203884988,NA,-0.18365383556926,NA,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,2,18.3971845701357,-32.6719201606795,15.049445057479,0.000182166338998795
0.738987528967178,0.214984553557039,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,18.3611561811095,-32.5998633826273,15.1215018355313,0.000175720002124005
0.660164904058296,0.364056942510207,0.0997240336149353,-0.101894714415587,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,4,20.4663215086634,-32.5159763506602,15.2053888674983,0.000168502117286417
0.869649551186806,NA,-0.14937839375196,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,18.1004022301307,-32.0783554806696,15.6430097374889,0.000135387072589694
0.797365539115762,NA,0.150279200965213,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,17.9854060635696,-31.8483631475474,15.8730020706112,0.000120679915447302
0.787072327658509,0.165136138865953,-0.0877018161129097,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,3,19.0424640048885,-31.8375053293647,15.8838598887938,0.000120026530346117
0.834123626606457,NA,-0.106492609515365,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,17.9672152084696,-31.8119814373474,15.9093837808111,0.000118504490995717
0.841035962701003,NA,-0.121829201693503,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,17.9371913144656,-31.7519336493394,15.9694315688191,0.000114999406163135
0.753579262495039,0.166698095399637,-0.0209410300654636,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,18.9605919481625,-31.6737612159125,16.047604002246,0.000110591225205793
0.785543362448409,0.0950580045037806,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2,17.8497116085199,-31.576974237448,16.1443909807106,0.000105366764452447
0.812326139385437,-0.000219452559379135,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,17.7296782568076,-31.3369075340233,16.3844576841352,9.34488200135028e-05
0.661358315663887,0.323043979186291,0.194518524691117,-0.142246707286643,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4,19.6186285014719,-30.8205903362771,16.9007748818814,7.21866631570969e-05
0.945177048979818,-0.0467582029107573,-0.29689275004268,0.174337500028895,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4,19.5707527064151,-30.7248387461635,16.996526471995,6.88120939028694e-05
0.810132971856357,0.0122956147213031,-0.199929144157531,0.437558850935403,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,19.4475155916484,-30.4783645166302,17.2430007015283,6.08336079260107e-05
0.854009471815875,0.0382276121169826,-0.136633704190562,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,3,18.1172289033592,-29.987035126306,17.7343300918525,4.75831022295622e-05
0.791023324600705,0.0190716087849019,0.155176830335988,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,17.9936639861561,-29.7399052918998,17.9814599262587,4.20522455052426e-05
0.771791131971259,0.205187883073824,-0.0327209743050274,-0.151775305927303,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,19.0717056196532,-29.7267445726398,17.9946206455187,4.17764350677447e-05
0.770929191966091,0.237006398639709,0.209528065055392,-1.23081498045329,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,19.0218404667089,-29.6270142667512,18.0943509514074,3.97443333321776e-05
0.784547649167365,0.0535190470353894,0.302098509178451,-0.590888184099648,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,18.1207570073249,-27.8248473479831,19.8965178701755,1.61413421134406e-05
