"X.Intercept.","prop.dna","age.dna","prop.line","age.line","prop.ltr","age.ltr","prop.sine","age.sine","prop.unknown","age.unknown","prop.others","age.others","age.dna.prop.dna","age.line.prop.line","age.ltr.prop.ltr","age.sine.prop.sine","age.unknown.prop.unknown","age.others.prop.others","df","logLik","AICc","delta","weight","lambda.p"
0.88156306122693,NA,NA,NA,NA,NA,0.246103477343471,NA,NA,NA,-0.23277599050244,0.120065280271614,NA,NA,NA,NA,NA,NA,NA,5,16.7324521351692,-18.8495196549537,4.91966968058292,0.00605186472382298,0.000732679418444147
0.848051814419538,NA,NA,NA,NA,0.134765354085626,0.298582300315181,NA,NA,NA,-0.23618591077011,NA,NA,NA,NA,NA,NA,NA,NA,5,16.72860595767,-18.8418272999553,4.92736203558127,0.00602863288342425,0.0178879686601974
0.804885115132918,NA,NA,NA,NA,NA,0.216011901536063,NA,NA,NA,NA,0.104017207923131,NA,NA,NA,NA,NA,NA,NA,4,14.8447840819726,-18.8324253068023,4.93676402873435,0.00600035881110657,0.0151756554954858
0.852751382850782,-0.164514574641824,NA,NA,NA,0.20901249169554,0.360468181813292,NA,NA,NA,-0.287339733831623,NA,NA,NA,NA,NA,NA,NA,NA,6,18.9049124564438,-18.8098249128876,4.959364422649,0.00593293524199814,0.359077181599847
0.77701322229869,NA,NA,NA,NA,0.112171332083916,0.258955954598928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14.7989904156446,-18.7408379741464,5.02835136139017,0.00573177698939863,0.000823254436942102
0.927946571024937,-0.357110230358994,-0.1753673426847,NA,NA,NA,0.274650260378636,NA,NA,NA,NA,0.232646699026583,NA,NA,NA,NA,NA,NA,NA,6,18.8629321149973,-18.7258642299947,5.04332510554192,0.00568902415053206,1
0.929313705087253,-0.104037300898728,NA,NA,NA,NA,0.249175101211193,NA,NA,NA,-0.244515978298122,NA,NA,NA,NA,NA,NA,NA,NA,5,16.6610491049534,-18.7067135945221,5.06247574101449,0.00563480991019633,0.12302982822499
0.848767871200192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0974614623734038,NA,NA,NA,NA,NA,NA,3,13.151303205224,-18.7026064104479,5.06658292508869,0.00562325018297858,0.00353927714731713
0.806438742558588,NA,NA,-0.320479647401382,-0.207323968995132,NA,NA,NA,NA,NA,NA,NA,0.276699472858454,NA,1.30619569281899,NA,NA,NA,NA,6,18.8494506762112,-18.6989013524223,5.07028798311427,0.00561284259202698,0.217553074325019
0.90794972144299,-0.215724840825817,NA,NA,NA,NA,0.303505389812042,NA,NA,-0.0469184823761911,-0.320661029201234,0.30262042095907,NA,NA,NA,NA,NA,NA,NA,7,21.4266848613472,-18.6715515408762,5.09763779466039,0.00553660992371474,1
0.896173034089456,-0.261356897581759,NA,NA,NA,NA,0.303385268449479,NA,0.0120392482605224,NA,-0.323756672400319,0.300157396829481,NA,NA,NA,NA,NA,NA,NA,7,21.3960529165486,-18.610287651279,5.15890168425765,0.00536958401836918,1
0.909383616956208,-0.267588983232653,NA,NA,NA,NA,0.312005158575124,NA,NA,NA,-0.320775368442344,0.29590566817069,-0.0101294127903452,NA,NA,NA,NA,NA,NA,7,21.3949447212873,-18.6080712607564,5.16111807478019,0.00536363676677169,1
0.854946790322517,NA,NA,NA,NA,0.228597090991208,0.35534384801843,NA,NA,-0.142264835993611,-0.284299287608781,NA,NA,NA,NA,NA,NA,NA,NA,6,18.7449068163828,-18.4898136327657,5.27937570277092,0.00505568540235317,1
1.10616927736848,-0.467996260442984,-0.137139664524986,NA,-0.160570995685361,NA,0.388254843870763,NA,NA,NA,-0.328688459615749,0.268214053518906,NA,NA,NA,NA,NA,NA,NA,8,24.4302848588242,-18.4605697176484,5.30861961788823,0.00498229921731415,1
0.763638748300389,NA,NA,0.351270462604326,NA,NA,0.278986391497175,NA,NA,-0.427909584409968,NA,0.241289063280659,NA,NA,NA,NA,NA,NA,NA,6,18.7302602560413,-18.4605205120827,5.30866882345391,0.00498217664039633,1
0.812566880928255,NA,NA,NA,NA,NA,0.236127245147587,NA,NA,-0.16282029800172,NA,0.23538710328251,NA,NA,NA,NA,NA,NA,NA,5,16.5361354338423,-18.4568862522999,5.31230308323667,0.00497313159879552,1
0.840808278322134,-0.0759941414336348,NA,NA,NA,NA,0.215651552964067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14.6501380020444,-18.4431331469459,5.3260561885907,0.00493905091050844,0.00886816151531888
0.701074682986915,NA,NA,-0.0111557333481404,-0.138480741163604,NA,NA,NA,NA,-0.316648351418183,NA,0.240969541758357,0.303673394891208,NA,1.21395906598408,NA,NA,NA,NA,8,24.3991412753523,-18.3982825507047,5.37090678483192,0.00482952389934743,1
0.887988571882383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0873327631377304,NA,NA,NA,NA,NA,NA,NA,3,12.9469424227819,-18.2938848455638,5.47530448997281,0.00458389484085139,0.0045358064213786
0.843115247722974,NA,NA,NA,NA,NA,0.208527632089405,NA,NA,-0.051448135374007,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14.5015033631218,-18.1458638691008,5.62332546643585,0.00425688873877503,0.00665173176059729
0.834274153060088,NA,NA,-0.519708353753908,-0.234441921044664,NA,NA,NA,NA,NA,NA,0.198741046375252,0.243320140936734,NA,1.50797025954795,NA,NA,NA,NA,7,21.1583277470114,-18.1348373122046,5.63435202333196,0.00423348390380676,1
0.861898586474386,NA,NA,NA,0.0701179362475987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12.8514487828776,-18.1028975657552,5.66629176978141,0.00416641268743852,0.0171981226957916
0.929875182804749,NA,NA,NA,NA,NA,0.238461836943673,NA,NA,-0.0714390560121001,-0.236305417270381,NA,NA,NA,NA,NA,NA,NA,NA,5,16.349547291288,-18.0837099671913,5.6854793683453,0.00412663208904761,0.101762946582585
0.917089381912505,-0.0585966700334371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12.7976044011588,-17.9952088023176,5.77398053321905,0.00394800748335227,0.0133577259214274
0.958488410667217,NA,NA,NA,NA,NA,0.255603543252963,NA,NA,-0.389978832419491,-0.389826925473898,0.293163229190904,NA,NA,NA,NA,NA,0.50651490753463,NA,7,21.0842625453899,-17.9867069089617,5.78248242657491,0.0039312603348932,0.065612777553635
0.865585920468241,NA,NA,NA,NA,NA,0.222496259934187,NA,-0.0519770983667489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14.4128109257958,-17.9684789944487,5.80071034108794,0.00389559377487274,0.00110940344757389
0.948848294224801,NA,-0.173120048994297,NA,NA,NA,0.24655339354106,NA,NA,-0.310993716524761,NA,0.255356514789642,NA,NA,NA,NA,NA,NA,NA,6,18.4754347044956,-17.9508694089912,5.81831992654539,0.00386144443866014,1
0.918711204394683,NA,NA,NA,NA,NA,NA,NA,NA,-0.0467699340175293,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12.7693289063868,-17.9386578127736,5.83053152276302,0.00383793907104863,0.0126382412158779
0.932868975785212,NA,-0.0959445237382866,0.280008223776592,NA,NA,0.313877365793693,NA,NA,-0.503193848498668,-0.24760017478161,0.30610533347509,NA,NA,NA,NA,NA,NA,NA,8,24.163107424438,-17.9262148488759,5.84297448666069,0.00381413552584075,1
0.988126355142546,NA,NA,NA,NA,NA,NA,-0.289969296571832,NA,NA,-0.284137780423032,0.307833462083165,NA,NA,NA,NA,NA,NA,NA,5,16.2584259504398,-17.901467285495,5.86772205004157,0.00376723103692185,1
0.850548998726957,NA,-0.0331623233619818,NA,NA,NA,0.206424178867123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14.3778068578512,-17.8984708585595,5.87071847697709,0.00376159114658096,0.00142587884719245
1.06730186079298,NA,NA,NA,NA,-0.372438828059228,NA,NA,NA,-0.25173890019341,-0.28183578247038,0.609236151379021,NA,NA,NA,NA,NA,NA,NA,6,18.4458122634491,-17.8916245268982,5.87756480863838,0.00374873661045607,1
0.796650566989642,NA,NA,0.321172570091745,NA,0.24051178012289,0.396417120697925,NA,NA,-0.383392727773581,-0.258596123226625,NA,NA,NA,NA,NA,NA,NA,NA,7,21.0200792979932,-17.8583404141682,5.91084892136837,0.00368686617805192,1
0.813572380068812,NA,NA,NA,NA,NA,0.186820533867839,NA,NA,NA,NA,NA,0.040598676283779,NA,NA,NA,NA,NA,NA,4,14.3575802394673,-17.8580176217918,5.91117171374479,0.00368627117992084,0.00394521210678189
0.949314585794279,NA,NA,NA,NA,NA,0.315240235356794,NA,NA,-0.253764266743121,-0.318265599994849,0.317944916181564,-0.0587939198546287,NA,NA,NA,NA,NA,NA,7,21.0133977633554,-17.8449773448926,5.92421199064399,0.00366231436720419,1
0.926124497636879,NA,-0.0323811212041959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12.6960654752422,-17.7921309504843,5.97705838505226,0.00356681161299734,0.0176790026814968
0.965317086471264,-0.233660073125266,-0.170278697738539,NA,NA,NA,0.236993028861405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16.1984356888169,-17.7814867622493,5.98770257328734,0.00354787913080751,0.0636191197659046
0.911405763897838,NA,NA,NA,NA,NA,NA,-0.040889858926769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12.6813460013117,-17.7626920026234,6.00649733291326,0.00351469453143965,0.0122434379709726
0.820546025128271,NA,NA,NA,0.0196381063518196,NA,0.199230230527717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14.2839630855863,-17.7107833140297,6.05840602150695,0.0034246465623153,0.00331489869292121
0.82610104742835,NA,NA,0.0136464012800147,NA,NA,0.207280550768882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14.2747554712174,-17.6923680852919,6.07682125024469,0.00339325846392969,0.0025320732715876
0.832017795619945,NA,NA,NA,NA,NA,0.204508879853284,-0.00777345429313875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14.2663746177111,-17.6756063782793,6.09358295725727,0.00336493889865908,0.00283526589648345
0.948318076505675,NA,NA,NA,NA,-0.105149866368534,0.243704915217382,NA,NA,-0.235527893552778,-0.311374962416496,0.398290188479209,NA,NA,NA,NA,NA,NA,NA,7,20.9220705193709,-17.6623228569235,6.10686647861309,0.0033426638345059,1
0.796385609002267,NA,NA,0.340822230645771,NA,NA,0.249440537410726,NA,NA,-0.305943152110628,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16.1220605719969,-17.6287365286091,6.14045280692747,0.0032869986375797,0.213582783428033
0.903419743439189,NA,NA,NA,NA,0.00988045021286377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12.6085694790996,-17.6171389581992,6.15205037733736,0.00326799319600437,0.0122681508885038
0.90595512553409,NA,NA,0.00158750897594727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12.6045301555643,-17.6090603111286,6.160129024408,0.00325481933882237,0.0104565896576066
0.907559209770204,NA,NA,NA,NA,NA,NA,NA,-0.00144642530810356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12.6045020871401,-17.6090041742803,6.16018516125632,0.00325472798245473,0.0105686277151979
0.661786845287685,NA,NA,0.603318148415787,NA,NA,NA,NA,NA,-0.377295817722498,NA,NA,0.286302216729328,NA,NA,NA,NA,NA,NA,5,16.1084019742727,-17.6014193331608,6.16777000237578,0.00324240806106521,0.00500471713365102
0.842518437267914,NA,NA,NA,NA,0.269342653300586,0.3301456770077,-0.189537243119724,NA,NA,-0.296824712241352,NA,NA,NA,NA,NA,NA,NA,NA,6,18.2729777204957,-17.5459554409913,6.2232338945453,0.00315372513408015,0.545896088092186
0.917568234638449,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19075416739791,NA,0.107427928908932,NA,NA,NA,NA,NA,NA,4,14.1910461676327,-17.5249494781226,6.24423985741398,0.00312077495799287,0.209949804649865
0.921015706731316,NA,NA,NA,NA,NA,0.271791679434814,-0.064409402968061,NA,-0.190670813276855,-0.319717875016129,0.324454281356627,NA,NA,NA,NA,NA,NA,NA,7,20.8491992795953,-17.5165803773724,6.25260895816423,0.00310774320300534,1
0.953007888140271,-0.254548868713648,NA,NA,NA,-0.401323940771562,NA,NA,NA,NA,NA,0.575454773032499,NA,NA,NA,NA,NA,NA,NA,5,16.0333588843358,-17.4513331532869,6.3178561822497,0.00300799334163639,1
0.935536409596524,NA,NA,NA,NA,NA,0.290227580971589,NA,-0.0248907872177055,-0.228678400450228,-0.303794033654263,0.297367803722614,NA,NA,NA,NA,NA,NA,NA,7,20.7842879440986,-17.3867577063791,6.38243162915753,0.0029124232571827,1
0.888125252913958,NA,NA,NA,NA,NA,0.211978861540874,NA,NA,NA,-0.219844403228353,NA,0.0444275708907623,NA,NA,NA,NA,NA,NA,5,15.9450712197041,-17.2747578240236,6.49443151151306,0.0027538103319289,0.0182476769586492
0.916320990081742,NA,NA,NA,NA,NA,0.226297608807072,-0.0368910734352037,NA,NA,-0.226713337019948,NA,NA,NA,NA,NA,NA,NA,NA,5,15.8942277187183,-17.1730708220521,6.59611851348453,0.0026172967934424,0.0274485334142847
0.780922325167745,NA,NA,-0.478338393192186,-0.240653432387047,0.170259952417046,NA,NA,NA,NA,NA,NA,0.28266956220125,NA,1.60869271866024,NA,NA,NA,NA,7,20.6712540162334,-17.1606898506486,6.60849948488803,0.0026011445019127,1
0.869336358377562,NA,NA,0.328220598344239,NA,NA,0.293963255668285,-0.138068671637069,NA,-0.397378059729959,-0.301179171018303,0.34657341208846,NA,NA,NA,NA,NA,NA,NA,8,23.7575999516281,-17.1151999032562,6.65398943228036,0.0025426492963665,1
1.09074216917196,NA,NA,-1.15057658288904,-0.518241338173567,NA,NA,0.405503828949906,NA,NA,NA,NA,0.243154397835343,NA,2.31051569265763,NA,NA,NA,NA,7,20.628278399362,-17.0747386169059,6.69445071863072,0.00249172670094443,1
0.901305493893783,NA,NA,NA,NA,NA,NA,NA,NA,-0.140609440762622,NA,0.199440317834738,NA,NA,NA,NA,NA,NA,NA,4,13.9560481707085,-17.0549534842742,6.71423585126246,0.00246719865202138,0.002601058308021
0.999220785490278,NA,NA,NA,NA,NA,NA,NA,NA,-0.183966606912957,-0.247425744848347,0.248596430474321,NA,NA,NA,NA,NA,NA,NA,5,15.8318176302838,-17.0482506451829,6.72093869035366,0.00245894387457383,1
0.912647630101582,NA,NA,-0.0157367739850208,NA,NA,0.232106174250912,NA,NA,NA,-0.222675248591524,NA,NA,NA,NA,NA,NA,NA,NA,5,15.829285254904,-17.0431858944234,6.72600344111318,0.00245272478350575,0.023283497448778
0.915327677475113,NA,NA,NA,NA,NA,0.237408804285235,NA,-0.016194794347918,NA,-0.213393420165472,NA,NA,NA,NA,NA,NA,NA,NA,5,15.8279269257006,-17.0404692360166,6.72872009952002,0.00244939543749022,0.0134827656056575
0.913847054271529,NA,NA,NA,-0.0129543937848493,NA,0.237881240833351,NA,NA,NA,-0.221791611957361,NA,NA,NA,NA,NA,NA,NA,NA,5,15.8220477702202,-17.0287109250559,6.74047841048074,0.00243503730907176,0.0139864736496123
0.889073130997079,NA,-0.152959949643552,0.315207671767976,NA,NA,0.283798312142732,NA,NA,-0.531612881195165,NA,0.258327087563924,NA,NA,NA,NA,NA,NA,NA,7,20.6023508361326,-17.022883490447,6.74630584508958,0.00242795262512278,1
0.959455434219103,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.188497292341466,0.0984460536917096,NA,NA,NA,NA,NA,NA,NA,4,13.9381051817064,-17.0190675062699,6.75012182926668,0.0024233245273137,0.147914109962897
0.904099851271088,NA,0.0050499720200028,NA,NA,NA,0.233240625624988,NA,NA,NA,-0.221386401714641,NA,NA,NA,NA,NA,NA,NA,NA,5,15.8146144992102,-17.0138443830358,6.7553449525008,0.00241700412264784,0.0189745547028205
0.964522915378068,NA,NA,0.227057506230227,-0.10798746999013,NA,0.354283740973214,NA,NA,-0.451362464195588,-0.334416397265475,0.30277757640702,NA,NA,NA,NA,NA,NA,NA,8,23.6777248730701,-16.9554497461403,6.81373958939633,0.00234745435767214,1
0.883003895115805,NA,NA,NA,NA,NA,NA,-0.1904298577069,NA,NA,NA,0.221139470077027,NA,NA,NA,NA,NA,NA,NA,4,13.8973564458955,-16.9375700346482,6.83161930088842,0.00232656198090618,0.023894860879483
1.14570947425389,-0.421162064403955,-0.101585604037456,NA,NA,-0.487361493536511,NA,NA,NA,NA,-0.261418256128711,0.707827488092341,NA,NA,NA,NA,NA,NA,NA,7,20.5449554369959,-16.9080926921737,6.86109664336291,0.00229252300954441,1
0.733643644646448,-0.218342441632095,NA,-0.233697735432458,-0.176316932445612,NA,NA,NA,NA,NA,NA,0.226242820534249,0.302867693535503,NA,1.34342297763865,NA,NA,NA,NA,8,23.6431224005314,-16.8862448010627,6.88294453447387,0.0022676159026287,1
0.8953559096598,-0.148453388222042,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.180600611444843,NA,NA,NA,NA,NA,NA,NA,4,13.8647088198966,-16.8722747826504,6.89691455288618,0.0022518317749873,0.00240838303485057
0.909833680909666,NA,NA,0.297389668581265,NA,NA,0.286724143095183,NA,NA,-0.616313456362375,-0.366755171494441,0.291862237333688,NA,NA,NA,NA,NA,0.527275589054404,NA,8,23.621316739482,-16.8426334789639,6.92655585657269,0.00221870425235455,1
0.997646807987963,-0.0789349284415763,NA,NA,NA,NA,NA,NA,NA,NA,-0.196262352538043,NA,NA,NA,NA,NA,NA,NA,NA,4,13.8396753540285,-16.8222078509141,6.94698148462253,0.00219616035272279,1
0.769272398391335,-0.119170655571229,NA,NA,NA,0.162409562204463,0.297567805876965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15.7180193927713,-16.8206541701581,6.94853516537855,0.00219445494918315,0.00292780838558217
0.778745009438144,NA,NA,NA,0.146560821550767,NA,NA,NA,NA,NA,NA,0.164100888026602,NA,NA,NA,NA,NA,NA,NA,4,13.8209915145798,-16.7848401720167,6.98434916351989,0.00215550859333446,0.00887510182524382
0.990705140831543,-0.195896044911657,NA,NA,NA,NA,NA,NA,NA,NA,-0.245278215433487,0.224868042168163,NA,NA,NA,NA,NA,NA,NA,5,15.6854379729741,-16.7554913305635,7.0136980049731,0.00212410870441186,1
0.965609101700337,NA,-0.152701659627981,NA,NA,NA,0.215658789266985,NA,NA,-0.173811416890678,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15.6840670790435,-16.7527495427024,7.01643979283424,0.00212119877174136,0.00290373877208805
0.810055956059447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11781674603542,0.120885218031727,NA,NA,NA,NA,NA,NA,4,13.7882624029749,-16.719381948807,7.04980738672958,0.0020861027040575,0.00637170780649778
0.998606234251458,NA,NA,NA,NA,NA,NA,NA,NA,-0.0625827946273279,-0.193415515023157,NA,NA,NA,NA,NA,NA,NA,NA,4,13.7807365881253,-16.7043303191078,7.06485901642879,0.00207046200965585,0.557528857241309
1.00659203866028,NA,NA,-0.637202333517981,-0.203553837330367,NA,NA,NA,NA,NA,NA,0.240076135708192,NA,NA,1.32296983870249,NA,NA,NA,NA,6,17.8464282799691,-16.6928565599382,7.07633277559844,0.00205861802466322,0.0864473786201703
1.02666336655017,-0.305853517260544,NA,NA,NA,-0.46505003469272,NA,NA,NA,NA,-0.304445790448646,0.69834067147549,0.0816474156883901,NA,NA,NA,NA,NA,NA,7,20.4371704483067,-16.6925227147952,7.07666662074145,0.002058274423527,1
0.771522912913621,NA,NA,NA,NA,0.176833078641972,0.294239656963934,NA,NA,-0.10309519350795,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15.6529704726924,-16.6905563300001,7.07863300553648,0.00205625173826911,0.000714262311399729
0.807036740001335,NA,NA,0.390641398703655,NA,NA,0.281417741282799,NA,NA,-0.464908282737326,-0.265081528089394,0.28402475986702,0.0825583066035193,NA,NA,NA,NA,NA,NA,8,23.5446623190337,-16.6893246380674,7.07986469746923,0.00205498579378365,1
0.71333985852593,NA,NA,0.368184037859455,NA,0.195856719065207,0.347657991672361,NA,NA,-0.38357768947566,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,17.8337423639898,-16.6674847279795,7.10170460755709,0.00203266752034978,0.433152036036603
0.879485991117144,NA,NA,0.297542972064452,NA,NA,0.270869438515579,NA,NA,-0.291406559395812,-0.21017586639665,NA,NA,NA,NA,NA,NA,NA,NA,6,17.8107927585802,-16.6215855171603,7.14760381837628,0.00198654981846423,0.526053388387558
1.03426487038599,-0.404330937108647,-0.111508857887899,NA,NA,-0.217939067768573,0.236675263287955,NA,NA,NA,-0.283509047224166,0.49083210933732,NA,NA,NA,NA,NA,NA,NA,8,23.4965368929112,-16.5930737858225,7.17611554971411,0.00195843073824054,1
0.991720785420081,NA,NA,NA,NA,NA,NA,-0.0691554748683703,NA,NA,-0.196293944982114,NA,NA,NA,NA,NA,NA,NA,NA,4,13.6951440042805,-16.5331451514181,7.23604418411853,0.00190061818085389,0.638797304311932
1.02886916123349,-0.190595021309291,-0.144131702774064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13.6925508145397,-16.5279587719365,7.24123056360013,0.0018956959022457,1
1.05339601420391,-0.207436738845881,NA,NA,-0.169210528097212,NA,0.33017310893718,NA,NA,NA,-0.315152989610645,NA,NA,NA,NA,NA,NA,NA,NA,6,17.7499747530082,-16.4999495060164,7.26923982952022,0.00186933241331121,0.414489944339005
0.760199485753494,NA,NA,0.130511430186685,NA,NA,NA,NA,NA,NA,NA,NA,0.183386953064472,NA,NA,NA,NA,NA,NA,4,13.6731995966976,-16.4892563362524,7.27993299928424,0.00185936453967708,0.00102805370688331
0.801339010524983,-0.210789346993845,NA,0.180300773123819,NA,NA,0.247900912924306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15.5511868514834,-16.4869890875822,7.28220024795446,0.00185725791307426,0.023236099624346
0.809109879507016,NA,NA,NA,NA,NA,0.19484461547872,-0.149704421875866,NA,NA,NA,0.207573007352467,NA,NA,NA,NA,NA,NA,NA,5,15.531378325442,-16.4473720354994,7.32181730003719,0.00182083035060333,0.0767954993681516
0.996350761400295,-0.315205091098454,-0.131646541628057,NA,NA,NA,0.286937624749403,-0.138909990152388,NA,NA,-0.29206458880946,0.347089129971083,NA,NA,NA,NA,NA,NA,NA,8,23.4176494474565,-16.4352988949129,7.33389044062368,0.00180987188923835,1
1.03624577882282,NA,-0.143491042744652,NA,NA,NA,NA,NA,NA,-0.161602206934171,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13.6266958609547,-16.3962488647665,7.37294047077011,0.00177487686426014,0.408884510369369
