"X.Intercept.","prop.dna","age.dna","prop.line","age.line","prop.ltr","age.ltr","prop.sine","age.sine","prop.unknown","age.unknown","prop.others","age.others","age.dna.prop.dna","age.line.prop.line","age.ltr.prop.ltr","age.sine.prop.sine","age.unknown.prop.unknown","age.others.prop.others","df","logLik","AICc","delta","weight","lambda.p"
0.800118836029542,NA,NA,NA,NA,NA,NA,0.390762590983646,NA,-0.199104768705442,-0.182213206373644,-0.205037672088714,NA,NA,NA,NA,NA,NA,NA,6,21.0746350531978,-27.2527183822578,4.77833741010255,0.00507351295961799,1
0.719804667869835,0.290985262365264,NA,NA,NA,NA,-0.0525102076542249,0.355275447242022,NA,-0.316636226422052,NA,-0.302418997310883,NA,NA,NA,NA,NA,NA,NA,7,22.6194743794632,-27.2389487589264,4.79210703343387,0.00503870274678949,1
0.676858161230997,0.293201145057867,NA,NA,NA,NA,NA,0.334922762241695,NA,-0.327870576027043,NA,-0.288657326383004,0.0570419974313799,NA,NA,NA,NA,NA,NA,7,22.6140346026349,-27.2280692052698,4.80298658709048,0.00501136774390661,1
0.843218239377627,0.395011407057922,NA,NA,NA,NA,NA,-0.0231958191368173,-0.464860757395646,-0.324671841744858,-0.137959896610512,-0.312033491027654,0.118246083502011,NA,NA,NA,1.06441375743325,NA,NA,10,27.9542372574064,-27.1084745148127,4.9225812775476,0.00472048493782937,1
0.779506767063697,0.290125898339889,NA,NA,NA,NA,NA,0.291885600581594,-0.193149309427179,-0.32773921630575,-0.142596209498076,-0.262162248364713,0.123188515861922,NA,NA,NA,NA,NA,NA,9,25.9832954048259,-27.0435138865749,4.98754190578542,0.00456962535012519,1
0.703351248777473,0.273195264569037,NA,0.0516609811080564,NA,NA,NA,0.326417211022163,NA,-0.347445788521377,NA,-0.286346140919669,NA,NA,NA,NA,NA,NA,NA,7,22.5188798864099,-27.0377597728197,4.99329601954056,0.00455649717239638,1
0.711971484281671,0.283780998348883,NA,NA,-0.0372313459740005,NA,NA,0.348843773337198,NA,-0.323626201754831,NA,-0.296960616366924,NA,NA,NA,NA,NA,NA,NA,7,22.5000303919488,-27.0000607838976,5.03099500846268,0.0044714139115931,1
0.752475874840068,NA,NA,NA,NA,NA,NA,0.317865461291836,NA,-0.24906170037151,-0.289082396915589,NA,0.208466217821077,NA,NA,NA,NA,NA,NA,6,20.9384752922486,-26.9803988603592,5.05065693200112,0.00442767098221138,1
0.729202149435918,NA,NA,NA,NA,NA,NA,0.343111238654255,-0.227137669481223,NA,NA,-0.290828162787073,NA,NA,NA,NA,NA,NA,NA,5,19.4676185778722,-26.9352371557443,5.09581863661596,0.00432881077225358,1
0.706454575486965,NA,NA,NA,NA,NA,NA,0.410917330726046,NA,-0.180605620812034,NA,-0.23909815271507,NA,NA,NA,NA,NA,NA,NA,5,19.4441574451437,-26.8883148902875,5.14274090207282,0.00422843404810406,1
0.701905475940571,0.295339075285373,NA,NA,NA,0.00182682395254331,NA,0.341011685927342,NA,-0.327779915408696,NA,-0.299438174996716,NA,NA,NA,NA,NA,NA,NA,7,22.4406056396439,-26.8812112792878,5.14984451307246,0.00421344211277624,1
0.778177181985956,0.278738751720352,-0.139904145565015,NA,NA,NA,NA,0.315402097960862,-0.228848553381821,-0.338370121806042,NA,-0.295815175102365,0.124497830812621,NA,NA,NA,NA,NA,NA,9,25.8927673663406,-26.8624578096044,5.16859798275594,0.00417411843528354,1
0.783731590485267,NA,-0.175637635969641,NA,NA,NA,NA,0.422084062200696,NA,-0.222603418192543,NA,-0.248202963499451,NA,NA,NA,NA,NA,NA,NA,6,20.7992638779981,-26.7019760318584,5.32907976050194,0.00385226887887766,1
0.65545743451284,NA,NA,NA,NA,NA,NA,0.36176016326074,NA,NA,NA,-0.280194641279404,NA,NA,NA,NA,NA,NA,NA,4,17.9881183658804,-26.6859141511156,5.34514164124472,0.0038214554333007,1
0.769418041651059,NA,NA,NA,NA,NA,NA,0.389577808684342,-0.207642729951095,-0.164839520268183,NA,-0.252406560695654,NA,NA,NA,NA,NA,NA,NA,6,20.7670305896941,-26.6375094552502,5.39354633711013,0.00373007748017268,0.646054638609569
0.771336267148771,0.315006358837837,NA,NA,NA,NA,-0.104925111565475,0.32098345389715,-0.27234820050771,-0.301785171856274,NA,-0.309807189543046,0.109258451230606,NA,NA,NA,NA,NA,NA,9,25.7688674845636,-26.6146580460503,5.41639774631001,0.00368770126680266,1
0.724430762839723,0.238255877823248,-0.180143779111076,NA,NA,NA,NA,0.350263619703152,NA,-0.345368396503509,NA,-0.273956710751406,0.130508267525197,NA,NA,NA,NA,NA,NA,8,23.9084529887736,-26.4835726442139,5.54748314814639,0.00345375000977627,1
0.759659109438146,NA,NA,NA,NA,NA,NA,0.363768379959253,NA,-0.209334642481451,-0.244305182323221,-0.164755371963962,0.163589151684223,NA,NA,NA,NA,NA,NA,7,22.2312496796266,-26.4624993592533,5.56855643310703,0.00341755012822286,1
0.833995984095989,0.384833652077435,-0.114936254642584,NA,NA,NA,NA,0.0151428281083389,-0.488110329028636,-0.333087519843822,NA,-0.343843170148938,0.111546837645849,NA,NA,NA,1.00407831358397,NA,NA,10,27.5969540416537,-26.3939080833074,5.63714770905289,0.00330233013109554,1
0.741294162424082,0.182560734075173,NA,NA,NA,NA,NA,0.267424949418379,NA,-0.347620360000401,-0.274191145879002,NA,0.203900818549549,NA,NA,NA,NA,NA,NA,7,22.1816565033767,-26.3633130067534,5.66774278560686,0.0032521970435772,1
0.734280340264809,NA,NA,NA,NA,NA,NA,0.339309690215592,NA,NA,-0.16239778434477,-0.253589865423903,NA,NA,NA,NA,NA,NA,NA,5,19.1803976450368,-26.3607952900735,5.67026050228677,0.00324810556404261,1
0.874608576485954,0.4470618075871,NA,NA,0.100352418128315,NA,NA,-0.0584669693520039,-0.511145911360312,-0.335251958186774,-0.125201499935494,-0.348869671038805,NA,NA,NA,NA,1.15161208174788,NA,NA,10,27.5703466131703,-26.3406932263407,5.69036256601963,0.00321562227028673,1
0.77740571973976,0.283743260945754,NA,NA,0.0524406257788259,NA,NA,0.318437910629208,NA,-0.336797959320001,-0.172911592473209,-0.264106433290672,NA,NA,NA,NA,NA,NA,NA,8,23.8340319657493,-26.3347305981652,5.69632519419509,0.0032060497667216,1
0.872776314782699,0.439985425998303,-0.150905409676283,NA,0.146768217673857,NA,NA,-0.0289896665507764,-0.535376793127936,-0.352645099537534,NA,-0.379485994051108,NA,NA,NA,NA,1.10031761027009,NA,NA,10,27.5574664095802,-26.3149328191604,5.71612297319994,0.00317446999454866,1
0.789996815733574,0.288596342738579,NA,NA,NA,-0.0621081243262227,NA,0.339761649042876,NA,-0.333204020694308,-0.160407472319075,-0.255917594466832,NA,NA,NA,NA,NA,NA,NA,8,23.8107216428277,-26.288109952322,5.74294584003831,0.00313218002004169,1
0.829973451776204,0.416227644595473,NA,NA,NA,NA,-0.088410228824563,0.014690634472861,-0.528877150925617,-0.302503529743313,NA,-0.356186305390995,0.0998267395581665,NA,NA,NA,1.02259387745043,NA,NA,10,27.5382189775095,-26.276437955019,5.75461783734129,0.00311395385732921,1
0.788361503792274,0.268165983338705,NA,NA,NA,NA,-0.0319818297417333,0.339468339767759,NA,-0.323545284349067,-0.146152920004591,-0.268816873230978,NA,NA,NA,NA,NA,NA,NA,8,23.803413315059,-26.2734932967846,5.7575624955757,0.00310937246588104,1
0.83995834971027,0.282830196113086,NA,NA,NA,NA,NA,0.35658567168002,NA,-0.600096755430019,-0.379178185802306,-0.288424529918121,0.121102524832257,NA,NA,NA,NA,0.51286171092209,NA,9,25.5804541985756,-26.2378314740743,5.79322431828605,0.00305442089530415,1
0.80534265966858,NA,NA,NA,NA,NA,NA,0.339407860252351,NA,-0.248355914045808,-0.219222419771731,NA,NA,NA,NA,NA,NA,NA,NA,5,19.100345404772,-26.200690809544,5.83036498281635,0.00299822270891769,1
0.814146364161746,0.322783176066532,-0.15859167832348,NA,0.125442295545185,NA,NA,0.303678177118908,-0.249041317530903,-0.354128741190636,NA,-0.328114125419513,NA,NA,NA,NA,NA,NA,NA,9,25.5361749088486,-26.1492728946202,5.88178289774008,0.00292212393037738,1
0.782099480734569,0.267506581911241,-0.0155468632148516,NA,NA,NA,NA,0.333312539369052,NA,-0.331808331825194,-0.141588603762932,-0.267776172417479,NA,NA,NA,NA,NA,NA,NA,8,23.7404418199873,-26.1475503066412,5.8835054857191,0.00291960820614415,1
0.781908556504241,0.264017034077936,NA,NA,NA,NA,NA,-0.0470447750794743,-0.539435574704933,NA,NA,-0.390726032747663,NA,NA,NA,NA,1.11592057486121,NA,NA,7,22.0693843726458,-26.1387687452915,5.89228704706878,0.00290681694920656,1
0.780005907193125,0.268253581120303,NA,0.0048984525764331,NA,NA,NA,0.329225946232566,NA,-0.332314100430576,-0.150667657102773,-0.264642958316029,NA,NA,NA,NA,NA,NA,NA,8,23.7346898375279,-26.1360463417224,5.8950094506379,0.00290286287654383,1
0.714867450156105,0.153704293093698,NA,NA,NA,NA,NA,0.28372039920934,-0.256542110925855,NA,NA,-0.340830299864285,NA,NA,NA,NA,NA,NA,NA,6,20.4881381019861,-26.0797244798343,5.95133131252598,0.00282225586672102,1
0.813628362778684,0.00920540526488061,-0.306226916098647,NA,NA,NA,NA,0.428348260325471,NA,-0.343948046224742,NA,-0.348704973102436,NA,0.819185925177732,NA,NA,NA,NA,NA,8,23.7032309381589,-26.0731285429845,5.95792724937585,0.00281296348739475,1
0.888498161873566,0.463442339087201,NA,-0.0916771478815292,NA,NA,NA,-0.0226122427322971,-0.523571365695302,-0.288493166327571,-0.098929198615025,-0.373499020109144,NA,NA,NA,NA,1.19382389351516,NA,NA,10,27.4142245768156,-26.0284491536313,6.00260663872901,0.0027508194656409,1
0.9813970093624,0.412366312890082,NA,NA,NA,-0.199770713103536,NA,0.397098246156542,-0.247494632556433,-0.738843898477256,-0.377748949461549,-0.356392740986149,NA,NA,NA,NA,NA,0.771260013693925,NA,10,27.388900659808,-25.9778013196161,6.05325447274421,0.00268203259435019,1
0.709687472647567,NA,NA,0.174268171450826,NA,NA,NA,0.342675999014727,NA,-0.284837454367226,NA,-0.211280832543825,NA,NA,NA,NA,NA,NA,NA,6,20.4078698010971,-25.9191878780562,6.11186791430406,0.00260457162162021,1
0.829719689076357,0.340427866080971,NA,NA,NA,-0.105451169372862,NA,0.321426563207318,-0.222304028259179,-0.330970179993348,-0.100745238192224,-0.283598731393538,NA,NA,NA,NA,NA,NA,NA,9,25.4203814663333,-25.9176860095897,6.11336978277059,0.00260261649380462,1
0.827684651917463,0.305690451161814,NA,NA,NA,NA,-0.0568486084454463,0.32156181603196,-0.222976889251743,-0.314006712968558,-0.0759186267657383,-0.305854149342526,NA,NA,NA,NA,NA,NA,NA,9,25.4177919129716,-25.9125069028663,6.11854888949405,0.00259588559828168,1
0.741605923765312,NA,-0.245113535580549,NA,NA,NA,NA,0.406287068647509,NA,-0.243159392699165,NA,-0.223003483840986,0.164304252515054,NA,NA,NA,NA,NA,NA,7,21.9231846405565,-25.846369281113,6.18468651124727,0.00251144659183192,1
0.808435864164808,0.325600913626939,NA,NA,0.0682620977551785,NA,NA,0.290823513150536,-0.215189706703354,-0.334698125027443,-0.115596295596693,-0.297022278637674,NA,NA,NA,NA,NA,NA,NA,9,25.3682887343488,-25.8135005456207,6.21755524673961,0.00247050986098543,1
0.842723877712144,0.13411659244146,-0.206153891637775,NA,NA,NA,NA,0.370372970183207,-0.215847784955844,-0.336055366101109,NA,-0.350796801682803,NA,0.53446654874373,NA,NA,NA,NA,NA,9,25.3607913351485,-25.7985057472202,6.23255004514014,0.00245205672403556,1
0.887451724189263,0.436150252769691,NA,NA,NA,-0.0808543927283734,NA,0.00454522558400894,-0.488544687936753,-0.326943394122782,-0.0956147499024254,-0.335101435725821,NA,NA,NA,NA,1.05726520677416,NA,NA,10,27.2875012340512,-25.7750024681023,6.25605332425796,0.00242340969171711,1
0.828331884515601,0.334297765848937,-0.0956931113589441,NA,NA,-0.108064261118761,NA,0.338001376587971,-0.248615779428815,-0.338268891219224,NA,-0.307335210885287,NA,NA,NA,NA,NA,NA,NA,9,25.3451508343461,-25.7672247456152,6.26383104674508,0.00241400368886381,1
0.88560344163253,0.409456728820241,NA,NA,NA,NA,-0.0427502829247737,0.00467700223527774,-0.488656199185166,-0.314124213933786,-0.076779769871525,-0.352015968308869,NA,NA,NA,NA,1.05645983467901,NA,NA,10,27.279925571932,-25.759851143864,6.27120464849635,0.0024051201239798,1
0.735080153636233,NA,NA,0.168819757910475,NA,NA,NA,0.260221600453416,NA,-0.341535961028365,-0.251230554146853,NA,0.214171457774094,NA,NA,NA,NA,NA,NA,7,21.8711572473837,-25.7423144947674,6.28874129759294,0.00238412343756035,1
0.885078488795331,0.463514419182801,-0.092160285203582,-0.111059147347715,NA,NA,NA,0.00592974219870394,-0.546093519111054,-0.288056563989813,NA,-0.401089366687254,NA,NA,NA,NA,1.16765093994188,NA,NA,10,27.2670606427821,-25.7341212855642,6.29693450679608,0.00237437660460677,1
0.818293680820764,0.428974179992733,NA,-0.210367197043886,NA,NA,NA,-0.0597687484518268,-0.63835599203338,NA,NA,-0.452886391091035,NA,NA,NA,NA,1.36734809000847,NA,NA,8,23.5213121432409,-25.7092909531484,6.32176483921191,0.00234508055835992,1
0.792577662631232,0.188856006739528,NA,NA,NA,NA,NA,0.286739953887186,NA,-0.35032917828014,-0.205400357884277,NA,NA,NA,NA,NA,NA,NA,NA,6,20.3011200802161,-25.7056884362942,6.32536735606608,0.00234086026430317,1
0.828213882398317,NA,-0.152776316014845,NA,NA,NA,NA,0.40214565642113,-0.179866256423197,-0.203479845850916,NA,-0.258545999947401,NA,NA,NA,NA,NA,NA,NA,7,21.836598091974,-25.6731961839481,6.35785960841226,0.00230313760632188,1
0.815837516340785,0.350119175727622,NA,NA,NA,-0.0828666239454115,-0.0716049859397335,0.337108817074289,-0.274739653547597,-0.31228522568262,NA,-0.317802576098951,NA,NA,NA,NA,NA,NA,NA,9,25.2634968865123,-25.6039168499477,6.42713894241263,0.00222472364398372,1
0.81861901644941,0.305393428619753,-0.0577387579251582,NA,NA,NA,-0.0506253384398714,0.329928997477364,-0.244894020083361,-0.319331945486048,NA,-0.323883559532971,NA,NA,NA,NA,NA,NA,NA,9,25.2626270345774,-25.6021771460778,6.42887864628249,0.00222278930523344,1
0.83350695621308,0.403476196669806,NA,NA,NA,NA,NA,0.00543031887334286,-0.520692024772585,-0.320745376881402,NA,-0.485600682252609,0.0134937398938943,NA,NA,NA,1.10797776021699,NA,0.297174052715141,10,27.1700171865022,-25.5400343730044,6.49102141935587,0.00215478610731037,1
0.816179318059652,0.300955303248888,-0.0375573710936795,NA,NA,NA,NA,0.313504576286989,-0.212731097181388,-0.329739075773204,-0.0645251112806404,-0.303751369704458,NA,NA,NA,NA,NA,NA,NA,9,25.2258102366279,-25.5285435501789,6.50251224218145,0.00214244147108201,1
0.920598826897374,0.34722159959516,NA,NA,NA,-0.141447614969237,NA,0.408755334540656,NA,-0.695370115400999,-0.412216055806318,-0.31773050911771,NA,NA,NA,NA,NA,0.684405420194259,NA,9,25.2230302130397,-25.5229835030025,6.50807228935778,0.00213649370455239,1
0.895748362051409,0.25001994113858,-0.180422717675349,NA,NA,NA,NA,0.0554547253262211,-0.485537078320846,-0.331020225694266,NA,-0.396592675396294,NA,0.508362385922921,NA,NA,1.04297947895681,NA,NA,10,27.1596377795303,-25.5192755590606,6.51178023329973,0.00213253637463087,1
0.856517838983678,0.451703511574415,NA,NA,0.0643704354664961,NA,-0.0681377184257794,-0.0145402035864305,-0.554225870702367,-0.31382480966065,NA,-0.381138401949592,NA,NA,NA,NA,1.09330174752715,NA,NA,10,27.1376495858746,-25.4752991717492,6.55575662061109,0.00208615751412268,1
0.812908218272992,0.315648221426899,NA,-0.019936076654402,NA,NA,NA,0.312528786938289,-0.211655920143004,-0.31902547794162,-0.0920867594324236,-0.302750383297962,NA,NA,NA,NA,NA,NA,NA,9,25.1979184823582,-25.4727600416395,6.55829575072085,0.0020835106819621,1
0.875169448988531,0.412264857062453,-0.0034306861007968,NA,NA,NA,NA,-0.0125879238570366,-0.484872347882922,-0.32379267577755,-0.0845930296639319,-0.347842718411156,NA,NA,NA,NA,1.08034460003868,NA,NA,10,27.1352673846452,-25.4705347692905,6.56052102306984,0.0020811937817799,1
0.799506386852195,0.336089561704543,NA,NA,0.0410035361837888,NA,-0.0780164786672379,0.317762816796664,-0.272099426068605,-0.31216772155477,NA,-0.33082707417738,NA,NA,NA,NA,NA,NA,NA,9,25.189360362733,-25.4556438023891,6.57541198997122,0.00206575583074159,1
0.883546828548274,0.323750206118491,NA,NA,NA,NA,NA,0.340446031398235,-0.206017247535795,-0.621310526054305,-0.327215997960863,-0.331002411403773,0.101266047099751,NA,NA,NA,NA,0.560930408844872,NA,10,27.1132003995642,-25.4264007991283,6.60465499323197,0.00203577112341439,1
0.759501469151061,0.350161575435377,NA,NA,NA,-0.0742411842834812,NA,0.309949700600462,-0.268913658759038,-0.327322591893925,NA,-0.301560214877714,0.0671692109739171,NA,NA,NA,NA,NA,NA,9,25.1591178190436,-25.3951587150103,6.63589707734996,0.00200421735011831,1
0.81459851707329,0.317894113800196,-0.0944754544889608,-0.0434617603599157,NA,NA,NA,0.334717956780165,-0.237803725499312,-0.317328188125549,NA,-0.330748668186743,NA,NA,NA,NA,NA,NA,NA,9,25.1556250506195,-25.388173178162,6.6428826141983,0.00199722929397775,1
0.823536857470002,NA,NA,NA,NA,NA,NA,0.380270634575817,-0.145327265859497,-0.183991833321974,-0.142041869469685,-0.221861194511046,NA,NA,NA,NA,NA,NA,NA,7,21.6859530826101,-25.3719061652202,6.65914962714011,0.00198105070012987,1
0.761771244324716,0.302930936160923,NA,NA,NA,NA,NA,0.325034279357173,-0.244126728874801,-0.323974658745677,NA,-0.403267240454945,0.0299992406328754,NA,NA,NA,NA,NA,0.22155075332734,9,25.1400735678235,-25.35707021257,6.67398557979026,0.00196640968343193,1
0.866801421553547,0.46208343382424,NA,-0.0617908346530027,NA,NA,-0.0528995823904766,0.00180202221732315,-0.555871637597338,-0.28633952396318,NA,-0.392713796288291,NA,NA,NA,NA,1.13218090549343,NA,NA,10,27.0650523905418,-25.3301047810836,6.70095101127674,0.00194007507061709,1
0.773988930350353,NA,NA,NA,NA,NA,-0.106283565627614,0.372862359120668,-0.239460451368439,NA,NA,-0.295896228164795,NA,NA,NA,NA,NA,NA,NA,6,20.110600639695,-25.324649555252,6.70640623710829,0.00193479050719501,1
0.804072301515098,0.319114669019147,NA,0.0061808574486621,NA,NA,-0.0702380070987647,0.323923247101175,-0.25922104339998,-0.311689416142978,NA,-0.325182822156525,NA,NA,NA,NA,NA,NA,NA,9,25.1162983363415,-25.309519749606,6.72153604275431,0.00192020922754475,1
0.823088574975147,0.459831648519552,NA,-0.0502486557191282,NA,NA,NA,-0.0250315878837971,-0.554306220367598,-0.302063023711733,NA,-0.376079904579181,0.0576024044910854,NA,NA,NA,1.14433144607504,NA,NA,10,27.0524572828243,-25.3049145656485,6.72614122671178,0.00191579285568239,1
0.876427847876937,0.430742842242285,-0.0726675642179716,NA,NA,-0.0784771885291876,NA,0.0277548448564946,-0.50729830408726,-0.3319674765549,NA,-0.356967767983208,NA,NA,NA,NA,1.02002346878987,NA,NA,10,27.0407444989145,-25.281488997829,6.74956679453129,0.00189348448952256,1
0.821025635502511,0.446178567806877,NA,NA,NA,-0.0509886264168637,NA,-0.0092149404468621,-0.535137592534418,-0.3234456835141,NA,-0.352462367053328,0.0644677588913067,NA,NA,NA,1.06652818393704,NA,NA,10,27.0330883472936,-25.2661766945872,6.76487909777315,0.0018790430386899,1
0.756563610410142,0.273569830711114,-0.171808464309409,NA,0.081896571092474,NA,NA,0.347172185235361,NA,-0.353829469012221,NA,-0.303095598576429,NA,NA,NA,NA,NA,NA,NA,8,23.2976536056447,-25.2619738779561,6.76908191440416,0.00187509854796754,1
0.871298433893445,0.411835825213711,-0.0422340106947468,NA,NA,NA,-0.0421482753505702,0.0178883897473466,-0.510095836173038,-0.316722739277225,NA,-0.370189969634423,NA,NA,NA,NA,1.03649827857191,NA,NA,10,27.0235906661337,-25.2471813322675,6.78387446009284,0.00186128096977658,1
0.748533441474139,0.311304646058952,NA,NA,-0.0357085770293865,NA,NA,0.306172748383763,-0.247985365701436,-0.320470379165018,NA,-0.303449659012474,0.0854980764855396,NA,NA,NA,NA,NA,NA,9,25.0829205116552,-25.2427641002334,6.78829169212688,0.00185717465112435,1
0.759273023231152,0.24601890215903,NA,NA,NA,NA,-0.076289166644067,0.328271895067984,NA,-0.315135850584688,-0.204882078516332,-0.227369559480341,0.168435989638192,NA,NA,NA,NA,NA,NA,9,25.0816474716783,-25.2402180202797,6.79083777208065,0.00185481189780822,1
0.869020548832662,0.443992064977501,NA,NA,NA,-0.0592032242614523,-0.0574779770844022,0.0231869029742677,-0.531475338672883,-0.311518741156002,NA,-0.36585939726745,NA,NA,NA,NA,1.03568389148147,NA,NA,10,27.0200057985787,-25.2400115971575,6.79104419520282,0.00185462046965569,1
