"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Anas zonorhyncha","NOIK01000091.1",4929524,25,5.07148357529043e-06,1310797575,19368
"Anas zonorhyncha","NOIK01020087.1",4923264,48,9.74962951407847e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000033.1",4895232,106,2.16537234598891e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000035.1",4879238,15,3.07425052846367e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000034.1",4828227,41,8.4917299870118e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000036.1",4817580,36,7.47263148717821e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000037.1",4788929,35,7.30852347153194e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000039.1",4758081,77,1.61829947829808e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000040.1",4687212,26,5.54700747480592e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000042.1",4648932,64,1.37666027380052e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000043.1",4544224,58,1.27634553226249e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000044.1",4511379,51,1.13047473954195e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000045.1",4494380,55,1.22375055068775e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000046.1",4475215,34,7.59740034836315e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000072.1",4463346,56,1.25466410177477e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000047.1",4459198,49,1.0988523048315e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000070.1",4440366,36,8.10743979212525e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000100.1",4375964,34,7.76971656988037e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000048.1",4359989,22,5.04588429007504e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000049.1",4322462,17,3.93294377139695e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000050.1",4315276,48,1.11232746178923e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000051.1",4272761,53,1.24041574054809e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000052.1",4153984,47,1.131443934305e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000053.1",4054112,22,5.42658910261976e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000102.1",4048424,33,8.1513201186437e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000054.1",3961361,34,8.5829087528251e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000055.1",3901611,37,9.4832621704214e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000056.1",3879250,46,1.18579622349681e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000057.1",3732625,59,1.58065704430528e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000058.1",3695949,60,1.62339902417485e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000059.1",3680066,53,1.44019156178177e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000061.1",3654124,35,9.57821902048206e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000062.1",3613979,55,1.52186827870334e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000063.1",3586914,32,8.92131787938044e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000065.1",3567102,26,7.2888299801912e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000064.1",3551680,18,5.06802414631949e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000066.1",3537616,90,2.54408618685578e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000069.1",3530957,19,5.38097745172201e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000067.1",3515113,6,1.706915254218e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000068.1",3515063,22,6.25877829216717e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000071.1",3476439,32,9.20482137037354e-06,1310797575,19368
"Anas zonorhyncha","NOIK01000073.1",3443494,36,1.0454497670099e-05,1310797575,19368
"Anas zonorhyncha","NOIK01000074.1",3366056,43,1.27745943620665e-05,1310797575,19368
