"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Calidris pygmaea","QJSC01015146.1",6808184,81,1.18974457799613e-05,1178350366,18422
"Calidris pygmaea","QJSC01001671.1",6751721,156,2.31052201357254e-05,1178350366,18422
"Calidris pygmaea","QJSC01010318.1",6555396,99,1.51020624840971e-05,1178350366,18422
"Calidris pygmaea","QJSC01019832.1",6332556,122,1.92655224841281e-05,1178350366,18422
"Calidris pygmaea","QJSC01029156.1",5988836,59,9.85166399614216e-06,1178350366,18422
"Calidris pygmaea","QJSC01029151.1",5932225,46,7.75425746663351e-06,1178350366,18422
"Calidris pygmaea","QJSC01010317.1",5929469,134,2.25989882061952e-05,1178350366,18422
"Calidris pygmaea","QJSC01008973.1",5878976,89,1.51386908196257e-05,1178350366,18422
"Calidris pygmaea","QJSC01013933.1",5750773,58,1.00856006662061e-05,1178350366,18422
"Calidris pygmaea","QJSC01019838.1",5743859,72,1.25351266456924e-05,1178350366,18422
"Calidris pygmaea","QJSC01007398.1",5487765,57,1.03867421436596e-05,1178350366,18422
"Calidris pygmaea","QJSC01024120.1",5453982,57,1.04510795965223e-05,1178350366,18422
"Calidris pygmaea","QJSC01005338.1",5136991,65,1.26533217597617e-05,1178350366,18422
"Calidris pygmaea","QJSC01023112.1",5110987,69,1.35003278231778e-05,1178350366,18422
"Calidris pygmaea","QJSC01027593.1",5099141,108,2.11800379711014e-05,1178350366,18422
"Calidris pygmaea","QJSC01023106.1",5082208,46,9.05118405228594e-06,1178350366,18422
"Calidris pygmaea","QJSC01028740.1",5023553,38,7.56436729143696e-06,1178350366,18422
"Calidris pygmaea","QJSC01023178.1",4977238,74,1.48676836430165e-05,1178350366,18422
"Calidris pygmaea","QJSC01027589.1",4966064,27,5.43690133675281e-06,1178350366,18422
"Calidris pygmaea","QJSC01000757.1",4961288,63,1.26983154374429e-05,1178350366,18422
"Calidris pygmaea","QJSC01015165.1",4817864,41,8.50999530082211e-06,1178350366,18422
"Calidris pygmaea","QJSC01018439.1",4783081,90,1.88163236206955e-05,1178350366,18422
"Calidris pygmaea","QJSC01021202.1",4772833,38,7.96172839066441e-06,1178350366,18422
"Calidris pygmaea","QJSC01023108.1",4708045,58,1.23193384940034e-05,1178350366,18422
"Calidris pygmaea","QJSC01007394.1",4656740,130,2.79165252945193e-05,1178350366,18422
"Calidris pygmaea","QJSC01029149.1",4486055,77,1.71643013739243e-05,1178350366,18422
"Calidris pygmaea","QJSC01015167.1",4409082,23,5.21650538592841e-06,1178350366,18422
"Calidris pygmaea","QJSC01001669.1",4254982,25,5.87546551313261e-06,1178350366,18422
"Calidris pygmaea","QJSC01004006.1",4241161,80,1.88627595132559e-05,1178350366,18422
"Calidris pygmaea","QJSC01026092.1",4220806,43,1.01876276711131e-05,1178350366,18422
"Calidris pygmaea","QJSC01015141.1",4212127,23,5.4604241515035e-06,1178350366,18422
"Calidris pygmaea","QJSC01005592.1",4187470,49,1.17015763695024e-05,1178350366,18422
"Calidris pygmaea","QJSC01029152.1",4164816,77,1.84882117241194e-05,1178350366,18422
"Calidris pygmaea","QJSC01027590.1",4141877,31,7.48452935710066e-06,1178350366,18422
"Calidris pygmaea","QJSC01019109.1",4127595,34,8.23724226819734e-06,1178350366,18422
"Calidris pygmaea","QJSC01002227.1",4055693,87,2.14513278002058e-05,1178350366,18422
"Calidris pygmaea","QJSC01015169.1",3992951,75,1.87831005188894e-05,1178350366,18422
"Calidris pygmaea","QJSC01022279.1",3981302,46,1.15540092160806e-05,1178350366,18422
"Calidris pygmaea","QJSC01029150.1",3898714,88,2.25715453865044e-05,1178350366,18422
"Calidris pygmaea","QJSC01015144.1",3865954,17,4.39736220348199e-06,1178350366,18422
"Calidris pygmaea","QJSC01020919.1",3847002,100,2.59942677440771e-05,1178350366,18422
"Calidris pygmaea","QJSC01024802.1",3802831,55,1.44629093430657e-05,1178350366,18422
"Calidris pygmaea","QJSC01015150.1",3779822,35,9.2596952978209e-06,1178350366,18422
"Calidris pygmaea","QJSC01004004.1",3759620,29,7.71354551789809e-06,1178350366,18422
"Calidris pygmaea","QJSC01015170.1",3756983,56,1.49055771612488e-05,1178350366,18422
"Calidris pygmaea","QJSC01016008.1",3736147,34,9.10028433035424e-06,1178350366,18422
"Calidris pygmaea","QJSC01028741.1",3731836,8,2.14371692646729e-06,1178350366,18422
"Calidris pygmaea","QJSC01006250.1",3727264,45,1.20731990006611e-05,1178350366,18422
"Calidris pygmaea","QJSC01024110.1",3722986,43,1.15498688418382e-05,1178350366,18422
"Calidris pygmaea","QJSC01017688.1",3698032,50,1.35207050669113e-05,1178350366,18422
"Calidris pygmaea","QJSC01027585.1",3659738,30,8.19730811331303e-06,1178350366,18422
"Calidris pygmaea","QJSC01015168.1",3647464,23,6.30575106430112e-06,1178350366,18422
"Calidris pygmaea","QJSC01027592.1",3647051,38,1.04193771899543e-05,1178350366,18422
"Calidris pygmaea","QJSC01028116.1",3623255,28,7.72785796197066e-06,1178350366,18422
"Calidris pygmaea","QJSC01020463.1",3609761,84,2.32702386667705e-05,1178350366,18422
"Calidris pygmaea","QJSC01010755.1",3602154,30,8.32835020379473e-06,1178350366,18422
"Calidris pygmaea","QJSC01021634.1",3566297,78,2.18714257393593e-05,1178350366,18422
"Calidris pygmaea","QJSC01020921.1",3564490,32,8.97744137309966e-06,1178350366,18422
"Calidris pygmaea","QJSC01022313.1",3481627,31,8.90388315577746e-06,1178350366,18422
"Calidris pygmaea","QJSC01007474.1",3432835,32,9.32174135954685e-06,1178350366,18422
"Calidris pygmaea","QJSC01009207.1",3407547,27,7.92358843473032e-06,1178350366,18422
"Calidris pygmaea","QJSC01018438.1",3400849,43,1.26439015669323e-05,1178350366,18422
"Calidris pygmaea","QJSC01028737.1",3394817,51,1.50229010871573e-05,1178350366,18422
"Calidris pygmaea","QJSC01007691.1",3386108,49,1.44708910643134e-05,1178350366,18422
"Calidris pygmaea","QJSC01019869.1",3366063,44,1.30716507682714e-05,1178350366,18422
"Calidris pygmaea","QJSC01004502.1",3332904,39,1.17015071541215e-05,1178350366,18422
