species,contigName,contigSize.bp,contigGeneCount,contigGeneDens.genesPerBp,asmblySize.bp,asmblyGeneCount
Ursus americanus,LZNR01000063.1,891729,11,1.23355862599512e-05,2588393916,24647
Ursus americanus,LZNR01000235.1,891061,37,4.15235320589724e-05,2588393916,24647
Ursus americanus,LZNR01000529.1,881165,14,1.58880572877951e-05,2588393916,24647
Ursus americanus,LZNR01000612.1,874428,2,2.28720946721743e-06,2588393916,24647
Ursus americanus,LZNR01001195.1,874253,3,3.43150094995385e-06,2588393916,24647
Ursus americanus,LZNR01000778.1,873571,3,3.43417993500242e-06,2588393916,24647
Ursus americanus,LZNR01000146.1,872626,8,9.16773050539406e-06,2588393916,24647
Ursus americanus,LZNR01000182.1,870047,4,4.59745278128653e-06,2588393916,24647
Ursus americanus,LZNR01000408.1,863655,13,1.50523067660119e-05,2588393916,24647
Ursus americanus,LZNR01000719.1,853738,3,3.51395861493807e-06,2588393916,24647
Ursus americanus,LZNR01000688.1,850749,5,5.87717411363399e-06,2588393916,24647
Ursus americanus,LZNR01000288.1,845246,5,5.91543763590718e-06,2588393916,24647
Ursus americanus,LZNR01000049.1,844568,5,5.92018641482983e-06,2588393916,24647
Ursus americanus,LZNR01001369.1,843863,3,3.55507943825005e-06,2588393916,24647
Ursus americanus,LZNR01000232.1,842211,25,2.96837728312739e-05,2588393916,24647
Ursus americanus,LZNR01000793.1,842157,7,8.31198933215541e-06,2588393916,24647
Ursus americanus,LZNR01000804.1,838776,2,2.38442683147825e-06,2588393916,24647
Ursus americanus,LZNR01000889.1,835262,5,5.98614566447414e-06,2588393916,24647
Ursus americanus,LZNR01001057.1,833401,6,7.19941540746891e-06,2588393916,24647
Ursus americanus,LZNR01000654.1,830329,11,1.32477608273347e-05,2588393916,24647
Ursus americanus,LZNR01001581.1,824956,2,2.42437172406771e-06,2588393916,24647
Ursus americanus,LZNR01001295.1,824407,3,3.63897929056886e-06,2588393916,24647
