"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Chinchilla lanigera","JH721891.1",23705055,244,1.02931632092817e-05,2390852391,29261
"Chinchilla lanigera","JH721893.1",23541759,252,1.07043827948455e-05,2390852391,29261
"Chinchilla lanigera","JH721894.1",23381312,192,8.21168632453132e-06,2390852391,29261
"Chinchilla lanigera","JH721895.1",22939520,276,1.20316379767319e-05,2390852391,29261
"Chinchilla lanigera","JH721896.1",22390816,232,1.03613910274641e-05,2390852391,29261
"Chinchilla lanigera","JH721897.1",22215582,467,2.10212813690859e-05,2390852391,29261
"Chinchilla lanigera","JH721898.1",21893125,218,9.95746381569557e-06,2390852391,29261
"Chinchilla lanigera","JH721899.1",21260941,211,9.92430203348008e-06,2390852391,29261
"Chinchilla lanigera","JH721901.1",20399799,202,9.90205834871216e-06,2390852391,29261
"Chinchilla lanigera","JH721900.1",20202385,148,7.32586771314377e-06,2390852391,29261
"Chinchilla lanigera","JH721903.1",19913128,145,7.28162848147212e-06,2390852391,29261
"Chinchilla lanigera","JH721904.1",19904821,191,9.59566529133821e-06,2390852391,29261
"Chinchilla lanigera","JH721902.1",19891910,432,2.1717371534458e-05,2390852391,29261
"Chinchilla lanigera","JH721905.1",19270290,290,1.50490729511595e-05,2390852391,29261
"Chinchilla lanigera","JH721907.1",19230848,162,8.42396549543733e-06,2390852391,29261
"Chinchilla lanigera","JH721906.1",19132341,163,8.51960562484225e-06,2390852391,29261
"Chinchilla lanigera","JH721908.1",18889295,182,9.63508696327735e-06,2390852391,29261
"Chinchilla lanigera","JH721911.1",18100965,449,2.48053073413489e-05,2390852391,29261
"Chinchilla lanigera","JH721909.1",18100587,159,8.78424550540819e-06,2390852391,29261
"Chinchilla lanigera","JH721910.1",17942781,307,1.71099452197516e-05,2390852391,29261
"Chinchilla lanigera","JH721912.1",17756649,404,2.27520406581219e-05,2390852391,29261
"Chinchilla lanigera","JH721914.1",17185491,237,1.3790702866738e-05,2390852391,29261
"Chinchilla lanigera","JH721913.1",17111000,240,1.40260651043189e-05,2390852391,29261
"Chinchilla lanigera","JH721915.1",16718083,299,1.7884825670503e-05,2390852391,29261
"Chinchilla lanigera","JH721916.1",16215119,248,1.52943681757747e-05,2390852391,29261
"Chinchilla lanigera","JH721917.1",15995988,156,9.75244542569049e-06,2390852391,29261
"Chinchilla lanigera","JH721918.1",15833023,303,1.91372171947202e-05,2390852391,29261
"Chinchilla lanigera","JH721919.1",15546539,115,7.39714479216242e-06,2390852391,29261
"Chinchilla lanigera","JH721920.1",15337887,198,1.2909209723608e-05,2390852391,29261
"Chinchilla lanigera","JH721922.1",14742515,150,1.01746547315706e-05,2390852391,29261
"Chinchilla lanigera","JH721921.1",14718284,92,6.25072868549078e-06,2390852391,29261
"Chinchilla lanigera","JH721923.1",14661113,129,8.79878628587066e-06,2390852391,29261
"Chinchilla lanigera","JH721926.1",14109178,175,1.24032739540177e-05,2390852391,29261
"Chinchilla lanigera","JH721924.1",14067986,209,1.48564264991449e-05,2390852391,29261
