"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Fukomys damarensis","KN120716.1",8694623,54,6.21073507154939e-06,2333892479,33562
"Fukomys damarensis","KN123543.1",8563112,170,1.98525956451346e-05,2333892479,33562
"Fukomys damarensis","KN123763.1",8546620,103,1.20515478633659e-05,2333892479,33562
"Fukomys damarensis","KN120802.1",8422723,113,1.3416088834929e-05,2333892479,33562
"Fukomys damarensis","KN122033.1",8372407,122,1.45716757439049e-05,2333892479,33562
"Fukomys damarensis","KN123144.1",8293739,152,1.83270778113466e-05,2333892479,33562
"Fukomys damarensis","KN121921.1",8293610,52,6.26988729877581e-06,2333892479,33562
"Fukomys damarensis","KN123414.1",8230104,51,6.19676251964738e-06,2333892479,33562
"Fukomys damarensis","KN122922.1",8226607,84,1.02107709776339e-05,2333892479,33562
"Fukomys damarensis","KN123659.1",8083877,45,5.56663590997241e-06,2333892479,33562
"Fukomys damarensis","KN122476.1",8079494,59,7.30243750413083e-06,2333892479,33562
"Fukomys damarensis","KN122846.1",7932193,40,5.04274164786459e-06,2333892479,33562
"Fukomys damarensis","KN122834.1",7930147,108,1.36189152609655e-05,2333892479,33562
"Fukomys damarensis","KN122612.1",7900228,75,9.49339689943126e-06,2333892479,33562
"Fukomys damarensis","KN123351.1",7777573,185,2.37863405460804e-05,2333892479,33562
"Fukomys damarensis","KN122157.1",7776501,178,2.28894717559993e-05,2333892479,33562
"Fukomys damarensis","KN122264.1",7760868,139,1.79103677578333e-05,2333892479,33562
"Fukomys damarensis","KN123265.1",7657083,120,1.56717642997993e-05,2333892479,33562
"Fukomys damarensis","KN120511.1",7568101,56,7.39947841605179e-06,2333892479,33562
"Fukomys damarensis","KN123775.1",7539702,157,2.08231041492091e-05,2333892479,33562
"Fukomys damarensis","KN122326.1",7535812,147,1.95068560627574e-05,2333892479,33562
"Fukomys damarensis","KN122211.1",7435499,80,1.07591971971215e-05,2333892479,33562
"Fukomys damarensis","KN122816.1",7397340,153,2.06831104153655e-05,2333892479,33562
"Fukomys damarensis","KN124392.1",7297742,195,2.672059384944e-05,2333892479,33562
