"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Phasianus colchicus","QCWP01000132.1",11002639,311,2.82659460153151e-05,1017507340,22420
"Phasianus colchicus","QCWP01037623.1",10682894,168,1.57260757244245e-05,1017507340,22420
"Phasianus colchicus","QCWP01000160.1",10186719,345,3.38676270544029e-05,1017507340,22420
"Phasianus colchicus","QCWP01000374.1",10113357,326,3.22345982644536e-05,1017507340,22420
"Phasianus colchicus","QCWP01000078.1",10069929,255,2.53229193572269e-05,1017507340,22420
"Phasianus colchicus","QCWP01000464.1",9928480,157,1.58130952572801e-05,1017507340,22420
"Phasianus colchicus","QCWP01000047.1",9890974,376,3.80144564124827e-05,1017507340,22420
"Phasianus colchicus","QCWP01037330.1",9856016,174,1.7654192119818e-05,1017507340,22420
"Phasianus colchicus","QCWP01000074.1",9829309,129,1.31240151265974e-05,1017507340,22420
"Phasianus colchicus","QCWP01000115.1",9821253,347,3.53315406903783e-05,1017507340,22420
"Phasianus colchicus","QCWP01000036.1",9154940,145,1.58384435070028e-05,1017507340,22420
"Phasianus colchicus","QCWP01000005.1",8887676,326,3.66800049866804e-05,1017507340,22420
"Phasianus colchicus","QCWP01000023.1",8650491,100,1.15600374591454e-05,1017507340,22420
"Phasianus colchicus","QCWP01000002.1",8440592,57,6.75308082655814e-06,1017507340,22420
"Phasianus colchicus","QCWP01000030.1",8315002,124,1.49128045910272e-05,1017507340,22420
"Phasianus colchicus","QCWP01000068.1",8258432,216,2.61550860986686e-05,1017507340,22420
"Phasianus colchicus","QCWP01037337.1",8128743,188,2.31278070914531e-05,1017507340,22420
"Phasianus colchicus","QCWP01000251.1",7705478,126,1.63520030814441e-05,1017507340,22420
"Phasianus colchicus","QCWP01000154.1",7625418,149,1.95399124349642e-05,1017507340,22420
"Phasianus colchicus","QCWP01000215.1",7576200,145,1.91388822892743e-05,1017507340,22420
"Phasianus colchicus","QCWP01000235.1",6479970,220,3.3950774463462e-05,1017507340,22420
"Phasianus colchicus","QCWP01000118.1",6363837,65,1.02139636826022e-05,1017507340,22420
"Phasianus colchicus","QCWP01000121.1",6342375,151,2.3808116044857e-05,1017507340,22420
"Phasianus colchicus","QCWP01000129.1",6318125,234,3.70363042833119e-05,1017507340,22420
"Phasianus colchicus","QCWP01000174.1",6237518,116,1.85971407216781e-05,1017507340,22420
"Phasianus colchicus","QCWP01000282.1",6215887,104,1.67313208879119e-05,1017507340,22420
"Phasianus colchicus","QCWP01000020.1",6182106,19,3.07338631851346e-06,1017507340,22420
"Phasianus colchicus","QCWP01000488.1",6002185,121,2.01593253123654e-05,1017507340,22420
"Phasianus colchicus","QCWP01000445.1",5935755,163,2.74607021347748e-05,1017507340,22420
"Phasianus colchicus","QCWP01037331.1",5866632,235,4.0057054882597e-05,1017507340,22420
"Phasianus colchicus","QCWP01000063.1",5798012,293,5.05345625362624e-05,1017507340,22420
"Phasianus colchicus","QCWP01038209.1",5205619,117,2.24757132629184e-05,1017507340,22420
"Phasianus colchicus","QCWP01000261.1",5204650,62,1.19124244665828e-05,1017507340,22420
"Phasianus colchicus","QCWP01000192.1",5079711,84,1.65363738212666e-05,1017507340,22420
"Phasianus colchicus","QCWP01000094.1",4915083,87,1.77006166528622e-05,1017507340,22420
"Phasianus colchicus","QCWP01000171.1",4709314,51,1.08296027829106e-05,1017507340,22420
"Phasianus colchicus","QCWP01037622.1",4403133,78,1.77146590847926e-05,1017507340,22420
"Phasianus colchicus","QCWP01000065.1",4394318,138,3.14041905933981e-05,1017507340,22420
"Phasianus colchicus","QCWP01003114.1",4386023,36,8.2078912946877e-06,1017507340,22420
"Phasianus colchicus","QCWP01037624.1",4363676,76,1.74165084667148e-05,1017507340,22420
"Phasianus colchicus","QCWP01037332.1",4305261,40,9.29095820206951e-06,1017507340,22420
"Phasianus colchicus","QCWP01000328.1",4066067,211,5.18928979773329e-05,1017507340,22420
"Phasianus colchicus","QCWP01000062.1",4011635,83,2.06898184904659e-05,1017507340,22420
"Phasianus colchicus","QCWP01037326.1",3887088,46,1.18340516088136e-05,1017507340,22420
"Phasianus colchicus","QCWP01000011.1",3812831,50,1.31136155785557e-05,1017507340,22420
"Phasianus colchicus","QCWP01000024.1",3661388,55,1.50216256785678e-05,1017507340,22420
"Phasianus colchicus","QCWP01000262.1",3327383,48,1.44257514088399e-05,1017507340,22420
"Phasianus colchicus","QCWP01000073.1",3273769,77,2.35202911384401e-05,1017507340,22420
"Phasianus colchicus","QCWP01000109.1",3265555,62,1.898605290678e-05,1017507340,22420
"Phasianus colchicus","QCWP01000216.1",3219783,58,1.80136363226963e-05,1017507340,22420
"Phasianus colchicus","QCWP01000247.1",3056926,229,7.49118558970678e-05,1017507340,22420
"Phasianus colchicus","QCWP01000227.1",2937673,55,1.87223016312571e-05,1017507340,22420
"Phasianus colchicus","QCWP01000119.1",2933307,32,1.09091888438544e-05,1017507340,22420
"Phasianus colchicus","QCWP01000285.1",2888761,77,2.665502615135e-05,1017507340,22420
"Phasianus colchicus","QCWP01037333.1",2821077,39,1.3824507448751e-05,1017507340,22420
"Phasianus colchicus","QCWP01000166.1",2771566,62,2.23700247441338e-05,1017507340,22420
"Phasianus colchicus","QCWP01000242.1",2654064,94,3.5417382549931e-05,1017507340,22420
