"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Malurus cyaneus samueli","VKON01000271.1",777851,11,1.41415258192122e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01000128.1",773052,16,2.06971846654559e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01002321.1",726716,9,1.23844803196847e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01000207.1",725139,6,8.27427569059173e-06,1078874851,16089
"Malurus cyaneus samueli","VKON01000224.1",714415,6,8.3984798751426e-06,1078874851,16089
"Malurus cyaneus samueli","VKON01000152.1",647485,22,3.39776211031916e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01000190.1",646088,18,2.78599819219673e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01000161.1",605232,36,5.94813228646205e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01000288.1",598310,8,1.33709949691631e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01000114.1",591501,44,7.43870255502527e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01002709.1",538182,5,9.29053740184547e-06,1078874851,16089
"Malurus cyaneus samueli","VKON01002621.1",527246,15,2.84497179684625e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01000298.1",514389,4,7.77621605438686e-06,1078874851,16089
"Malurus cyaneus samueli","VKON01000151.1",484074,10,2.06579985704665e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01000246.1",480730,21,4.36835645788696e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01001693.1",471425,12,2.54547382934719e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01003655.1",464333,19,4.09189094895258e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01000642.1",463240,16,3.45393316639323e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01000105.1",461212,27,5.85414082894634e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01002017.1",418169,15,3.5870664731245e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01003221.1",416339,5,1.20094442269401e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01000125.1",397308,9,2.26524509951977e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01000196.1",379936,14,3.68483112945338e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01000377.1",363533,2,5.5015638195157e-06,1078874851,16089
"Malurus cyaneus samueli","VKON01000169.1",349759,23,6.57595658725008e-05,1078874851,16089
"Malurus cyaneus samueli","VKON01000263.1",323564,2,6.18115735990407e-06,1078874851,16089
"Malurus cyaneus samueli","VKON01003600.1",322840,3,9.2925288068393e-06,1078874851,16089
