"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Calidris pugnax","KQ482187.1",10122270,126,1.24478007403478e-05,1229094286,20052
"Calidris pugnax","KQ482109.1",10060041,99,9.84091416724842e-06,1229094286,20052
"Calidris pugnax","KQ482173.1",10005352,186,1.85900506049163e-05,1229094286,20052
"Calidris pugnax","KQ482104.1",9862519,157,1.59188539966311e-05,1229094286,20052
"Calidris pugnax","KQ482313.1",9655332,38,3.93564923505479e-06,1229094286,20052
"Calidris pugnax","KQ482292.1",9331205,278,2.97925080415659e-05,1229094286,20052
"Calidris pugnax","KQ482190.1",9002086,206,2.28835849824141e-05,1229094286,20052
"Calidris pugnax","KQ482101.1",8621820,272,3.15478634441452e-05,1229094286,20052
"Calidris pugnax","KQ482120.1",7975318,65,8.1501452355881e-06,1229094286,20052
"Calidris pugnax","KQ482184.1",7882939,119,1.50958925344976e-05,1229094286,20052
"Calidris pugnax","KQ482153.1",7130094,57,7.99428450732908e-06,1229094286,20052
"Calidris pugnax","KQ482168.1",7060200,210,2.97441998810232e-05,1229094286,20052
"Calidris pugnax","KQ483109.1",7020381,128,1.82326286849674e-05,1229094286,20052
"Calidris pugnax","KQ482377.1",6953188,142,2.04222868704255e-05,1229094286,20052
"Calidris pugnax","KQ482351.1",6552773,88,1.3429429037142e-05,1229094286,20052
"Calidris pugnax","KQ482301.1",6522803,68,1.04249660767005e-05,1229094286,20052
"Calidris pugnax","KQ482238.1",6316093,121,1.91574126600099e-05,1229094286,20052
"Calidris pugnax","KQ482243.1",5980525,35,5.85232901793739e-06,1229094286,20052
"Calidris pugnax","KQ482103.1",5880325,167,2.83997908278879e-05,1229094286,20052
"Calidris pugnax","KQ482093.1",5867042,64,1.09083930198557e-05,1229094286,20052
"Calidris pugnax","KQ482175.1",5647901,141,2.49650268303216e-05,1229094286,20052
"Calidris pugnax","KQ482229.1",5588801,30,5.36787765390108e-06,1229094286,20052
"Calidris pugnax","KQ482220.1",5484436,40,7.29336617293009e-06,1229094286,20052
"Calidris pugnax","KQ482099.1",5382850,149,2.76805038223246e-05,1229094286,20052
"Calidris pugnax","KQ482134.1",5365974,68,1.26724430643905e-05,1229094286,20052
"Calidris pugnax","KQ482094.1",5276804,61,1.15600276227808e-05,1229094286,20052
"Calidris pugnax","KQ482418.1",5156430,56,1.08602269399565e-05,1229094286,20052
"Calidris pugnax","KQ482121.1",5104390,44,8.62003099292961e-06,1229094286,20052
"Calidris pugnax","KQ482154.1",5031374,75,1.49064649139579e-05,1229094286,20052
"Calidris pugnax","KQ482098.1",4981220,52,1.04392096715263e-05,1229094286,20052
"Calidris pugnax","KQ482224.1",4715692,39,8.27026022903956e-06,1229094286,20052
"Calidris pugnax","KQ482137.1",4703646,46,9.77964753299887e-06,1229094286,20052
"Calidris pugnax","KQ482545.1",4530817,45,9.93198356940923e-06,1229094286,20052
"Calidris pugnax","KQ482119.1",4415009,50,1.13250052264899e-05,1229094286,20052
"Calidris pugnax","KQ482118.1",4355173,67,1.53840042634357e-05,1229094286,20052
"Calidris pugnax","KQ482155.1",4337525,113,2.6051723044824e-05,1229094286,20052
"Calidris pugnax","KQ482207.1",4220161,46,1.09000580783529e-05,1229094286,20052
"Calidris pugnax","KQ482147.1",4113934,87,2.11476411629355e-05,1229094286,20052
"Calidris pugnax","KQ482260.1",4112076,31,7.53877117057175e-06,1229094286,20052
"Calidris pugnax","KQ482122.1",4022814,24,5.96597307258054e-06,1229094286,20052
"Calidris pugnax","KQ482200.1",3866152,25,6.46637793858079e-06,1229094286,20052
"Calidris pugnax","KQ482149.1",3814010,57,1.49449005115351e-05,1229094286,20052
"Calidris pugnax","KQ482306.1",3792632,34,8.96475060063829e-06,1229094286,20052
"Calidris pugnax","KQ482169.1",3704083,24,6.47933645115404e-06,1229094286,20052
"Calidris pugnax","KQ482197.1",3651758,133,3.64208143036861e-05,1229094286,20052
"Calidris pugnax","KQ482095.1",3615392,45,1.24467830874218e-05,1229094286,20052
"Calidris pugnax","KQ482219.1",3598942,137,3.80667429483443e-05,1229094286,20052
"Calidris pugnax","KQ482515.1",3586316,62,1.72879355862674e-05,1229094286,20052
"Calidris pugnax","KQ482089.1",3585668,38,1.05977463613475e-05,1229094286,20052
"Calidris pugnax","KQ482304.1",3514978,20,5.68993603942898e-06,1229094286,20052
"Calidris pugnax","KQ482087.1",3464855,74,2.135731509688e-05,1229094286,20052
"Calidris pugnax","KQ482352.1",3375239,33,9.77708541528467e-06,1229094286,20052
"Calidris pugnax","KQ482172.1",3346263,58,1.73327679264899e-05,1229094286,20052
"Calidris pugnax","KQ482247.1",3317996,48,1.44665635522165e-05,1229094286,20052
"Calidris pugnax","KQ482293.1",3261776,21,6.43821034920853e-06,1229094286,20052
"Calidris pugnax","KQ482201.1",3230996,50,1.54751042712526e-05,1229094286,20052
"Calidris pugnax","KQ482090.1",3182420,20,6.28452561258413e-06,1229094286,20052
"Calidris pugnax","KQ482276.1",3158408,54,1.70972211316587e-05,1229094286,20052
"Calidris pugnax","KQ482209.1",3156566,10,3.16799965532164e-06,1229094286,20052
"Calidris pugnax","KQ482534.1",3130527,26,8.30531089493877e-06,1229094286,20052
"Calidris pugnax","KQ482216.1",3115518,103,3.30603129238862e-05,1229094286,20052
