"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Canis lupus familiaris","26",40674351,632,1.55380475523752e-05,2396858295,30556
"Canis lupus familiaris","30",40414903,599,1.48212653139363e-05,2396858295,30556
"Canis lupus familiaris","31",39518933,371,9.38790528580314e-06,2396858295,30556
"Canis lupus familiaris","32",39023732,384,9.84016597899965e-06,2396858295,30556
"Canis lupus familiaris","33",31649084,382,1.20698595889853e-05,2396858295,30556
"Canis lupus familiaris","36",31065185,337,1.08481568675673e-05,2396858295,30556
"Canis lupus familiaris","37",30932408,338,1.09270510074741e-05,2396858295,30556
"Canis lupus familiaris","35",26942268,355,1.31763220527685e-05,2396858295,30556
"Canis lupus familiaris","38",24102048,306,1.26960165376818e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000248.1",3974031,56,1.40914854463893e-05,2396858295,30556
"Canis lupus familiaris","Y",3937623,2,5.07920641463137e-07,2396858295,30556
"Canis lupus familiaris","JAAUVH010000270.1",1603267,35,2.18304250009512e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000259.1",1569522,20,1.27427331378598e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000289.1",1221461,14,1.14616839997347e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000281.1",1150314,2,1.73865570618109e-06,2396858295,30556
"Canis lupus familiaris","JAAUVH010000290.1",887828,6,6.75806575147439e-06,2396858295,30556
"Canis lupus familiaris","JAAUVH010000293.1",706478,6,8.4928334640286e-06,2396858295,30556
"Canis lupus familiaris","JAAUVH010000294.1",470734,4,8.4973679402805e-06,2396858295,30556
"Canis lupus familiaris","JAAUVH010000298.1",334733,2,5.97491134725289e-06,2396858295,30556
"Canis lupus familiaris","JAAUVH010000324.1",321138,12,3.73671132036695e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000296.1",261000,6,2.29885057471264e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000003.1",221922,10,4.50608772451582e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000225.1",176980,5,2.82517798621313e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000015.1",165949,2,1.20518954618588e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000082.1",162917,7,4.29666640068256e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000300.1",158736,4,2.51990726741256e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000049.1",157936,6,3.79900719278695e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000312.1",155037,3,1.93502196249927e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000091.1",150821,2,1.32607528129372e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000007.1",149672,6,4.00876583462505e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000299.1",145651,3,2.0597180932503e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000005.1",141329,2,1.4151377282794e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000250.1",138571,5,3.60825858224304e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000090.1",137165,5,3.64524477818686e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000111.1",132729,2,1.50682970564082e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000134.1",132153,2,1.51339735004124e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000158.1",127094,4,3.14727681873259e-05,2396858295,30556
"Canis lupus familiaris","JAAUVH010000236.1",126430,6,4.7457090880329e-05,2396858295,30556
